date;time;bid;ask;last;type;volume
20251107;022105.406;25267.00;25268.00;25268.00;Ask;1
20251107;022105.678;25267.00;25268.00;25268.00;Ask;2
20251107;022105.779;25267.00;25268.00;25268.00;Ask;1
20251107;022105.779;25267.00;25268.00;25267.00;Bid;3
20251107;022105.779;25267.00;25268.00;25268.00;Ask;1
20251107;022106.087;25267.00;25268.00;25268.00;Ask;2
20251107;022106.791;25266.00;25267.00;25266.00;Bid;1
20251107;022106.859;25266.00;25267.00;25266.00;Bid;2
20251107;022106.859;25266.00;25267.00;25267.00;Ask;1
20251107;022107.019;25266.00;25267.00;25266.00;Bid;1
20251107;022107.064;25266.00;25267.00;25266.00;Bid;2
20251107;022107.064;25266.00;25267.00;25266.00;Bid;2
20251107;022107.587;25266.00;25268.00;25268.00;Ask;1
20251107;022110.744;25265.00;25266.00;25265.00;Bid;8
20251107;022110.741;25265.00;25266.00;25266.00;Ask;1
20251107;022110.741;25265.00;25266.00;25265.00;Bid;10
20251107;022110.741;25265.00;25266.00;25265.00;Bid;1
20251107;022110.741;25265.00;25266.00;25265.00;Bid;1
20251107;022110.799;25265.00;25266.00;25266.00;Ask;1
20251107;022111.183;25265.00;25266.00;25265.00;Bid;7
20251107;022112.286;25265.00;25266.00;25265.00;Bid;7
20251107;022112.286;25265.00;25266.00;25265.00;Bid;7
20251107;022112.459;25265.00;25266.00;25266.00;Ask;2
20251107;022112.745;25265.00;25266.00;25266.00;Ask;2
20251107;022112.744;25265.00;25266.00;25265.00;Bid;7
20251107;022112.744;25265.00;25266.00;25265.00;Bid;1
20251107;022112.745;25265.00;25266.00;25265.00;Bid;6
20251107;022112.944;25265.00;25266.00;25266.00;Ask;2
20251107;022113.255;25265.00;25266.00;25266.00;Ask;2
20251107;022113.255;25265.00;25266.00;25265.00;Bid;7
20251107;022113.272;25265.00;25266.00;25266.00;Ask;1
20251107;022113.272;25265.00;25266.00;25266.00;Ask;1
20251107;022113.272;25265.00;25266.00;25265.00;Bid;7
20251107;022113.310;25265.00;25266.00;25265.00;Bid;7
20251107;022113.310;25265.00;25266.00;25265.00;Bid;1
20251107;022113.312;25265.00;25266.00;25265.00;Bid;6
20251107;022113.312;25265.00;25266.00;25266.00;Ask;1
20251107;022113.833;25265.00;25266.00;25265.00;Bid;5
20251107;022113.833;25265.00;25266.00;25266.00;Ask;3
20251107;022113.863;25265.00;25266.00;25265.00;Bid;1
20251107;022114.221;25266.00;25267.00;25267.00;Ask;2
20251107;022114.705;25265.00;25266.00;25265.00;Bid;2
20251107;022115.026;25265.00;25266.00;25265.00;Bid;3
20251107;022115.571;25265.00;25267.00;25267.00;Ask;1
20251107;022117.713;25264.00;25265.00;25265.00;Ask;10
20251107;022118.951;25264.00;25265.00;25265.00;Ask;1
20251107;022119.321;25266.00;25267.00;25267.00;Ask;1
20251107;022120.833;25268.00;25269.00;25268.00;Bid;1
20251107;022121.401;25268.00;25270.00;25270.00;Ask;1
20251107;022121.478;25269.00;25270.00;25269.00;Bid;1
