date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251031;050000.072;;26191.50;26191.50;1;ASK;;;;;
20251031;050000.072;26190.75;;26190.75;3;BID;;;;;
20251031;050000.072;;26191.50;26191.50;2;ASK;;;;;
20251031;050000.072;;26191.50;26191.50;1;ASK;;;;;
20251031;050000.072;26190.75;;26190.75;2;BID;;;;;
20251031;050000.072;26190.75;;26190.75;1;BID;;;;;
20251031;050000.100;26190.50;;26190.50;3;BID;;;;;
20251031;050000.100;26190.50;;26190.50;2;BID;;;;;
20251031;050000.124;26190.50;;26190.50;3;BID;;;;;
20251031;050000.124;26190.75;;26190.75;1;BID;;;;;
20251031;050000.164;;26191.25;26191.25;1;ASK;;;;;
20251031;050000.164;26190.50;;26190.50;2;BID;;;;;
20251031;050000.164;;26191.50;26191.50;1;ASK;;;;;
20251031;050000.164;26190.75;;26190.75;1;BID;;;;;
20251031;050000.200;26190.75;;26190.75;2;BID;;;;;
20251031;050000.284;;26191.75;26191.75;3;ASK;;;;;
20251031;050000.284;26191.00;;26191.00;1;BID;;;;;
20251031;050000.284;;26191.75;26191.75;2;ASK;;;;;
20251031;050000.284;;26191.75;26191.75;1;ASK;;;;;
20251031;050000.284;26190.75;;26190.75;1;BID;;;;;
20251031;050000.284;;26191.50;26191.50;1;ASK;;;;;
20251031;050000.284;26190.75;;26190.75;2;BID;;;;;
20251031;050001.084;26191.00;;26191.00;1;BID;;;;;
20251031;050001.084;;26191.75;26191.75;1;ASK;;;;;
20251031;050001.148;;26191.50;26191.50;1;ASK;;;;;
20251031;050001.148;26190.75;;26190.75;2;BID;;;;;
20251031;050001.292;26190.75;;26190.75;1;BID;;;;;
20251031;050001.296;26190.50;;26190.50;3;BID;;;;;
20251031;050001.296;;26191.25;26191.25;1;ASK;;;;;
20251031;050001.296;26190.50;;26190.50;2;BID;;;;;
20251031;050001.296;26190.75;;26190.75;1;BID;;;;;
20251031;050001.296;;26191.50;26191.50;1;ASK;;;;;
20251031;050001.632;26190.50;;26190.50;2;BID;;;;;
20251031;050001.632;;26191.25;26191.25;1;ASK;;;;;
20251031;050001.632;;26191.25;26191.25;2;ASK;;;;;
20251031;050001.636;26190.50;;26190.50;1;BID;;;;;
20251031;050001.712;26190.50;;26190.50;2;BID;;;;;
20251031;050001.712;;26191.25;26191.25;3;ASK;;;;;
20251031;050001.712;26190.50;;26190.50;1;BID;;;;;
20251031;050001.712;26190.25;;26190.25;4;BID;;;;;
20251031;050001.712;26190.25;;26190.25;3;BID;;;;;
20251031;050001.712;26190.25;;26190.25;2;BID;;;;;
20251031;050001.712;26190.25;;26190.25;1;BID;;;;;
20251031;050001.712;;26191.00;26191.00;1;ASK;;;;;
20251031;050001.712;26190.25;;26190.25;2;BID;;;;;
20251031;050002.088;;26191.25;26191.25;4;ASK;;;;;
20251031;050002.088;;26191.25;26191.25;3;ASK;;;;;
20251031;050002.088;26190.50;;26190.50;1;BID;;;;;
20251031;050002.192;;26191.25;26191.25;2;ASK;;;;;
20251031;050002.192;26190.50;;26190.50;2;BID;;;;;
20251031;050002.192;26190.75;;26190.75;1;BID;;;;;
20251031;050002.192;;26191.25;26191.25;1;ASK;;;;;
20251031;050002.192;;26191.50;26191.50;2;ASK;;;;;
20251031;050002.192;;26191.50;26191.50;1;ASK;;;;;
20251031;050002.600;26190.50;;26190.50;2;BID;;;;;
20251031;050002.604;;26191.25;26191.25;1;ASK;;;;;
20251031;050002.744;;26191.50;26191.50;1;ASK;;;;;
20251031;050002.744;26190.75;;26190.75;1;BID;;;;;
20251031;050003.412;26190.75;;26190.75;2;BID;;;;;
20251031;050003.412;;26191.75;26191.75;1;ASK;;;;;
20251031;050003.412;26190.75;;26190.75;1;BID;;;;;
20251031;050003.412;26190.75;;26190.75;2;BID;;;;;
20251031;050003.412;26191.00;;26191.00;1;BID;;;;;
20251031;050003.464;;26192.00;26192.00;3;ASK;;;;;
20251031;050003.464;;26192.00;26192.00;2;ASK;;;;;
20251031;050003.464;26191.00;;26191.00;2;BID;;;;;
20251031;050003.464;;26192.00;26192.00;1;ASK;;;;;
20251031;050003.464;;26192.25;26192.25;1;ASK;;;;;
20251031;050003.464;;26192.25;26192.25;2;ASK;;;;;
20251031;050003.468;26191.00;;26191.00;3;BID;;;;;
20251031;050003.780;;26192.00;26192.00;1;ASK;;;;;
20251031;050003.780;;26191.75;26191.75;1;ASK;;;;;
20251031;050003.780;26191.00;;26191.00;2;BID;;;;;
20251031;050003.780;26191.00;;26191.00;1;BID;;;;;
20251031;050003.928;26190.75;;26190.75;2;BID;;;;;
20251031;050003.932;;26191.50;26191.50;1;ASK;;;;;
20251031;050003.932;26190.75;;26190.75;1;BID;;;;;
20251031;050003.932;;26191.50;26191.50;2;ASK;;;;;
20251031;050003.932;26190.50;;26190.50;2;BID;;;;;
20251031;050003.932;26190.50;;26190.50;1;BID;;;;;
20251031;050003.932;;26191.50;26191.50;1;ASK;;;;;
20251031;050003.932;26190.75;;26190.75;1;BID;;;;;
20251031;050004.056;26190.75;;26190.75;2;BID;;;;;
20251031;050004.056;;26191.75;26191.75;2;ASK;;;;;
20251031;050004.128;;26191.75;26191.75;1;ASK;;;;;
20251031;050004.128;26191.00;;26191.00;1;BID;;;;;
20251031;050004.388;26190.75;;26190.75;2;BID;;;;;
20251031;050004.752;26191.00;;26191.00;1;BID;;;;;
20251031;050004.756;;26192.00;26192.00;3;ASK;;;;;
20251031;050004.756;26191.25;;26191.25;1;BID;;;;;
20251031;050004.756;;26192.00;26192.00;2;ASK;;;;;
20251031;050004.756;;26192.00;26192.00;1;ASK;;;;;
20251031;050004.756;;26192.25;26192.25;2;ASK;;;;;
20251031;050004.756;;26192.00;26192.00;1;ASK;;;;;
20251031;050004.756;26191.00;;26191.00;2;BID;;;;;
20251031;050004.796;26191.00;;26191.00;3;BID;;;;;
20251031;050004.796;26191.25;;26191.25;1;BID;;;;;
20251031;050004.796;26191.25;;26191.25;2;BID;;;;;
