date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;081032.036;25330.50;;25330.50;1;BID;;;;;
20251107;081032.036;25329.75;;25329.75;1;BID;;;;;
20251107;081032.036;;25331.00;25331.00;2;ASK;;;;;
20251107;081032.036;;25331.00;25331.00;1;ASK;;;;;
20251107;081032.036;;25330.75;25330.75;1;ASK;;;;;
20251107;081032.864;25329.50;;25329.50;2;BID;;;;;
20251107;081032.864;25329.50;;25329.50;1;BID;;;;;
20251107;081032.864;;25330.50;25330.50;1;ASK;;;;;
20251107;081032.928;25329.75;;25329.75;1;BID;;;;;
20251107;081032.928;;25330.75;25330.75;1;ASK;;;;;
20251107;081032.984;25329.50;;25329.50;1;BID;;;;;
20251107;081032.984;;25330.50;25330.50;1;ASK;;;;;
20251107;081033.080;25329.25;;25329.25;3;BID;;;;;
20251107;081033.080;25329.25;;25329.25;2;BID;;;;;
20251107;081033.080;25329.25;;25329.25;1;BID;;;;;
20251107;081033.080;;25330.25;25330.25;1;ASK;;;;;
20251107;081033.092;25329.25;;25329.25;2;BID;;;;;
20251107;081033.144;25329.50;;25329.50;1;BID;;;;;
20251107;081033.144;;25330.50;25330.50;1;ASK;;;;;
20251107;081033.144;25329.75;;25329.75;1;BID;;;;;
20251107;081033.144;;25330.75;25330.75;2;ASK;;;;;
20251107;081033.144;;25330.75;25330.75;1;ASK;;;;;
20251107;081033.144;;25331.00;25331.00;1;ASK;;;;;
20251107;081033.144;25330.00;;25330.00;1;BID;;;;;
20251107;081033.144;25329.75;;25329.75;1;BID;;;;;
20251107;081033.144;;25330.75;25330.75;1;ASK;;;;;
20251107;081033.172;;25331.00;25331.00;1;ASK;;;;;
20251107;081033.436;;25330.75;25330.75;1;ASK;;;;;
20251107;081035.044;;25330.75;25330.75;1;ASK;;;;;
20251107;081035.044;;25331.00;25331.00;1;ASK;;;;;
20251107;081035.044;25330.00;;25330.00;1;BID;;;;;
20251107;081035.044;25330.00;;25330.00;2;BID;;;;;
20251107;081035.044;25330.00;;25330.00;1;BID;;;;;
