date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;061948.008;;25310.25;25310.25;2;ASK;;;;;
20251107;061948.008;;25310.00;25310.00;1;ASK;;;;;
20251107;061948.008;25309.00;;25309.00;1;BID;;;;;
20251107;061948.008;;25309.75;25309.75;1;ASK;;;;;
20251107;061948.008;25308.75;;25308.75;2;BID;;;;;
20251107;061948.052;;25310.00;25310.00;1;ASK;;;;;
20251107;061948.052;25309.00;;25309.00;1;BID;;;;;
20251107;061948.052;;25310.25;25310.25;3;ASK;;;;;
20251107;061948.052;25309.25;;25309.25;1;BID;;;;;
20251107;061948.052;;25310.25;25310.25;2;ASK;;;;;
20251107;061948.052;;25310.25;25310.25;1;ASK;;;;;
20251107;061948.052;;25310.50;25310.50;3;ASK;;;;;
20251107;061948.052;25309.25;;25309.25;2;BID;;;;;
20251107;061948.052;25309.50;;25309.50;1;BID;;;;;
20251107;061948.052;25309.25;;25309.25;3;BID;;;;;
20251107;061948.056;;25310.50;25310.50;2;ASK;;;;;
20251107;061948.056;25309.25;;25309.25;2;BID;;;;;
20251107;061948.056;;25310.25;25310.25;1;ASK;;;;;
20251107;061948.056;25309.50;;25309.50;1;BID;;;;;
20251107;061948.056;;25310.50;25310.50;2;ASK;;;;;
20251107;061948.056;25309.75;;25309.75;1;BID;;;;;
20251107;061948.056;25309.50;;25309.50;1;BID;;;;;
20251107;061948.060;25309.50;;25309.50;2;BID;;;;;
20251107;061948.060;25309.75;;25309.75;1;BID;;;;;
20251107;061948.060;;25310.50;25310.50;1;ASK;;;;;
20251107;061948.144;25309.50;;25309.50;2;BID;;;;;
20251107;061948.260;25309.75;;25309.75;1;BID;;;;;
20251107;061948.452;25309.50;;25309.50;2;BID;;;;;
20251107;061948.504;;25310.25;25310.25;1;ASK;;;;;
20251107;061948.504;25309.50;;25309.50;1;BID;;;;;
20251107;061948.504;25309.25;;25309.25;4;BID;;;;;
20251107;061948.504;25309.25;;25309.25;3;BID;;;;;
20251107;061948.504;25309.25;;25309.25;2;BID;;;;;
20251107;061948.504;25309.25;;25309.25;1;BID;;;;;
20251107;061948.504;;25310.00;25310.00;1;ASK;;;;;
20251107;061948.504;25309.00;;25309.00;2;BID;;;;;
20251107;061948.504;25309.00;;25309.00;1;BID;;;;;
20251107;061948.504;25309.25;;25309.25;1;BID;;;;;
20251107;061948.504;;25310.25;25310.25;1;ASK;;;;;
20251107;061948.504;25309.50;;25309.50;1;BID;;;;;
20251107;061948.504;25309.25;;25309.25;1;BID;;;;;
20251107;061948.672;25309.25;;25309.25;1;BID;;;;;
20251107;061948.672;25309.00;;25309.00;2;BID;;;;;
20251107;061948.672;;25310.00;25310.00;1;ASK;;;;;
20251107;061948.672;25309.00;;25309.00;1;BID;;;;;
20251107;061948.672;;25310.00;25310.00;2;ASK;;;;;
20251107;061948.672;;25309.75;25309.75;1;ASK;;;;;
20251107;061948.672;25308.75;;25308.75;4;BID;;;;;
20251107;061948.672;25308.75;;25308.75;3;BID;;;;;
20251107;061948.672;25308.75;;25308.75;2;BID;;;;;
20251107;061948.672;25309.00;;25309.00;1;BID;;;;;
20251107;061948.672;25308.75;;25308.75;2;BID;;;;;
20251107;061948.672;;25310.00;25310.00;2;ASK;;;;;
20251107;061948.672;;25310.00;25310.00;1;ASK;;;;;
20251107;061948.672;25309.00;;25309.00;1;BID;;;;;
20251107;061949.024;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.024;25308.75;;25308.75;2;BID;;;;;
20251107;061949.024;25308.75;;25308.75;1;BID;;;;;
20251107;061949.136;25308.75;;25308.75;2;BID;;;;;
20251107;061949.136;25308.75;;25308.75;3;BID;;;;;
20251107;061949.136;25309.00;;25309.00;1;BID;;;;;
20251107;061949.136;25309.00;;25309.00;2;BID;;;;;
20251107;061949.136;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.140;25309.25;;25309.25;1;BID;;;;;
20251107;061949.140;;25310.25;25310.25;1;ASK;;;;;
20251107;061949.140;25309.00;;25309.00;2;BID;;;;;
20251107;061949.140;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.140;25309.00;;25309.00;1;BID;;;;;
20251107;061949.140;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.140;25308.75;;25308.75;3;BID;;;;;
20251107;061949.140;25309.00;;25309.00;1;BID;;;;;
20251107;061949.140;;25310.25;25310.25;1;ASK;;;;;
20251107;061949.140;25309.25;;25309.25;1;BID;;;;;
20251107;061949.140;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.140;25309.00;;25309.00;1;BID;;;;;
20251107;061949.140;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.140;25308.75;;25308.75;3;BID;;;;;
20251107;061949.332;25308.75;;25308.75;1;BID;;;;;
20251107;061949.332;25308.75;;25308.75;2;BID;;;;;
20251107;061949.332;;25309.50;25309.50;1;ASK;;;;;
20251107;061949.332;25308.75;;25308.75;1;BID;;;;;
20251107;061949.332;25308.50;;25308.50;4;BID;;;;;
20251107;061949.332;25308.50;;25308.50;3;BID;;;;;
20251107;061949.332;25308.75;;25308.75;1;BID;;;;;
20251107;061949.332;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.332;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.332;25309.00;;25309.00;1;BID;;;;;
20251107;061949.356;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.356;25308.75;;25308.75;1;BID;;;;;
20251107;061949.356;;25309.75;25309.75;2;ASK;;;;;
20251107;061949.368;;25309.50;25309.50;1;ASK;;;;;
20251107;061949.368;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.388;25309.00;;25309.00;1;BID;;;;;
20251107;061949.388;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.404;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.404;;25309.50;25309.50;1;ASK;;;;;
20251107;061949.404;25308.75;;25308.75;1;BID;;;;;
20251107;061949.420;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.420;25308.75;;25308.75;2;BID;;;;;
20251107;061949.420;25309.00;;25309.00;1;BID;;;;;
20251107;061949.452;25308.75;;25308.75;2;BID;;;;;
20251107;061949.452;;25309.50;25309.50;1;ASK;;;;;
20251107;061949.460;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.460;25309.00;;25309.00;1;BID;;;;;
20251107;061949.460;;25310.00;25310.00;1;ASK;;;;;
20251107;061949.476;;25310.00;25310.00;2;ASK;;;;;
20251107;061949.476;;25309.75;25309.75;1;ASK;;;;;
20251107;061949.476;25308.75;;25308.75;2;BID;;;;;
20251107;061950.056;25308.75;;25308.75;1;BID;;;;;
20251107;061950.056;25308.75;;25308.75;1;BID;;;;;
20251107;061950.056;;25309.50;25309.50;1;ASK;;;;;
20251107;061950.056;25308.50;;25308.50;3;BID;;;;;
20251107;061950.056;;25309.50;25309.50;2;ASK;;;;;
