date;time;bid;ask;price;volume;side;shape
20251110;175231.002;;25476.25;25476.25;5;ASK;
20251110;175231.032;;25476.25;25476.25;6;ASK;
20251110;175231.088;;;25476.00;6;BETWEEN;
20251110;175231.088;25475.50;;25475.50;2;BID;
20251110;175231.110;;25476.00;25476.00;7;ASK;
20251110;175231.110;25475.25;;25475.25;6;BID;
20251110;175231.137;;25476.00;25476.00;2;ASK;
20251110;175231.137;;;25475.50;3;BETWEEN;
20251110;175231.204;;25476.25;25476.25;6;ASK;
20251110;175231.211;;;25476.00;2;BETWEEN;
20251110;175231.211;25475.50;;25475.50;4;BID;
20251110;175231.242;;25476.00;25476.00;4;ASK;
20251110;175231.325;;25476.00;25476.00;5;ASK;
20251110;175231.325;25475.50;;25475.50;2;BID;
20251110;175231.377;;25476.50;25476.50;2;ASK;
20251110;175231.377;;;25476.00;4;BETWEEN;
20251110;175231.413;;25476.50;25476.50;3;ASK;
20251110;175231.443;;;25476.25;5;BETWEEN;
20251110;175231.443;25475.50;;25475.50;3;BID;
20251110;175231.475;;25476.50;25476.50;4;ASK;
20251110;175231.475;;;25476.00;2;BETWEEN;
20251110;175231.436;;;25476.25;2;BETWEEN;
20251110;175231.436;25476.00;;25476.00;1;BID;
20251110;175231.436;25476.00;;25476.00;1;BID;
20251110;175231.436;25476.00;;25476.00;1;BID;
20251110;175231.475;;25476.50;25476.50;4;ASK;
20251110;175231.475;25476.00;;25476.00;2;BID;
20251110;175231.590;;25476.50;25476.50;1;ASK;
20251110;175231.590;25476.00;;25476.00;4;BID;
20251110;175231.610;;25476.75;25476.75;2;ASK;
20251110;175231.610;;;25476.25;2;BETWEEN;
20251110;175231.590;;;25476.50;1;BETWEEN;
20251110;175231.590;25476.00;;25476.00;4;BID;
20251110;175231.590;;25476.50;25476.50;1;ASK;
20251110;175231.590;;25476.75;25476.75;1;ASK;
20251110;175231.591;;25476.75;25476.75;2;ASK;
20251110;175231.591;;;25476.25;4;BETWEEN;
20251110;175231.591;;25476.75;25476.75;1;ASK;
20251110;175231.591;;25476.75;25476.75;1;ASK;
20251110;175231.610;25476.25;;25476.25;2;BID;
20251110;175231.627;;25476.75;25476.75;4;ASK;
20251110;175231.627;25476.00;;25476.00;3;BID;
20251110;175231.677;;;25476.50;4;BETWEEN;
20251110;175231.677;25475.75;;25475.75;4;BID;
20251110;175231.696;;25476.50;25476.50;3;ASK;
20251110;175231.696;25475.75;;25475.75;5;BID;
20251110;175231.718;25475.75;;25475.75;3;BID;
20251110;175231.774;25475.75;;25475.75;2;BID;
20251110;175231.774;25475.25;;25475.25;1;BID;
20251110;175231.801;25475.00;;25475.00;5;BID;
20251110;175231.772;;25476.00;25476.00;2;ASK;
20251110;175231.772;;;25475.50;2;BETWEEN;
20251110;175231.772;25475.50;;25475.50;1;BID;
20251110;175231.772;25475.50;;25475.50;1;BID;
20251110;175231.772;25475.25;;25475.25;1;BID;
20251110;175231.772;25475.25;;25475.25;1;BID;
20251110;175231.772;25475.25;;25475.25;1;BID;
20251110;175231.801;;;25475.75;2;BETWEEN;
20251110;175231.801;25475.00;;25475.00;5;BID;
20251110;175231.833;;;25475.25;2;BETWEEN;
20251110;175231.869;;25475.75;25475.75;1;ASK;
20251110;175231.869;25475.25;;25475.25;3;BID;
20251110;175231.877;;25475.75;25475.75;2;ASK;
20251110;175231.877;25475.25;;25475.25;1;BID;
20251110;175231.957;25475.00;;25475.00;6;BID;
20251110;175231.978;;25475.75;25475.75;3;ASK;
20251110;175231.978;25475.00;;25475.00;3;BID;
20251110;175232.008;;;25475.25;2;BETWEEN;
20251110;175231.959;25475.25;;25475.25;4;BID;
20251110;175231.959;25474.50;;25474.50;7;BID;
20251110;175231.959;;25475.25;25475.25;1;ASK;
20251110;175231.961;;;25475.00;1;BETWEEN;
20251110;175231.961;;;25474.75;3;BETWEEN;
20251110;175231.961;;25475.00;25475.00;1;ASK;
20251110;175231.963;;25475.50;25475.50;1;ASK;
20251110;175231.963;;;25475.00;1;BETWEEN;
20251110;175231.963;;25475.50;25475.50;1;ASK;
20251110;175232.008;;25475.75;25475.75;3;ASK;
20251110;175232.008;;;25475.25;2;BETWEEN;
20251110;175232.039;25475.00;;25475.00;6;BID;
20251110;175232.056;;;25475.25;2;BETWEEN;
20251110;175232.028;;25475.75;25475.75;4;ASK;
20251110;175232.028;25475.25;;25475.25;1;BID;
20251110;175232.028;25475.25;;25475.25;1;BID;
20251110;175232.056;;25475.75;25475.75;3;ASK;
20251110;175232.079;;25475.75;25475.75;2;ASK;
20251110;175232.127;;25475.75;25475.75;1;ASK;
20251110;175232.127;25475.25;;25475.25;5;BID;
20251110;175232.127;;25475.75;25475.75;1;ASK;
20251110;175232.143;;25476.00;25476.00;4;ASK;
20251110;175232.143;;;25475.50;1;BETWEEN;
20251110;175232.170;;25476.25;25476.25;4;ASK;
20251110;175232.170;;;25475.75;2;BETWEEN;
20251110;175232.158;25475.75;;25475.75;1;BID;
20251110;175232.158;25475.25;;25475.25;3;BID;
20251110;175232.158;;25475.75;25475.75;1;ASK;
20251110;175232.170;;25476.25;25476.25;4;ASK;
20251110;175232.170;;;25475.75;2;BETWEEN;
20251110;175232.235;;25476.75;25476.75;5;ASK;
20251110;175232.235;;;25476.00;4;BETWEEN;
20251110;175232.255;;;25476.50;2;BETWEEN;
20251110;175232.255;25476.00;;25476.00;3;BID;
20251110;175232.330;25476.00;;25476.00;2;BID;
20251110;175232.352;25476.00;;25476.00;2;BID;
20251110;175232.352;25475.50;;25475.50;3;BID;
20251110;175232.492;;25476.00;25476.00;3;ASK;
20251110;175232.492;25475.25;;25475.25;7;BID;
20251110;175232.502;;;25475.75;2;BETWEEN;
20251110;175232.502;25475.25;;25475.25;1;BID;
20251110;175232.568;25475.25;;25475.25;2;BID;
20251110;175232.596;;25476.00;25476.00;3;ASK;
20251110;175232.596;25475.25;;25475.25;4;BID;
20251110;175232.655;;;25475.75;2;BETWEEN;
20251110;175232.655;25475.25;;25475.25;1;BID;
20251110;175232.671;;25475.75;25475.75;1;ASK;
20251110;175232.671;25475.25;;25475.25;3;BID;
20251110;175232.714;;25476.00;25476.00;2;ASK;
20251110;175232.714;;;25475.50;2;BETWEEN;
20251110;175232.743;;25476.00;25476.00;5;ASK;
20251110;175232.743;25475.25;;25475.25;4;BID;
20251110;175232.874;;25476.25;25476.25;3;ASK;
20251110;175232.874;;;25475.75;1;BETWEEN;
