date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251031;050638.888;;26198.50;26198.50;4;ASK;;;;;
20251031;050638.888;26197.50;;26197.50;5;BID;;;;;
20251031;050638.888;26197.50;;26197.50;4;BID;;;;;
20251031;050638.888;26197.50;;26197.50;3;BID;;;;;
20251031;050638.888;;26198.50;26198.50;3;ASK;;;;;
20251031;050638.888;;26198.50;26198.50;2;ASK;;;;;
20251031;050639.044;;26198.50;26198.50;3;ASK;;;;;
20251031;050639.044;;26198.25;26198.25;1;ASK;;;;;
20251031;050639.044;26197.50;;26197.50;2;BID;;;;;
20251031;050639.044;;26198.25;26198.25;2;ASK;;;;;
20251031;050639.044;26197.50;;26197.50;1;BID;;;;;
20251031;050639.044;26197.50;;26197.50;1;BID;;;;;
20251031;050639.044;26197.50;;26197.50;1;BID;;;;;
20251031;050639.044;26197.25;;26197.25;4;BID;;;;;
20251031;050639.044;26197.25;;26197.25;3;BID;;;;;
20251031;050639.044;26197.25;;26197.25;2;BID;;;;;
20251031;050639.044;;26198.25;26198.25;3;ASK;;;;;
20251031;050639.044;26197.25;;26197.25;1;BID;;;;;
20251031;050639.044;26197.00;;26197.00;6;BID;;;;;
20251031;050639.044;;26198.00;26198.00;1;ASK;;;;;
20251031;050639.044;26197.00;;26197.00;5;BID;;;;;
20251031;050639.044;26197.00;;26197.00;4;BID;;;;;
20251031;050639.044;;26198.00;26198.00;2;ASK;;;;;
20251031;050639.044;26197.00;;26197.00;3;BID;;;;;
20251031;050639.044;;26198.00;26198.00;3;ASK;;;;;
20251031;050639.044;;26198.00;26198.00;4;ASK;;;;;
20251031;050639.048;;26197.75;26197.75;1;ASK;;;;;
20251031;050639.048;;26197.75;26197.75;2;ASK;;;;;
20251031;050639.048;;26197.75;26197.75;3;ASK;;;;;
20251031;050639.084;26197.00;;26197.00;2;BID;;;;;
20251031;050639.084;;26197.75;26197.75;4;ASK;;;;;
20251031;050639.116;;26197.75;26197.75;1;ASK;;;;;
20251031;050639.116;;26197.75;26197.75;3;ASK;;;;;
20251031;050639.116;;26197.75;26197.75;2;ASK;;;;;
20251031;050639.120;26197.00;;26197.00;3;BID;;;;;
20251031;050639.120;26197.00;;26197.00;2;BID;;;;;
20251031;050639.888;26197.00;;26197.00;1;BID;;;;;
20251031;050639.888;26197.00;;26197.00;1;BID;;;;;
20251031;050639.888;;26197.75;26197.75;3;ASK;;;;;
20251031;050639.912;;26197.75;26197.75;2;ASK;;;;;
20251031;050641.260;;26197.75;26197.75;1;ASK;;;;;
20251031;050641.260;26197.00;;26197.00;2;BID;;;;;
20251031;050641.260;;26198.00;26198.00;3;ASK;;;;;
20251031;050641.260;26197.25;;26197.25;1;BID;;;;;
20251031;050641.260;26197.25;;26197.25;2;BID;;;;;
20251031;050641.260;;26198.00;26198.00;2;ASK;;;;;
20251031;050641.260;26197.25;;26197.25;1;BID;;;;;
20251031;050641.264;26197.00;;26197.00;2;BID;;;;;
20251031;050641.264;26197.00;;26197.00;1;BID;;;;;
20251031;050642.028;26197.00;;26197.00;2;BID;;;;;
20251031;050642.028;26197.25;;26197.25;1;BID;;;;;
20251031;050642.396;;26198.00;26198.00;3;ASK;;;;;
20251031;050642.396;26197.00;;26197.00;1;BID;;;;;
20251031;050642.396;;26198.00;26198.00;2;ASK;;;;;
20251031;050642.396;26197.00;;26197.00;2;BID;;;;;
20251031;050642.400;;26198.00;26198.00;3;ASK;;;;;
20251031;050642.400;26197.00;;26197.00;1;BID;;;;;
20251031;050642.400;;26197.75;26197.75;1;ASK;;;;;
20251031;050642.400;;26197.75;26197.75;2;ASK;;;;;
20251031;050642.400;;26197.75;26197.75;3;ASK;;;;;
20251031;050642.476;26197.00;;26197.00;1;BID;;;;;
20251031;050642.476;26196.75;;26196.75;2;BID;;;;;
20251031;050642.476;26196.75;;26196.75;1;BID;;;;;
20251031;050642.480;26196.50;;26196.50;4;BID;;;;;
20251031;050642.480;;26197.75;26197.75;4;ASK;;;;;
