date;time;bid;ask;price;volume;side;shape
20251110;175150.798;;;25475.00;5;BETWEEN;
20251110;175150.798;25474.25;;25474.25;4;BID;
20251110;175150.816;;;25474.75;4;BETWEEN;
20251110;175150.816;25474.00;;25474.00;6;BID;
20251110;175150.917;;25474.75;25474.75;2;ASK;
20251110;175150.917;;;25474.25;2;BETWEEN;
20251110;175150.973;;25475.00;25475.00;4;ASK;
20251110;175150.973;25474.25;;25474.25;4;BID;
20251110;175151.005;;25475.50;25475.50;4;ASK;
20251110;175151.005;;;25475.00;3;BETWEEN;
20251110;175151.028;;25475.75;25475.75;1;ASK;
20251110;175151.028;;;25475.25;2;BETWEEN;
20251110;175151.110;;25475.75;25475.75;3;ASK;
20251110;175151.153;;;25475.50;6;BETWEEN;
20251110;175151.153;25475.00;;25475.00;1;BID;
20251110;175151.208;;25475.50;25475.50;5;ASK;
20251110;175151.209;;25475.50;25475.50;1;ASK;
20251110;175151.209;25475.00;;25475.00;6;BID;
20251110;175151.209;;25475.50;25475.50;1;ASK;
20251110;175151.239;;25476.00;25476.00;8;ASK;
20251110;175151.239;;;25475.25;2;BETWEEN;
20251110;175151.267;;;25475.75;3;BETWEEN;
20251110;175151.362;;25475.75;25475.75;4;ASK;
20251110;175151.362;25475.25;;25475.25;1;BID;
20251110;175151.379;;25475.75;25475.75;3;ASK;
20251110;175151.379;25475.00;;25475.00;4;BID;
20251110;175151.450;;25475.75;25475.75;4;ASK;
20251110;175151.471;;;25475.50;6;BETWEEN;
20251110;175151.471;25475.00;;25475.00;1;BID;
20251110;175151.506;;25476.00;25476.00;3;ASK;
20251110;175151.506;;;25475.50;1;BETWEEN;
20251110;175151.527;;25476.00;25476.00;4;ASK;
20251110;175151.568;25475.25;;25475.25;6;BID;
20251110;175151.590;;25476.00;25476.00;1;ASK;
20251110;175151.590;;;25475.50;4;BETWEEN;
20251110;175151.627;;25476.00;25476.00;1;ASK;
20251110;175151.628;;25476.25;25476.25;4;ASK;
20251110;175151.628;;;25475.75;3;BETWEEN;
20251110;175151.628;;25476.25;25476.25;1;ASK;
20251110;175151.628;;25476.25;25476.25;1;ASK;
20251110;175151.628;;25476.25;25476.25;1;ASK;
20251110;175151.634;;25476.75;25476.75;3;ASK;
20251110;175151.634;;;25476.25;3;BETWEEN;
20251110;175151.657;;25476.75;25476.75;4;ASK;
20251110;175151.657;25476.00;;25476.00;3;BID;
20251110;175151.688;;25477.00;25477.00;4;ASK;
20251110;175151.688;;;25476.25;5;BETWEEN;
20251110;175151.714;;;25476.50;1;BETWEEN;
20251110;175151.714;25476.00;;25476.00;3;BID;
20251110;175151.745;;25476.50;25476.50;2;ASK;
20251110;175151.705;;25477.00;25477.00;4;ASK;
20251110;175151.705;;;25476.25;5;BETWEEN;
20251110;175151.705;25476.25;;25476.25;1;BID;
20251110;175151.705;25476.25;;25476.25;1;BID;
20251110;175151.745;;;25476.50;2;BETWEEN;
20251110;175151.745;25476.00;;25476.00;3;BID;
20251110;175151.765;;25476.50;25476.50;3;ASK;
20251110;175151.765;25476.00;;25476.00;2;BID;
20251110;175151.799;;25476.75;25476.75;3;ASK;
20251110;175151.799;;;25476.25;3;BETWEEN;
20251110;175151.838;;25476.75;25476.75;4;ASK;
20251110;175151.920;25476.25;;25476.25;1;BID;
20251110;175151.933;;25476.75;25476.75;2;ASK;
20251110;175151.933;25476.25;;25476.25;4;BID;
20251110;175151.977;;25477.00;25477.00;4;ASK;
20251110;175151.977;;;25476.50;2;BETWEEN;
20251110;175152.012;25476.50;;25476.50;4;BID;
20251110;175152.012;25476.00;;25476.00;3;BID;
20251110;175152.012;;25476.50;25476.50;5;ASK;
20251110;175152.012;25476.00;;25476.00;2;BID;
20251110;175152.012;25476.00;;25476.00;1;BID;
20251110;175152.012;25476.00;;25476.00;1;BID;
20251110;175152.012;25476.00;;25476.00;1;BID;
20251110;175152.013;;;25476.25;1;BETWEEN;
20251110;175152.013;25475.75;;25475.75;6;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.013;25475.75;;25475.75;1;BID;
20251110;175152.017;;;25476.00;1;BETWEEN;
20251110;175152.017;25475.25;;25475.25;3;BID;
20251110;175152.017;25475.25;;25475.25;1;BID;
20251110;175152.017;25475.25;;25475.25;1;BID;
20251110;175152.017;;25476.00;25476.00;3;ASK;
20251110;175152.017;25475.25;;25475.25;1;BID;
20251110;175152.017;25475.25;;25475.25;1;BID;
20251110;175152.035;25475.25;;25475.25;2;BID;
20251110;175152.035;25475.00;;25475.00;1;BID;
20251110;175152.035;25475.00;;25475.00;1;BID;
20251110;175152.038;25474.75;;25474.75;4;BID;
20251110;175152.038;;25475.25;25475.25;1;ASK;
20251110;175152.038;;25475.25;25475.25;1;ASK;
20251110;175152.040;;25475.50;25475.50;4;ASK;
20251110;175152.040;;;25475.00;3;BETWEEN;
20251110;175152.068;;;25475.25;3;BETWEEN;
20251110;175152.068;25474.75;;25474.75;3;BID;
20251110;175152.087;;25475.25;25475.25;2;ASK;
20251110;175152.087;25474.75;;25474.75;4;BID;
20251110;175152.147;;25475.25;25475.25;1;ASK;
20251110;175152.147;25474.75;;25474.75;3;BID;
20251110;175152.283;;25475.25;25475.25;3;ASK;
20251110;175152.283;25474.50;;25474.50;6;BID;
20251110;175152.308;;;25475.00;4;BETWEEN;
20251110;175152.308;25474.25;;25474.25;4;BID;
20251110;175152.284;;25475.25;25475.25;3;ASK;
20251110;175152.284;;;25474.75;2;BETWEEN;
20251110;175152.284;25474.75;;25474.75;1;BID;
20251110;175152.284;25474.75;;25474.75;1;BID;
20251110;175152.293;25474.75;;25474.75;2;BID;
20251110;175152.293;25474.25;;25474.25;2;BID;
20251110;175152.293;;25474.75;25474.75;1;ASK;
20251110;175152.293;;25474.75;25474.75;1;ASK;
20251110;175152.296;;25475.25;25475.25;2;ASK;
20251110;175152.296;;;25474.75;2;BETWEEN;
20251110;175152.296;25474.75;;25474.75;1;BID;
20251110;175152.308;;;25475.00;4;BETWEEN;
20251110;175152.308;25474.25;;25474.25;4;BID;
20251110;175152.328;;;25474.75;3;BETWEEN;
20251110;175152.328;25474.25;;25474.25;1;BID;
20251110;175152.362;;25474.75;25474.75;4;ASK;
20251110;175152.362;25474.00;;25474.00;5;BID;
20251110;175152.392;;25474.75;25474.75;3;ASK;
20251110;175152.392;;;25474.25;1;BETWEEN;
20251110;175152.431;;25474.75;25474.75;1;ASK;
20251110;175152.431;25474.25;;25474.25;3;BID;
20251110;175152.422;;25474.75;25474.75;3;ASK;
20251110;175152.422;;25474.75;25474.75;1;ASK;
20251110;175152.422;;25474.75;25474.75;1;ASK;
20251110;175152.422;;25474.75;25474.75;1;ASK;
20251110;175152.431;;25474.75;25474.75;1;ASK;
20251110;175152.452;;25474.75;25474.75;3;ASK;
20251110;175152.568;;25474.75;25474.75;4;ASK;
20251110;175152.568;25474.25;;25474.25;1;BID;
20251110;175152.568;25474.25;;25474.25;1;BID;
20251110;175152.572;25474.25;;25474.25;5;BID;
20251110;175152.572;25473.75;;25473.75;1;BID;
20251110;175152.572;25473.75;;25473.75;1;BID;
20251110;175152.572;25473.75;;25473.75;1;BID;
20251110;175152.588;;;25474.00;2;BETWEEN;
20251110;175152.588;25473.50;;25473.50;5;BID;
20251110;175152.588;;25474.00;25474.00;1;ASK;
20251110;175152.588;;25474.00;25474.00;1;ASK;
20251110;175152.596;;25474.25;25474.25;1;ASK;
20251110;175152.596;;;25473.75;3;BETWEEN;
20251110;175152.652;;25474.25;25474.25;2;ASK;
20251110;175152.678;25473.75;;25473.75;1;BID;
20251110;175152.745;;25474.50;25474.50;5;ASK;
20251110;175152.745;25473.75;;25473.75;3;BID;
20251110;175152.773;;;25474.25;1;BETWEEN;
20251110;175152.773;25473.75;;25473.75;5;BID;
20251110;175152.773;;;25474.00;1;BETWEEN;
20251110;175152.773;25474.00;;25474.00;1;BID;
20251110;175152.793;;25474.25;25474.25;5;ASK;
20251110;175152.793;25473.50;;25473.50;5;BID;
20251110;175152.809;;25474.25;25474.25;4;ASK;
20251110;175152.877;;25474.25;25474.25;3;ASK;
20251110;175152.877;;;25473.75;3;BETWEEN;
20251110;175152.889;;25474.25;25474.25;2;ASK;
20251110;175152.982;;25474.50;25474.50;6;ASK;
20251110;175152.982;25473.75;;25473.75;4;BID;
20251110;175152.983;;;25474.25;3;BETWEEN;
20251110;175152.983;25473.75;;25473.75;1;BID;
20251110;175153.056;;25474.25;25474.25;1;ASK;
20251110;175153.056;25473.75;;25473.75;5;BID;
20251110;175153.101;;;25474.00;2;BETWEEN;
20251110;175153.101;25473.50;;25473.50;4;BID;
20251110;175153.116;;25474.25;25474.25;3;ASK;
20251110;175153.139;;;25474.00;2;BETWEEN;
20251110;175153.139;25473.50;;25473.50;3;BID;
20251110;175153.226;25473.50;;25473.50;3;BID;
20251110;175153.226;25473.00;;25473.00;2;BID;
20251110;175153.255;;25473.50;25473.50;4;ASK;
20251110;175153.255;25472.75;;25472.75;4;BID;
20251110;175153.279;;;25473.00;5;BETWEEN;
20251110;175153.318;;25474.00;25474.00;1;ASK;
20251110;175153.318;;;25473.50;3;BETWEEN;
20251110;175153.335;;25474.25;25474.25;4;ASK;
20251110;175153.302;25473.50;;25473.50;3;BID;
20251110;175153.302;25473.00;;25473.00;5;BID;
20251110;175153.302;;25473.50;25473.50;1;ASK;
20251110;175153.302;;25473.50;25473.50;1;ASK;
20251110;175153.302;;25473.50;25473.50;1;ASK;
20251110;175153.304;;25473.75;25473.75;2;ASK;
20251110;175153.304;;;25473.50;1;BETWEEN;
20251110;175153.304;25473.50;;25473.50;1;BID;
20251110;175153.316;;25473.75;25473.75;1;ASK;
20251110;175153.316;25473.50;;25473.50;2;BID;
20251110;175153.316;;25473.75;25473.75;1;ASK;
20251110;175153.335;;25474.25;25474.25;4;ASK;
20251110;175153.335;25473.50;;25473.50;3;BID;
20251110;175153.373;;;25473.75;2;BETWEEN;
20251110;175153.437;;25474.25;25474.25;3;ASK;
20251110;175153.437;25473.75;;25473.75;3;BID;
20251110;175153.458;;25474.25;25474.25;2;ASK;
20251110;175153.458;25473.75;;25473.75;2;BID;
20251110;175153.562;;25474.25;25474.25;3;ASK;
20251110;175153.562;25473.50;;25473.50;4;BID;
20251110;175153.580;;25474.25;25474.25;5;ASK;
20251110;175153.620;;;25474.00;2;BETWEEN;
20251110;175153.661;;;25473.75;4;BETWEEN;
20251110;175153.661;25473.00;;25473.00;6;BID;
20251110;175153.648;;;25473.50;1;BETWEEN;
20251110;175153.648;;;25473.25;1;BETWEEN;
20251110;175153.648;;25473.50;25473.50;1;ASK;
20251110;175153.649;;25473.75;25473.75;1;ASK;
20251110;175153.649;;;25473.50;1;BETWEEN;
20251110;175153.649;;25473.75;25473.75;1;ASK;
20251110;175153.661;;25473.75;25473.75;4;ASK;
20251110;175153.661;25473.00;;25473.00;6;BID;
20251110;175153.679;;25473.75;25473.75;3;ASK;
20251110;175153.679;;;25473.25;1;BETWEEN;
20251110;175153.721;25473.00;;25473.00;5;BID;
20251110;175153.740;;25473.75;25473.75;2;ASK;
20251110;175153.740;;;25473.25;5;BETWEEN;
20251110;175153.784;;25474.00;25474.00;3;ASK;
20251110;175153.784;;;25473.50;3;BETWEEN;
20251110;175153.792;;25474.00;25474.00;4;ASK;
20251110;175153.792;25473.50;;25473.50;1;BID;
20251110;175153.841;;25474.00;25474.00;3;ASK;
20251110;175153.841;25473.50;;25473.50;2;BID;
20251110;175153.868;25473.25;;25473.25;1;BID;
20251110;175153.868;25472.75;;25472.75;4;BID;
20251110;175153.892;;25473.50;25473.50;3;ASK;
20251110;175153.892;;;25473.00;3;BETWEEN;
20251110;175153.937;;25473.50;25473.50;2;ASK;
20251110;175153.994;25473.00;;25473.00;4;BID;
20251110;175154.026;;25473.50;25473.50;3;ASK;
20251110;175154.026;25473.00;;25473.00;1;BID;
20251110;175154.055;25473.00;;25473.00;1;BID;
20251110;175154.055;25472.75;;25472.75;2;BID;
20251110;175154.034;;25473.25;25473.25;2;ASK;
20251110;175154.034;;;25473.00;1;BETWEEN;
20251110;175154.034;25473.00;;25473.00;1;BID;
20251110;175154.055;25473.00;;25473.00;1;BID;
20251110;175154.055;25472.75;;25472.75;2;BID;
20251110;175154.075;;25473.25;25473.25;3;ASK;
20251110;175154.120;25472.75;;25472.75;3;BID;
20251110;175154.149;;25473.25;25473.25;1;ASK;
20251110;175154.149;25472.75;;25472.75;6;BID;
20251110;175154.185;25472.75;;25472.75;7;BID;
20251110;175154.210;;25473.50;25473.50;4;ASK;
20251110;175154.210;25472.75;;25472.75;5;BID;
20251110;175154.265;;;25473.25;2;BETWEEN;
20251110;175154.265;25472.75;;25472.75;4;BID;
20251110;175154.336;;25473.50;25473.50;2;ASK;
20251110;175154.336;;;25473.00;2;BETWEEN;
20251110;175154.389;;25473.50;25473.50;3;ASK;
20251110;175154.388;;25473.50;25473.50;2;ASK;
20251110;175154.388;;25473.50;25473.50;1;ASK;
20251110;175154.389;;25473.50;25473.50;3;ASK;
20251110;175154.417;25473.00;;25473.00;3;BID;
20251110;175154.439;;25473.50;25473.50;2;ASK;
20251110;175154.477;;;25473.25;2;BETWEEN;
20251110;175154.477;25472.75;;25472.75;3;BID;
20251110;175154.495;;25473.25;25473.25;3;ASK;
20251110;175154.495;25472.75;;25472.75;2;BID;
20251110;175154.485;25472.75;;25472.75;3;BID;
20251110;175154.485;;25473.25;25473.25;1;ASK;
20251110;175154.536;;25473.50;25473.50;4;ASK;
20251110;175154.536;;;25473.00;3;BETWEEN;
20251110;175154.551;;25473.50;25473.50;1;ASK;
20251110;175154.551;25473.00;;25473.00;5;BID;
20251110;175154.592;;25473.50;25473.50;3;ASK;
20251110;175154.592;25473.00;;25473.00;3;BID;
20251110;175154.657;;25473.75;25473.75;2;ASK;
20251110;175154.657;;;25473.25;2;BETWEEN;
20251110;175154.688;;25473.75;25473.75;3;ASK;
20251110;175154.688;25473.00;;25473.00;6;BID;
20251110;175154.712;;25474.00;25474.00;4;ASK;
20251110;175154.712;;;25473.50;2;BETWEEN;
20251110;175154.730;;25474.00;25474.00;5;ASK;
20251110;175154.764;;25474.00;25474.00;3;ASK;
20251110;175154.764;25473.25;;25473.25;4;BID;
20251110;175154.787;;25474.00;25474.00;5;ASK;
20251110;175154.763;;25474.00;25474.00;4;ASK;
20251110;175154.763;25473.25;;25473.25;1;BID;
20251110;175154.777;;25474.00;25474.00;3;ASK;
20251110;175154.777;25473.25;;25473.25;1;BID;
20251110;175154.787;;25474.00;25474.00;5;ASK;
20251110;175154.847;;;25473.75;1;BETWEEN;
20251110;175154.847;25473.25;;25473.25;2;BID;
20251110;175154.855;;25473.75;25473.75;3;ASK;
20251110;175154.855;25473.25;;25473.25;1;BID;
20251110;175154.970;;;25473.50;3;BETWEEN;
20251110;175154.970;25473.00;;25473.00;6;BID;
20251110;175154.975;;25473.75;25473.75;4;ASK;
20251110;175154.975;25473.00;;25473.00;5;BID;
20251110;175155.015;;25473.75;25473.75;1;ASK;
20251110;175155.015;;;25473.25;3;BETWEEN;
20251110;175155.117;25473.25;;25473.25;3;BID;
20251110;175155.117;25472.75;;25472.75;2;BID;
20251110;175155.140;;25473.25;25473.25;5;ASK;
20251110;175155.170;25472.75;;25472.75;1;BID;
20251110;175155.198;;25473.25;25473.25;2;ASK;
20251110;175155.198;25472.75;;25472.75;3;BID;
20251110;175155.157;;25473.25;25473.25;5;ASK;
20251110;175155.157;25472.75;;25472.75;2;BID;
20251110;175155.157;25472.75;;25472.75;1;BID;
20251110;175155.198;;25473.25;25473.25;2;ASK;
20251110;175155.198;25472.75;;25472.75;3;BID;
20251110;175155.245;;;25473.00;1;BETWEEN;
20251110;175155.245;25472.75;;25472.75;1;BID;
20251110;175155.289;;25473.25;25473.25;3;ASK;
20251110;175155.324;;;25473.00;1;BETWEEN;
20251110;175155.324;25472.50;;25472.50;6;BID;
20251110;175155.324;;;25472.75;1;BETWEEN;
20251110;175155.324;25472.75;;25472.75;1;BID;
20251110;175155.328;25472.75;;25472.75;1;BID;
20251110;175155.328;25472.25;;25472.25;3;BID;
20251110;175155.328;;25472.75;25472.75;1;ASK;
20251110;175155.351;25472.25;;25472.25;5;BID;
20251110;175155.360;;25473.00;25473.00;5;ASK;
20251110;175155.410;;;25472.75;3;BETWEEN;
20251110;175155.410;25472.25;;25472.25;2;BID;
20251110;175155.444;;;25472.50;1;BETWEEN;
20251110;175155.444;25472.00;;25472.00;7;BID;
20251110;175155.453;;25472.75;25472.75;4;ASK;
20251110;175155.427;;;25472.50;2;BETWEEN;
20251110;175155.427;;;25472.25;1;BETWEEN;
20251110;175155.427;25472.25;;25472.25;1;BID;
20251110;175155.453;;25472.75;25472.75;4;ASK;
20251110;175155.453;25472.00;;25472.00;7;BID;
20251110;175155.505;;;25472.50;2;BETWEEN;
20251110;175155.533;;25473.25;25473.25;2;ASK;
20251110;175155.533;;;25472.75;3;BETWEEN;
20251110;175155.513;25472.75;;25472.75;1;BID;
20251110;175155.513;25472.50;;25472.50;2;BID;
20251110;175155.513;;25472.75;25472.75;1;ASK;
20251110;175155.533;;25473.25;25473.25;2;ASK;
20251110;175155.533;;;25472.75;3;BETWEEN;
20251110;175155.545;;25473.25;25473.25;4;ASK;
20251110;175155.545;25472.50;;25472.50;6;BID;
20251110;175155.589;;;25472.75;1;BETWEEN;
20251110;175155.589;25472.50;;25472.50;1;BID;
20251110;175155.608;;25472.75;25472.75;3;ASK;
20251110;175155.608;25472.25;;25472.25;1;BID;
20251110;175155.645;;25472.75;25472.75;2;ASK;
20251110;175155.645;25472.25;;25472.25;2;BID;
20251110;175155.759;;25472.75;25472.75;1;ASK;
20251110;175155.759;25472.25;;25472.25;4;BID;
20251110;175155.798;;25472.75;25472.75;2;ASK;
20251110;175155.798;25472.25;;25472.25;2;BID;
20251110;175155.842;25472.00;;25472.00;9;BID;
20251110;175155.856;;25473.00;25473.00;4;ASK;
20251110;175155.856;;;25472.25;4;BETWEEN;
20251110;175155.892;;;25472.75;3;BETWEEN;
20251110;175155.892;25472.25;;25472.25;3;BID;
20251110;175155.925;;;25472.50;1;BETWEEN;
20251110;175155.925;25472.00;;25472.00;8;BID;
20251110;175155.960;;25472.75;25472.75;5;ASK;
