date;time;bid;ask;price;volume;side;shape
20251110;174856.332;25482.75;;25482.75;3;BID;
20251110;174856.332;;25483.25;25483.25;1;ASK;
20251110;174856.333;;25483.25;25483.25;2;ASK;
20251110;174856.333;;;25483.00;2;BETWEEN;
20251110;174856.333;;25483.25;25483.25;2;ASK;
20251110;174856.333;;25483.50;25483.50;3;ASK;
20251110;174856.333;25483.00;;25483.00;3;BID;
20251110;174856.333;;25483.50;25483.50;1;ASK;
20251110;174856.333;;25483.50;25483.50;1;ASK;
20251110;174856.333;;25483.50;25483.50;1;ASK;
20251110;174856.341;;25483.75;25483.75;2;ASK;
20251110;174856.341;;;25483.50;2;BETWEEN;
20251110;174856.341;;25483.75;25483.75;2;ASK;
20251110;174856.341;;25484.00;25484.00;1;ASK;
20251110;174856.351;;25484.00;25484.00;2;ASK;
20251110;174856.351;25483.50;;25483.50;3;BID;
20251110;174856.372;;;25483.75;3;BETWEEN;
20251110;174856.372;25483.00;;25483.00;5;BID;
20251110;174856.412;;;25483.50;3;BETWEEN;
20251110;174856.412;25482.75;;25482.75;5;BID;
20251110;174856.343;;25484.00;25484.00;1;ASK;
20251110;174856.343;;;25483.75;1;BETWEEN;
20251110;174856.343;25483.75;;25483.75;1;BID;
20251110;174856.412;25483.50;;25483.50;3;BID;
20251110;174856.412;25482.75;;25482.75;5;BID;
20251110;174856.443;;;25483.00;4;BETWEEN;
20251110;174856.435;25483.00;;25483.00;3;BID;
20251110;174856.435;25483.00;;25483.00;1;BID;
20251110;174856.443;25483.00;;25483.00;4;BID;
20251110;174856.446;;25483.75;25483.75;3;ASK;
20251110;174856.503;;;25483.50;3;BETWEEN;
20251110;174856.550;;25483.50;25483.50;2;ASK;
20251110;174856.591;;25483.75;25483.75;1;ASK;
20251110;174856.591;;;25483.25;3;BETWEEN;
20251110;174856.637;;25483.75;25483.75;2;ASK;
20251110;174856.637;25483.00;;25483.00;5;BID;
20251110;174856.653;;25483.75;25483.75;3;ASK;
20251110;174856.686;;;25483.25;2;BETWEEN;
20251110;174856.786;;25484.00;25484.00;4;ASK;
20251110;174856.786;;;25483.50;3;BETWEEN;
20251110;174856.808;;25484.00;25484.00;3;ASK;
20251110;174856.808;25483.50;;25483.50;4;BID;
20251110;174856.795;;25484.00;25484.00;2;ASK;
20251110;174856.795;;;25483.75;2;BETWEEN;
20251110;174856.795;25483.75;;25483.75;1;BID;
20251110;174856.808;;25484.00;25484.00;3;ASK;
20251110;174856.808;25483.50;;25483.50;4;BID;
20251110;174856.831;;25484.00;25484.00;4;ASK;
20251110;174856.863;;25484.00;25484.00;3;ASK;
20251110;174856.908;25483.50;;25483.50;4;BID;
20251110;174856.908;25483.00;;25483.00;2;BID;
20251110;174856.932;;25483.50;25483.50;3;ASK;
20251110;174857.013;;;25483.25;4;BETWEEN;
20251110;174857.013;25482.50;;25482.50;5;BID;
20251110;174857.043;;25483.25;25483.25;2;ASK;
20251110;174857.043;;;25482.75;2;BETWEEN;
20251110;174857.062;;25483.25;25483.25;1;ASK;
20251110;174857.062;25482.75;;25482.75;3;BID;
20251110;174857.121;;25483.75;25483.75;4;ASK;
20251110;174857.121;;;25483.00;3;BETWEEN;
20251110;174857.150;;;25483.25;2;BETWEEN;
20251110;174857.167;25483.25;;25483.25;1;BID;
20251110;174857.209;;25483.75;25483.75;1;ASK;
20251110;174857.209;25483.25;;25483.25;3;BID;
20251110;174857.232;;25483.75;25483.75;2;ASK;
20251110;174857.333;;25484.00;25484.00;6;ASK;
20251110;174857.333;;;25483.50;1;BETWEEN;
20251110;174857.379;;;25483.75;1;BETWEEN;
20251110;174857.379;25483.25;;25483.25;3;BID;
20251110;174857.420;;25484.00;25484.00;5;ASK;
20251110;174857.556;;;25483.75;3;BETWEEN;
20251110;174857.556;25483.25;;25483.25;2;BID;
20251110;174857.577;;25484.00;25484.00;4;ASK;
20251110;174857.577;25483.25;;25483.25;3;BID;
20251110;174857.591;;25484.00;25484.00;5;ASK;
20251110;174857.633;;;25483.50;3;BETWEEN;
20251110;174857.633;25483.00;;25483.00;2;BID;
20251110;174857.654;;25483.50;25483.50;4;ASK;
20251110;174857.654;25482.75;;25482.75;6;BID;
20251110;174857.675;;25483.50;25483.50;1;ASK;
20251110;174857.675;;;25483.00;3;BETWEEN;
20251110;174857.716;;25483.50;25483.50;2;ASK;
20251110;174857.716;25483.00;;25483.00;4;BID;
20251110;174857.751;;25483.75;25483.75;4;ASK;
20251110;174857.741;;;25483.50;1;BETWEEN;
20251110;174857.741;;25483.50;25483.50;1;ASK;
20251110;174857.751;;25483.75;25483.75;4;ASK;
20251110;174857.783;;;25483.50;3;BETWEEN;
20251110;174857.783;25483.00;;25483.00;3;BID;
20251110;174857.876;25483.00;;25483.00;2;BID;
20251110;174857.934;;25483.75;25483.75;5;ASK;
20251110;174857.934;25483.00;;25483.00;4;BID;
20251110;174857.957;;;25483.50;4;BETWEEN;
20251110;174857.957;25483.00;;25483.00;2;BID;
20251110;174857.923;;25483.50;25483.50;3;ASK;
20251110;174857.923;;25483.50;25483.50;1;ASK;
20251110;174857.936;;25483.75;25483.75;5;ASK;
20251110;174857.936;25483.00;;25483.00;4;BID;
20251110;174857.936;25483.00;;25483.00;1;BID;
20251110;174857.936;25483.00;;25483.00;1;BID;
20251110;174857.957;;;25483.50;4;BETWEEN;
20251110;174857.957;25483.00;;25483.00;2;BID;
20251110;174857.990;;25483.75;25483.75;4;ASK;
20251110;174857.990;;;25483.25;1;BETWEEN;
20251110;174858.054;;25483.75;25483.75;2;ASK;
20251110;174858.054;25483.25;;25483.25;2;BID;
20251110;174858.089;25483.25;;25483.25;3;BID;
20251110;174858.074;;;25483.50;4;BETWEEN;
20251110;174858.074;25483.00;;25483.00;1;BID;
20251110;174858.074;;25483.50;25483.50;1;ASK;
20251110;174858.113;;25483.75;25483.75;1;ASK;
20251110;174858.113;;;25483.25;3;BETWEEN;
20251110;174858.170;;25484.00;25484.00;5;ASK;
20251110;174858.183;;;25483.75;1;BETWEEN;
20251110;174858.231;;25484.50;25484.50;2;ASK;
20251110;174858.231;;;25484.00;4;BETWEEN;
20251110;174858.209;;;25484.25;1;BETWEEN;
20251110;174858.209;25484.00;;25484.00;2;BID;
20251110;174858.209;;25484.25;25484.25;1;ASK;
20251110;174858.213;;25484.50;25484.50;1;ASK;
20251110;174858.213;;;25484.25;1;BETWEEN;
20251110;174858.213;25484.25;;25484.25;1;BID;
20251110;174858.231;;25484.50;25484.50;2;ASK;
20251110;174858.231;25484.00;;25484.00;4;BID;
20251110;174858.304;;25484.50;25484.50;3;ASK;
20251110;174858.304;25484.00;;25484.00;1;BID;
20251110;174858.335;;25484.75;25484.75;5;ASK;
20251110;174858.335;25484.00;;25484.00;4;BID;
20251110;174858.364;;25484.75;25484.75;4;ASK;
20251110;174858.364;;;25484.25;1;BETWEEN;
20251110;174858.434;;;25484.50;1;BETWEEN;
20251110;174858.434;25484.00;;25484.00;3;BID;
20251110;174858.468;;25484.75;25484.75;5;ASK;
20251110;174858.468;25484.00;;25484.00;4;BID;
20251110;174858.495;;;25484.50;2;BETWEEN;
20251110;174858.526;;25484.75;25484.75;5;ASK;
20251110;174858.526;25484.00;;25484.00;5;BID;
20251110;174858.564;;;25484.50;1;BETWEEN;
20251110;174858.594;;25485.00;25485.00;5;ASK;
20251110;174858.594;;;25484.50;1;BETWEEN;
20251110;174858.606;;25485.00;25485.00;6;ASK;
20251110;174858.640;;;25484.75;2;BETWEEN;
20251110;174858.640;25484.25;;25484.25;3;BID;
20251110;174858.717;;25485.00;25485.00;6;ASK;
20251110;174858.717;;;25484.50;2;BETWEEN;
20251110;174858.736;;25485.00;25485.00;3;ASK;
20251110;174858.736;25484.50;;25484.50;3;BID;
20251110;174858.827;;;25484.75;4;BETWEEN;
20251110;174858.827;25484.25;;25484.25;2;BID;
20251110;174858.868;;25485.00;25485.00;3;ASK;
20251110;174858.868;;;25484.50;4;BETWEEN;
20251110;174858.923;;;25484.75;3;BETWEEN;
20251110;174858.923;25484.25;;25484.25;2;BID;
20251110;174858.933;;25484.75;25484.75;1;ASK;
20251110;174858.974;;25484.75;25484.75;3;ASK;
20251110;174859.025;;25484.75;25484.75;8;ASK;
20251110;174859.049;25484.25;;25484.25;3;BID;
20251110;174859.049;25483.75;;25483.75;4;BID;
20251110;174859.025;;25484.75;25484.75;8;ASK;
20251110;174859.025;;;25484.25;2;BETWEEN;
20251110;174859.025;25484.25;;25484.25;1;BID;
20251110;174859.025;25484.25;;25484.25;1;BID;
20251110;174859.026;25484.25;;25484.25;2;BID;
20251110;174859.026;25484.00;;25484.00;1;BID;
20251110;174859.026;25484.00;;25484.00;1;BID;
20251110;174859.049;;25484.25;25484.25;3;ASK;
20251110;174859.049;25483.75;;25483.75;4;BID;
20251110;174859.081;;;25484.00;2;BETWEEN;
20251110;174859.081;25483.50;;25483.50;3;BID;
20251110;174859.108;;25484.00;25484.00;4;ASK;
20251110;174859.108;25483.50;;25483.50;1;BID;
20251110;174859.145;;25484.00;25484.00;2;ASK;
20251110;174859.088;25483.50;;25483.50;3;BID;
20251110;174859.088;25483.50;;25483.50;1;BID;
20251110;174859.088;25483.50;;25483.50;1;BID;
20251110;174859.145;25483.50;;25483.50;1;BID;
20251110;174859.175;;25484.25;25484.25;4;ASK;
20251110;174859.175;25483.50;;25483.50;3;BID;
20251110;174859.201;;;25484.00;2;BETWEEN;
20251110;174859.201;25483.50;;25483.50;2;BID;
20251110;174859.258;;25484.00;25484.00;3;ASK;
20251110;174859.258;25483.50;;25483.50;1;BID;
20251110;174859.238;;25484.00;25484.00;2;ASK;
20251110;174859.238;25483.50;;25483.50;2;BID;
20251110;174859.238;;25484.00;25484.00;1;ASK;
20251110;174859.258;;25484.00;25484.00;3;ASK;
20251110;174859.258;25483.50;;25483.50;1;BID;
20251110;174859.296;;;25483.75;3;BETWEEN;
20251110;174859.296;25483.25;;25483.25;2;BID;
20251110;174859.319;;;25483.50;1;BETWEEN;
20251110;174859.319;25483.00;;25483.00;4;BID;
20251110;174859.352;;25483.75;25483.75;3;ASK;
20251110;174859.352;;;25483.25;1;BETWEEN;
20251110;174859.417;;;25483.50;3;BETWEEN;
20251110;174859.417;25483.00;;25483.00;1;BID;
20251110;174859.428;;25483.50;25483.50;2;ASK;
20251110;174859.428;25483.00;;25483.00;4;BID;
20251110;174859.470;;25484.00;25484.00;3;ASK;
20251110;174859.470;;;25483.50;3;BETWEEN;
20251110;174859.485;25483.25;;25483.25;4;BID;
20251110;174859.454;;;25483.50;2;BETWEEN;
20251110;174859.454;25483.00;;25483.00;4;BID;
20251110;174859.454;;25483.50;25483.50;1;ASK;
20251110;174859.485;;25484.00;25484.00;3;ASK;
20251110;174859.485;;;25483.25;4;BETWEEN;
20251110;174859.518;;;25483.75;3;BETWEEN;
20251110;174859.566;;25484.00;25484.00;3;ASK;
20251110;174859.566;;25484.00;25484.00;1;ASK;
20251110;174859.568;;25484.00;25484.00;2;ASK;
20251110;174859.568;25483.25;;25483.25;5;BID;
20251110;174859.602;;;25483.50;2;BETWEEN;
20251110;174859.668;;25484.00;25484.00;3;ASK;
20251110;174859.668;25483.50;;25483.50;1;BID;
20251110;174859.687;;25484.25;25484.25;4;ASK;
20251110;174859.687;25483.50;;25483.50;4;BID;
20251110;174859.667;;;25484.00;2;BETWEEN;
20251110;174859.667;25483.50;;25483.50;2;BID;
20251110;174859.667;25483.50;;25483.50;1;BID;
20251110;174859.687;;25484.25;25484.25;4;ASK;
20251110;174859.687;25483.50;;25483.50;4;BID;
20251110;174859.741;;;25483.75;2;BETWEEN;
20251110;174859.741;25483.25;;25483.25;3;BID;
20251110;174859.786;;25484.00;25484.00;4;ASK;
20251110;174859.800;;;25483.75;3;BETWEEN;
20251110;174859.800;25483.25;;25483.25;2;BID;
20251110;174859.930;;25483.75;25483.75;2;ASK;
20251110;174859.971;;25483.75;25483.75;1;ASK;
20251110;174859.987;;25484.00;25484.00;1;ASK;
20251110;174859.987;;;25483.50;4;BETWEEN;
20251110;174900.033;;25484.50;25484.50;2;ASK;
20251110;174900.033;;;25484.00;3;BETWEEN;
20251110;174900.054;;;25484.25;3;BETWEEN;
20251110;174900.054;25483.75;;25483.75;1;BID;
20251110;174900.037;;25484.75;25484.75;8;ASK;
20251110;174900.037;;;25484.25;3;BETWEEN;
20251110;174900.037;25484.25;;25484.25;1;BID;
20251110;174900.037;25484.25;;25484.25;1;BID;
20251110;174900.037;25484.25;;25484.25;1;BID;
20251110;174900.039;25484.25;;25484.25;4;BID;
20251110;174900.039;25484.00;;25484.00;1;BID;
20251110;174900.039;25484.00;;25484.00;1;BID;
20251110;174900.054;;25484.25;25484.25;3;ASK;
20251110;174900.054;25483.75;;25483.75;1;BID;
20251110;174900.067;;25484.25;25484.25;2;ASK;
20251110;174900.067;25483.75;;25483.75;2;BID;
20251110;174900.176;;25484.50;25484.50;1;ASK;
20251110;174900.176;;;25484.00;3;BETWEEN;
20251110;174900.188;;25484.75;25484.75;7;ASK;
20251110;174900.188;25484.00;;25484.00;5;BID;
20251110;174900.232;;;25484.50;1;BETWEEN;
20251110;174900.232;25484.00;;25484.00;3;BID;
20251110;174900.254;;25484.50;25484.50;2;ASK;
20251110;174900.254;25483.75;;25483.75;4;BID;
20251110;174900.272;;;25484.00;2;BETWEEN;
20251110;174900.356;;25484.50;25484.50;3;ASK;
20251110;174900.356;25484.00;;25484.00;1;BID;
20251110;174900.373;;25484.50;25484.50;2;ASK;
20251110;174900.413;;25484.50;25484.50;1;ASK;
20251110;174900.413;25484.00;;25484.00;4;BID;
20251110;174900.438;;25484.50;25484.50;4;ASK;
20251110;174900.438;25483.75;;25483.75;6;BID;
20251110;174900.632;;;25484.25;3;BETWEEN;
20251110;174900.632;25483.75;;25483.75;2;BID;
20251110;174900.644;;25484.25;25484.25;2;ASK;
20251110;174900.644;25483.75;;25483.75;3;BID;
20251110;174900.712;;25484.50;25484.50;4;ASK;
20251110;174900.712;25483.75;;25483.75;5;BID;
20251110;174900.712;;;25484.25;2;BETWEEN;
20251110;174900.712;25483.75;;25483.75;3;BID;
20251110;174900.712;;25484.25;25484.25;1;ASK;
20251110;174900.742;;25484.50;25484.50;5;ASK;
20251110;174900.742;25483.75;;25483.75;5;BID;
20251110;174900.773;;;25484.00;2;BETWEEN;
20251110;174900.773;25483.50;;25483.50;2;BID;
20251110;174900.798;;;25483.75;2;BETWEEN;
20251110;174900.798;25483.25;;25483.25;2;BID;
20251110;174900.810;;25484.00;25484.00;3;ASK;
20251110;174900.810;;;25483.50;2;BETWEEN;
20251110;174900.808;;;25483.75;2;BETWEEN;
20251110;174900.808;25483.25;;25483.25;2;BID;
20251110;174900.808;;25483.75;25483.75;1;ASK;
20251110;174900.855;;25483.75;25483.75;3;ASK;
20251110;174900.855;25483.25;;25483.25;1;BID;
20251110;174900.956;;25483.75;25483.75;6;ASK;
20251110;174900.984;;25483.75;25483.75;8;ASK;
20251110;174900.984;25483.00;;25483.00;4;BID;
20251110;174900.947;;25483.75;25483.75;5;ASK;
20251110;174900.947;;;25483.50;1;BETWEEN;
20251110;174900.947;25483.50;;25483.50;1;BID;
20251110;174900.948;25483.50;;25483.50;2;BID;
20251110;174900.948;25483.25;;25483.25;2;BID;
20251110;174900.948;25483.25;;25483.25;1;BID;
20251110;174900.948;25483.25;;25483.25;1;BID;
20251110;174900.948;;25483.50;25483.50;4;ASK;
20251110;174900.948;25483.25;;25483.25;1;BID;
20251110;174900.948;25483.25;;25483.25;1;BID;
20251110;174900.954;25483.25;;25483.25;3;BID;
20251110;174900.954;25482.75;;25482.75;2;BID;
20251110;174900.954;;25483.25;25483.25;1;ASK;
20251110;174900.964;;25483.75;25483.75;5;ASK;
20251110;174900.964;;;25483.50;1;BETWEEN;
20251110;174900.964;25483.50;;25483.50;1;BID;
20251110;174900.984;;25483.75;25483.75;8;ASK;
20251110;174900.984;25483.00;;25483.00;4;BID;
20251110;174901.017;;;25483.50;3;BETWEEN;
20251110;174901.017;25483.00;;25483.00;1;BID;
20251110;174901.048;;;25483.25;3;BETWEEN;
20251110;174901.048;25482.75;;25482.75;3;BID;
20251110;174901.071;;25483.50;25483.50;5;ASK;
20251110;174901.071;;;25483.00;4;BETWEEN;
20251110;174901.117;;25483.50;25483.50;6;ASK;
20251110;174901.118;25483.00;;25483.00;3;BID;
20251110;174901.178;25482.75;;25482.75;2;BID;
20251110;174901.178;25482.25;;25482.25;2;BID;
20251110;174901.165;;25483.00;25483.00;1;ASK;
20251110;174901.165;;;25482.75;4;BETWEEN;
20251110;174901.165;25482.75;;25482.75;1;BID;
20251110;174901.165;25482.75;;25482.75;1;BID;
20251110;174901.165;25482.75;;25482.75;1;BID;
20251110;174901.165;25482.75;;25482.75;1;BID;
20251110;174901.165;25482.50;;25482.50;1;BID;
20251110;174901.165;25482.50;;25482.50;1;BID;
20251110;174901.165;25482.50;;25482.50;1;BID;
20251110;174901.165;25482.50;;25482.50;1;BID;
20251110;174901.168;25482.75;;25482.75;2;BID;
20251110;174901.168;25482.50;;25482.50;1;BID;
20251110;174901.168;25482.50;;25482.50;1;BID;
20251110;174901.174;25482.50;;25482.50;1;BID;
20251110;174901.174;25482.00;;25482.00;5;BID;
20251110;174901.174;;25482.50;25482.50;1;ASK;
20251110;174901.198;;25482.75;25482.75;5;ASK;
20251110;174901.198;25482.00;;25482.00;6;BID;
20251110;174901.220;25482.00;;25482.00;7;BID;
20251110;174901.260;;;25482.50;3;BETWEEN;
20251110;174901.260;25482.00;;25482.00;3;BID;
20251110;174901.283;;25482.50;25482.50;4;ASK;
20251110;174901.385;;25482.75;25482.75;4;ASK;
20251110;174901.385;25482.00;;25482.00;6;BID;
20251110;174901.411;;25483.00;25483.00;4;ASK;
20251110;174901.411;;;25482.25;4;BETWEEN;
20251110;174901.441;;;25482.50;1;BETWEEN;
20251110;174901.513;;;25482.75;6;BETWEEN;
20251110;174901.513;25482.00;;25482.00;4;BID;
20251110;174901.493;;25483.00;25483.00;4;ASK;
20251110;174901.493;;;25482.50;1;BETWEEN;
20251110;174901.493;25482.50;;25482.50;1;BID;
20251110;174901.541;;;25482.75;3;BETWEEN;
20251110;174901.541;25482.00;;25482.00;7;BID;
20251110;174901.625;;;25482.25;2;BETWEEN;
20251110;174901.654;;25483.00;25483.00;3;ASK;
20251110;174901.654;25482.25;;25482.25;5;BID;
20251110;174901.652;;25483.00;25483.00;4;ASK;
20251110;174901.652;;25483.00;25483.00;1;ASK;
20251110;174901.654;;25483.00;25483.00;3;ASK;
20251110;174901.687;;25483.25;25483.25;3;ASK;
20251110;174901.687;;;25482.75;1;BETWEEN;
20251110;174901.704;25482.75;;25482.75;2;BID;
20251110;174901.785;25482.75;;25482.75;1;BID;
20251110;174901.807;;;25483.00;3;BETWEEN;
20251110;174901.807;25482.25;;25482.25;4;BID;
20251110;174901.967;;;25482.50;1;BETWEEN;
20251110;174901.997;;25483.25;25483.25;1;ASK;
20251110;174901.997;;;25482.75;4;BETWEEN;
20251110;174902.000;;25483.25;25483.25;3;ASK;
20251110;174902.000;;;25483.00;1;BETWEEN;
20251110;174902.000;25483.00;;25483.00;1;BID;
20251110;174902.013;;25483.25;25483.25;4;ASK;
20251110;174902.013;25482.75;;25482.75;1;BID;
20251110;174902.110;25482.75;;25482.75;1;BID;
20251110;174902.110;25482.50;;25482.50;2;BID;
20251110;174902.135;;25482.75;25482.75;4;ASK;
20251110;174902.135;25482.25;;25482.25;3;BID;
20251110;174902.108;;25483.25;25483.25;4;ASK;
20251110;174902.108;;;25482.75;1;BETWEEN;
20251110;174902.108;25482.75;;25482.75;1;BID;
20251110;174902.135;25482.75;;25482.75;4;BID;
20251110;174902.135;25482.25;;25482.25;3;BID;
20251110;174902.180;;25483.00;25483.00;3;ASK;
20251110;174902.180;;;25482.50;1;BETWEEN;
20251110;174902.206;25482.50;;25482.50;2;BID;
20251110;174902.206;25482.00;;25482.00;2;BID;
20251110;174902.243;25481.25;;25481.25;3;BID;
20251110;174902.243;25480.75;;25480.75;1;BID;
20251110;174902.223;;25482.25;25482.25;2;ASK;
20251110;174902.223;;;25482.00;3;BETWEEN;
20251110;174902.223;25482.00;;25482.00;1;BID;
20251110;174902.223;25482.00;;25482.00;2;BID;
20251110;174902.223;25482.00;;25482.00;1;BID;
20251110;174902.223;25482.00;;25482.00;1;BID;
20251110;174902.228;25481.75;;25481.75;2;BID;
20251110;174902.228;25481.50;;25481.50;3;BID;
20251110;174902.228;25481.50;;25481.50;1;BID;
20251110;174902.228;25481.50;;25481.50;2;BID;
20251110;174902.235;25480.75;;25480.75;1;BID;
20251110;174902.235;25480.50;;25480.50;1;BID;
20251110;174902.235;;25480.75;25480.75;1;ASK;
20251110;174902.239;25480.50;;25480.50;2;BID;
20251110;174902.239;;25480.75;25480.75;1;ASK;
20251110;174902.239;;25481.00;25481.00;1;ASK;
20251110;174902.239;;25481.00;25481.00;1;ASK;
20251110;174902.262;;25481.50;25481.50;1;ASK;
20251110;174902.262;;;25481.00;6;BETWEEN;
20251110;174902.262;;25481.50;25481.50;1;ASK;
20251110;174902.271;;25482.00;25482.00;1;ASK;
20251110;174902.271;;;25481.50;3;BETWEEN;
20251110;174902.304;;25482.25;25482.25;4;ASK;
20251110;174902.304;25481.50;;25481.50;4;BID;
20251110;174902.334;;;25482.00;2;BETWEEN;
20251110;174902.334;25481.50;;25481.50;2;BID;
20251110;174902.388;;25482.50;25482.50;4;ASK;
20251110;174902.388;;;25482.00;2;BETWEEN;
20251110;174902.398;;25483.00;25483.00;3;ASK;
20251110;174902.398;;;25482.50;3;BETWEEN;
20251110;174902.398;;25483.00;25483.00;1;ASK;
20251110;174902.412;;25483.25;25483.25;3;ASK;
20251110;174902.412;;;25482.75;2;BETWEEN;
20251110;174902.448;;;25483.00;2;BETWEEN;
20251110;174902.448;25482.50;;25482.50;3;BID;
20251110;174902.477;25482.50;;25482.50;3;BID;
20251110;174902.477;25482.00;;25482.00;1;BID;
20251110;174902.508;;;25482.25;1;BETWEEN;
20251110;174902.508;25481.75;;25481.75;2;BID;
20251110;174902.541;;25482.25;25482.25;3;ASK;
20251110;174902.528;;25482.50;25482.50;4;ASK;
20251110;174902.528;25481.75;;25481.75;4;BID;
20251110;174902.528;25481.75;;25481.75;1;BID;
20251110;174902.557;;;25482.25;3;BETWEEN;
20251110;174902.557;25481.50;;25481.50;6;BID;
20251110;174902.578;;;25481.75;3;BETWEEN;
20251110;174902.626;;;25482.00;3;BETWEEN;
20251110;174902.626;25481.50;;25481.50;1;BID;
20251110;174902.635;25481.25;;25481.25;5;BID;
20251110;174902.688;25481.25;;25481.25;6;BID;
20251110;174902.720;;;25481.50;3;BETWEEN;
20251110;174902.720;25481.00;;25481.00;1;BID;
20251110;174902.746;;25482.00;25482.00;3;ASK;
20251110;174902.746;;;25481.50;3;BETWEEN;
20251110;174902.768;25481.50;;25481.50;2;BID;
20251110;174902.788;;25482.00;25482.00;4;ASK;
20251110;174902.788;25481.25;;25481.25;5;BID;
20251110;174902.782;;25482.00;25482.00;3;ASK;
20251110;174902.782;;;25481.50;2;BETWEEN;
20251110;174902.782;25481.50;;25481.50;1;BID;
20251110;174902.788;;25482.00;25482.00;4;ASK;
20251110;174902.788;25481.25;;25481.25;5;BID;
20251110;174902.842;;25482.00;25482.00;3;ASK;
20251110;174902.842;25481.25;;25481.25;3;BID;
20251110;174902.862;;;25481.50;2;BETWEEN;
20251110;174902.878;;25482.25;25482.25;4;ASK;
20251110;174902.878;;;25481.75;1;BETWEEN;
20251110;174902.958;25481.75;;25481.75;1;BID;
20251110;174902.958;25481.25;;25481.25;2;BID;
20251110;174902.985;25481.25;;25481.25;3;BID;
20251110;174903.024;;25481.75;25481.75;2;ASK;
20251110;174903.024;25481.25;;25481.25;2;BID;
20251110;174903.058;;;25481.50;6;BETWEEN;
20251110;174903.058;25481.00;;25481.00;1;BID;
20251110;174903.041;;25481.75;25481.75;7;ASK;
20251110;174903.041;;;25481.25;1;BETWEEN;
20251110;174903.041;25481.25;;25481.25;1;BID;
20251110;174903.074;25481.25;;25481.25;1;BID;
20251110;174903.074;25481.00;;25481.00;1;BID;
20251110;174903.074;25481.00;;25481.00;1;BID;
20251110;174903.100;;25481.50;25481.50;4;ASK;
20251110;174903.100;25480.75;;25480.75;5;BID;
20251110;174903.119;;;25481.25;2;BETWEEN;
20251110;174903.119;25480.75;;25480.75;2;BID;
20251110;174903.169;;25481.50;25481.50;4;ASK;
20251110;174903.169;25480.75;;25480.75;4;BID;
20251110;174903.202;;25481.75;25481.75;6;ASK;
20251110;174903.202;;;25481.00;7;BETWEEN;
20251110;174903.239;;;25481.50;4;BETWEEN;
20251110;174903.239;25481.00;;25481.00;3;BID;
20251110;174903.264;;25481.50;25481.50;2;ASK;
20251110;174903.264;25481.00;;25481.00;5;BID;
20251110;174903.290;25481.00;;25481.00;3;BID;
20251110;174903.332;;25481.50;25481.50;3;ASK;
20251110;174903.332;25481.00;;25481.00;1;BID;
20251110;174903.393;;;25481.25;2;BETWEEN;
