date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;064528.428;;25315.75;25315.75;1;ASK;;;;;
20251107;064528.428;;25316.00;25316.00;1;ASK;;;;;
20251107;064528.428;25315.00;;25315.00;2;BID;;;;;
20251107;064528.428;25315.00;;25315.00;3;BID;;;;;
20251107;064528.428;;25316.25;25316.25;1;ASK;;;;;
20251107;064528.428;25315.00;;25315.00;4;BID;;;;;
20251107;064528.428;25315.00;;25315.00;3;BID;;;;;
20251107;064528.428;25315.25;;25315.25;1;BID;;;;;
20251107;064528.428;25315.25;;25315.25;2;BID;;;;;
20251107;064528.428;25315.25;;25315.25;3;BID;;;;;
20251107;064528.428;25315.50;;25315.50;1;BID;;;;;
20251107;064528.428;;25316.25;25316.25;1;ASK;;;;;
20251107;064528.428;;25316.50;25316.50;2;ASK;;;;;
20251107;064528.428;25315.75;;25315.75;1;BID;;;;;
20251107;064528.428;;25316.50;25316.50;1;ASK;;;;;
20251107;064528.428;;25316.75;25316.75;1;ASK;;;;;
20251107;064528.428;25316.00;;25316.00;1;BID;;;;;
20251107;064528.428;;25317.00;25317.00;2;ASK;;;;;
20251107;064528.428;25316.00;;25316.00;2;BID;;;;;
20251107;064528.428;25316.00;;25316.00;1;BID;;;;;
20251107;064528.428;25316.00;;25316.00;2;BID;;;;;
20251107;064528.428;;25317.00;25317.00;1;ASK;;;;;
20251107;064528.432;25316.25;;25316.25;1;BID;;;;;
20251107;064528.432;;25317.50;25317.50;3;ASK;;;;;
20251107;064528.432;;25317.50;25317.50;4;ASK;;;;;
20251107;064528.432;;25317.50;25317.50;3;ASK;;;;;
20251107;064528.432;;25317.25;25317.25;1;ASK;;;;;
20251107;064528.432;25316.00;;25316.00;2;BID;;;;;
20251107;064528.432;;25317.25;25317.25;2;ASK;;;;;
20251107;064528.432;;25317.25;25317.25;3;ASK;;;;;
20251107;064528.432;;25317.00;25317.00;1;ASK;;;;;
20251107;064528.432;;25317.00;25317.00;2;ASK;;;;;
20251107;064528.476;25316.25;;25316.25;1;BID;;;;;
20251107;064528.476;;25317.00;25317.00;1;ASK;;;;;
20251107;064528.476;;25317.25;25317.25;2;ASK;;;;;
20251107;064528.476;;25317.25;25317.25;3;ASK;;;;;
20251107;064528.476;;25317.25;25317.25;2;ASK;;;;;
20251107;064528.476;25316.00;;25316.00;2;BID;;;;;
20251107;064528.476;;25317.00;25317.00;1;ASK;;;;;
20251107;064528.476;25316.25;;25316.25;1;BID;;;;;
20251107;064528.476;25316.00;;25316.00;2;BID;;;;;
20251107;064528.500;25316.25;;25316.25;1;BID;;;;;
20251107;064528.500;;25317.25;25317.25;2;ASK;;;;;
20251107;064528.500;;25317.25;25317.25;1;ASK;;;;;
20251107;064528.504;25316.50;;25316.50;1;BID;;;;;
20251107;064528.504;;25317.50;25317.50;3;ASK;;;;;
20251107;064528.504;;25317.50;25317.50;2;ASK;;;;;
20251107;064528.504;;25317.50;25317.50;1;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;1;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;2;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;1;ASK;;;;;
20251107;064528.504;;25317.25;25317.25;1;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;1;ASK;;;;;
20251107;064528.504;;25317.50;25317.50;1;ASK;;;;;
20251107;064528.504;25316.25;;25316.25;1;BID;;;;;
20251107;064528.504;25316.50;;25316.50;1;BID;;;;;
20251107;064528.504;;25317.50;25317.50;2;ASK;;;;;
20251107;064528.504;25316.50;;25316.50;2;BID;;;;;
20251107;064528.504;25316.75;;25316.75;1;BID;;;;;
20251107;064528.504;;25317.50;25317.50;1;ASK;;;;;
20251107;064528.504;;25318.00;25318.00;2;ASK;;;;;
20251107;064528.504;;25318.00;25318.00;3;ASK;;;;;
20251107;064528.504;;25318.00;25318.00;2;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;1;ASK;;;;;
20251107;064528.504;;25317.75;25317.75;2;ASK;;;;;
20251107;064528.508;25317.00;;25317.00;1;BID;;;;;
20251107;064528.508;;25317.75;25317.75;1;ASK;;;;;
20251107;064528.508;;25318.00;25318.00;1;ASK;;;;;
20251107;064528.508;;25318.25;25318.25;4;ASK;;;;;
20251107;064528.508;;25318.25;25318.25;5;ASK;;;;;
20251107;064528.508;;25318.25;25318.25;4;ASK;;;;;
20251107;064528.508;;25318.25;25318.25;3;ASK;;;;;
20251107;064528.508;;25318.25;25318.25;2;ASK;;;;;
20251107;064528.508;25317.25;;25317.25;1;BID;;;;;
20251107;064528.508;25317.00;;25317.00;1;BID;;;;;
