date;time;bid;ask;price;volume;side;shape
20251107;074718.240;;25335.50;25335.50;2;ASK;
20251107;074718.240;25334.25;;25334.25;1;BID;
20251107;074718.240;;25335.25;25335.25;1;ASK;
20251107;074719.100;25334.50;;25334.50;1;BID;
20251107;074719.100;;25335.50;25335.50;2;ASK;
20251107;074719.100;;25335.50;25335.50;1;ASK;
20251107;074719.144;;25335.50;25335.50;2;ASK;
20251107;074719.144;25334.25;;25334.25;1;BID;
20251107;074719.144;;25335.25;25335.25;1;ASK;
20251107;074719.436;25334.50;;25334.50;1;BID;
20251107;074719.436;;25335.50;25335.50;2;ASK;
20251107;074719.436;;25335.50;25335.50;1;ASK;
20251107;074719.564;;25335.50;25335.50;2;ASK;
20251107;074720.848;;25335.25;25335.25;1;ASK;
20251107;074721.164;;25335.50;25335.50;2;ASK;
20251107;074721.168;;25335.50;25335.50;1;ASK;
20251107;074721.168;25334.50;;25334.50;2;BID;
20251107;074721.168;;25335.75;25335.75;2;ASK;
20251107;074721.168;25334.75;;25334.75;1;BID;
20251107;074721.168;;25335.75;25335.75;1;ASK;
20251107;074721.168;25334.50;;25334.50;2;BID;
20251107;074721.168;25334.75;;25334.75;1;BID;
20251107;074721.168;25335.00;;25335.00;1;BID;
20251107;074721.168;;25336.00;25336.00;2;ASK;
20251107;074721.168;25334.75;;25334.75;1;BID;
20251107;074721.168;;25335.75;25335.75;1;ASK;
20251107;074721.168;25334.50;;25334.50;2;BID;
20251107;074721.176;;25335.75;25335.75;2;ASK;
20251107;074722.948;25334.75;;25334.75;1;BID;
20251107;074722.948;;25335.75;25335.75;1;ASK;
20251107;074723.788;;25335.75;25335.75;2;ASK;
20251107;074723.788;25334.50;;25334.50;2;BID;
20251107;074723.788;;25335.50;25335.50;1;ASK;
20251107;074723.804;25334.75;;25334.75;1;BID;
20251107;074723.804;;25335.75;25335.75;1;ASK;
20251107;074724.664;;25335.75;25335.75;2;ASK;
20251107;074724.880;25335.00;;25335.00;1;BID;
20251107;074724.880;;25335.75;25335.75;1;ASK;
20251107;074724.880;;25336.00;25336.00;3;ASK;
20251107;074724.880;;25336.00;25336.00;2;ASK;
20251107;074724.884;;25336.00;25336.00;1;ASK;
20251107;074724.884;25334.75;;25334.75;1;BID;
20251107;074724.884;25335.00;;25335.00;1;BID;
20251107;074724.884;;25335.75;25335.75;1;ASK;
20251107;074724.884;25334.75;;25334.75;1;BID;
20251107;074724.892;;25335.75;25335.75;2;ASK;
20251107;074724.892;25334.50;;25334.50;2;BID;
20251107;074724.956;25334.75;;25334.75;1;BID;
20251107;074724.956;;25335.75;25335.75;1;ASK;
20251107;074725.236;;25335.75;25335.75;2;ASK;
20251107;074725.236;;25335.75;25335.75;1;ASK;
20251107;074728.156;;25335.50;25335.50;1;ASK;
20251107;074728.156;25334.50;;25334.50;1;BID;
20251107;074728.156;;25336.00;25336.00;3;ASK;
20251107;074728.156;;25336.00;25336.00;2;ASK;
20251107;074728.156;25334.75;;25334.75;1;BID;
20251107;074728.160;;25335.75;25335.75;1;ASK;
20251107;074728.184;;25335.75;25335.75;2;ASK;
20251107;074728.232;25334.50;;25334.50;1;BID;
20251107;074728.232;;25335.75;25335.75;1;ASK;
20251107;074728.404;;25335.75;25335.75;2;ASK;
20251107;074728.404;;25335.50;25335.50;1;ASK;
20251107;074728.456;;25335.75;25335.75;2;ASK;
20251107;074728.456;;25335.75;25335.75;1;ASK;
20251107;074728.456;25334.75;;25334.75;1;BID;
20251107;074728.644;;25335.75;25335.75;2;ASK;
20251107;074728.784;25334.50;;25334.50;1;BID;
20251107;074728.784;;25335.75;25335.75;1;ASK;
20251107;074728.784;;25335.50;25335.50;1;ASK;
20251107;074728.972;;25335.75;25335.75;1;ASK;
20251107;074728.972;25334.75;;25334.75;1;BID;
20251107;074729.060;;25335.75;25335.75;2;ASK;
20251107;074729.060;25334.50;;25334.50;1;BID;
20251107;074729.152;;25335.50;25335.50;1;ASK;
20251107;074729.152;;25335.50;25335.50;2;ASK;
20251107;074730.632;;25335.25;25335.25;1;ASK;
20251107;074730.660;;25335.25;25335.25;2;ASK;
20251107;074732.000;;25335.25;25335.25;1;ASK;
20251107;074732.544;;25335.00;25335.00;1;ASK;
20251107;074734.312;;25335.00;25335.00;1;ASK;
20251107;074734.312;;25335.25;25335.25;1;ASK;
20251107;074734.312;25334.75;;25334.75;1;BID;
20251107;074734.312;;25335.50;25335.50;1;ASK;
20251107;074734.312;;25335.75;25335.75;3;ASK;
20251107;074734.312;;25335.75;25335.75;2;ASK;
20251107;074734.312;25334.50;;25334.50;1;BID;
20251107;074734.316;;25335.75;25335.75;1;ASK;
20251107;074734.316;25334.75;;25334.75;1;BID;
20251107;074734.588;;25335.75;25335.75;2;ASK;
20251107;074734.588;;25335.50;25335.50;1;ASK;
20251107;074734.588;25334.50;;25334.50;1;BID;
20251107;074734.664;;25335.75;25335.75;2;ASK;
20251107;074734.664;25334.75;;25334.75;1;BID;
20251107;074734.664;;25335.75;25335.75;1;ASK;
20251107;074735.020;;25335.75;25335.75;2;ASK;
20251107;074735.020;25334.50;;25334.50;1;BID;
20251107;074735.020;;25335.50;25335.50;1;ASK;
20251107;074735.020;;25335.50;25335.50;2;ASK;
20251107;074735.024;;25335.50;25335.50;1;ASK;
20251107;074736.560;;25335.50;25335.50;2;ASK;
20251107;074736.560;;25335.25;25335.25;1;ASK;
20251107;074736.560;;25335.25;25335.25;2;ASK;
20251107;074736.560;;25335.00;25335.00;1;ASK;
20251107;074736.560;25334.50;;25334.50;1;BID;
20251107;074736.560;25334.00;;25334.00;1;BID;
20251107;074736.564;;25334.75;25334.75;1;ASK;
20251107;074736.564;;25335.25;25335.25;1;ASK;
20251107;074736.564;;25334.50;25334.50;1;ASK;
20251107;074736.564;25334.00;;25334.00;1;BID;
20251107;074736.564;25333.50;;25333.50;2;BID;
20251107;074736.564;;25335.25;25335.25;1;ASK;
20251107;074736.564;;25335.25;25335.25;2;ASK;
20251107;074736.564;;25335.25;25335.25;3;ASK;
20251107;074736.564;;25335.00;25335.00;1;ASK;
20251107;074736.564;;25335.00;25335.00;2;ASK;
20251107;074736.564;25333.50;;25333.50;1;BID;
20251107;074736.564;25333.75;;25333.75;1;BID;
20251107;074736.564;25333.25;;25333.25;2;BID;
20251107;074736.564;25333.25;;25333.25;1;BID;
20251107;074736.564;;25335.00;25335.00;3;ASK;
