date;time;bid;ask;price;volume;side;shape
20251107;071535.756;25329.25;;25329.25;1;BID;
20251107;071535.756;25329.00;;25329.00;1;BID;
20251107;071535.756;;25329.75;25329.75;1;ASK;
20251107;071535.756;25328.75;;25328.75;3;BID;
20251107;071535.756;25328.75;;25328.75;2;BID;
20251107;071535.756;25328.75;;25328.75;3;BID;
20251107;071535.756;25328.75;;25328.75;2;BID;
20251107;071535.756;;25330.00;25330.00;3;ASK;
20251107;071535.756;;25329.75;25329.75;1;ASK;
20251107;071535.756;25328.75;;25328.75;1;BID;
20251107;071535.756;;25330.00;25330.00;3;ASK;
20251107;071535.800;25329.00;;25329.00;1;BID;
20251107;071535.824;;25330.00;25330.00;1;ASK;
20251107;071535.824;;25330.00;25330.00;2;ASK;
20251107;071535.824;;25330.00;25330.00;1;ASK;
20251107;071535.824;25329.25;;25329.25;1;BID;
20251107;071535.832;25329.50;;25329.50;1;BID;
20251107;071535.856;25329.25;;25329.25;1;BID;
20251107;071535.860;25329.00;;25329.00;2;BID;
20251107;071535.860;25329.00;;25329.00;1;BID;
20251107;071536.360;;25330.00;25330.00;1;ASK;
20251107;071536.360;;25330.50;25330.50;1;ASK;
20251107;071536.360;25329.25;;25329.25;1;BID;
20251107;071536.360;;25330.50;25330.50;2;ASK;
20251107;071536.360;;25330.50;25330.50;1;ASK;
20251107;071536.360;25329.50;;25329.50;1;BID;
20251107;071536.360;;25330.25;25330.25;1;ASK;
20251107;071536.360;25329.00;;25329.00;2;BID;
20251107;071536.360;;25330.75;25330.75;3;ASK;
20251107;071536.360;25329.25;;25329.25;1;BID;
20251107;071536.360;;25330.75;25330.75;2;ASK;
20251107;071536.360;;25330.75;25330.75;3;ASK;
20251107;071536.360;25329.25;;25329.25;2;BID;
20251107;071536.360;25329.25;;25329.25;1;BID;
20251107;071536.360;;25330.50;25330.50;1;ASK;
20251107;071536.360;;25330.50;25330.50;2;ASK;
20251107;071536.360;;25330.25;25330.25;1;ASK;
20251107;071536.388;25329.00;;25329.00;2;BID;
20251107;071536.400;25329.25;;25329.25;1;BID;
20251107;071536.400;;25330.50;25330.50;3;ASK;
20251107;071536.400;25329.50;;25329.50;1;BID;
20251107;071536.400;;25330.50;25330.50;2;ASK;
20251107;071536.400;;25330.50;25330.50;1;ASK;
20251107;071536.400;;25330.75;25330.75;2;ASK;
20251107;071536.628;;25330.50;25330.50;1;ASK;
20251107;071536.628;25329.50;;25329.50;1;BID;
20251107;071536.628;25329.25;;25329.25;1;BID;
20251107;071536.628;;25330.25;25330.25;1;ASK;
20251107;071536.628;25329.00;;25329.00;2;BID;
20251107;071536.628;25329.00;;25329.00;1;BID;
20251107;071536.628;25328.75;;25328.75;2;BID;
20251107;071536.628;;25330.25;25330.25;2;ASK;
20251107;071536.628;;25330.25;25330.25;3;ASK;
20251107;071536.628;;25330.00;25330.00;1;ASK;
20251107;071536.628;25328.75;;25328.75;1;BID;
20251107;071536.628;;25330.00;25330.00;2;ASK;
20251107;071536.628;;25329.75;25329.75;1;ASK;
20251107;071536.704;;25329.50;25329.50;1;ASK;
20251107;071536.704;25328.50;;25328.50;2;BID;
20251107;071536.704;;25329.75;25329.75;1;ASK;
20251107;071536.704;25328.50;;25328.50;1;BID;
20251107;071536.704;25328.25;;25328.25;3;BID;
20251107;071536.704;;25329.75;25329.75;2;ASK;
20251107;071536.704;25328.25;;25328.25;2;BID;
20251107;071536.704;;25329.50;25329.50;1;ASK;
20251107;071536.708;25328.50;;25328.50;1;BID;
20251107;071536.708;;25329.75;25329.75;2;ASK;
20251107;071536.908;;25329.50;25329.50;1;ASK;
20251107;071536.908;25328.25;;25328.25;2;BID;
20251107;071536.928;25328.50;;25328.50;1;BID;
20251107;071536.952;25328.25;;25328.25;2;BID;
20251107;071537.364;25328.50;;25328.50;1;BID;
20251107;071537.364;;25329.75;25329.75;2;ASK;
20251107;071537.364;;25329.50;25329.50;1;ASK;
20251107;071537.364;25328.25;;25328.25;2;BID;
20251107;071537.364;25328.25;;25328.25;1;BID;
20251107;071537.404;25328.50;;25328.50;1;BID;
20251107;071537.844;25328.25;;25328.25;1;BID;
20251107;071537.844;;25329.75;25329.75;2;ASK;
20251107;071537.844;;25329.50;25329.50;1;ASK;
20251107;071538.636;25328.50;;25328.50;1;BID;
20251107;071538.668;;25329.75;25329.75;2;ASK;
20251107;071538.668;25328.25;;25328.25;1;BID;
20251107;071538.676;25328.25;;25328.25;2;BID;
20251107;071538.676;25328.50;;25328.50;1;BID;
20251107;071538.680;25328.75;;25328.75;1;BID;
20251107;071538.684;25328.50;;25328.50;1;BID;
20251107;071538.952;;25329.50;25329.50;1;ASK;
20251107;071538.952;25328.25;;25328.25;1;BID;
20251107;071538.952;;25329.75;25329.75;2;ASK;
20251107;071538.956;25328.25;;25328.25;2;BID;
20251107;071538.956;25328.50;;25328.50;1;BID;
20251107;071538.968;;25329.50;25329.50;1;ASK;
20251107;071538.968;;25329.75;25329.75;2;ASK;
20251107;071539.692;25328.75;;25328.75;1;BID;
20251107;071539.692;;25329.75;25329.75;1;ASK;
20251107;071539.692;;25330.00;25330.00;3;ASK;
20251107;071539.692;;25330.00;25330.00;2;ASK;
20251107;071539.692;;25329.75;25329.75;1;ASK;
20251107;071539.692;25328.50;;25328.50;1;BID;
20251107;071539.824;25328.75;;25328.75;1;BID;
20251107;071539.824;;25330.00;25330.00;2;ASK;
20251107;071539.824;;25329.75;25329.75;1;ASK;
20251107;071539.824;25328.50;;25328.50;1;BID;
20251107;071539.824;25328.50;;25328.50;2;BID;
20251107;071539.824;25328.75;;25328.75;1;BID;
20251107;071539.824;;25330.00;25330.00;2;ASK;
20251107;071540.868;25328.75;;25328.75;2;BID;
20251107;071540.868;25329.00;;25329.00;1;BID;
20251107;071540.868;25328.75;;25328.75;1;BID;
20251107;071540.868;25328.75;;25328.75;2;BID;
20251107;071540.868;25329.00;;25329.00;1;BID;
20251107;071540.868;25328.75;;25328.75;2;BID;
20251107;071540.868;;25329.75;25329.75;1;ASK;
20251107;071540.868;25328.75;;25328.75;1;BID;
20251107;071540.872;25328.50;;25328.50;3;BID;
20251107;071540.872;;25330.00;25330.00;2;ASK;
20251107;071540.872;25328.50;;25328.50;2;BID;
20251107;071540.872;25328.75;;25328.75;1;BID;
20251107;071541.060;;25329.75;25329.75;1;ASK;
20251107;071541.060;25328.50;;25328.50;2;BID;
20251107;071541.492;;25329.75;25329.75;2;ASK;
20251107;071541.492;;25329.50;25329.50;1;ASK;
20251107;071541.492;25328.50;;25328.50;1;BID;
20251107;071541.492;25328.25;;25328.25;3;BID;
20251107;071541.492;25328.25;;25328.25;2;BID;
20251107;071541.496;25328.50;;25328.50;1;BID;
20251107;071541.496;;25329.75;25329.75;2;ASK;
20251107;071542.088;;25329.50;25329.50;1;ASK;
20251107;071542.088;25328.25;;25328.25;2;BID;
20251107;071542.136;25328.50;;25328.50;1;BID;
20251107;071542.136;;25329.75;25329.75;2;ASK;
20251107;071542.152;;25329.50;25329.50;1;ASK;
20251107;071542.152;25328.25;;25328.25;2;BID;
20251107;071542.188;25328.50;;25328.50;1;BID;
20251107;071542.188;;25329.75;25329.75;2;ASK;
20251107;071542.224;25328.25;;25328.25;2;BID;
20251107;071542.224;;25329.50;25329.50;1;ASK;
20251107;071542.228;;25329.25;25329.25;1;ASK;
20251107;071542.228;25328.25;;25328.25;1;BID;
20251107;071542.384;;25329.50;25329.50;1;ASK;
20251107;071542.384;25328.50;;25328.50;1;BID;
20251107;071542.400;25328.25;;25328.25;1;BID;
20251107;071542.816;25328.50;;25328.50;1;BID;
20251107;071542.908;;25329.75;25329.75;3;ASK;
20251107;071542.908;;25329.75;25329.75;2;ASK;
20251107;071543.048;;25329.50;25329.50;1;ASK;
20251107;071543.052;25328.25;;25328.25;1;BID;
20251107;071543.052;25328.25;;25328.25;2;BID;
20251107;071543.052;25328.25;;25328.25;3;BID;
20251107;071543.052;25328.50;;25328.50;1;BID;
20251107;071543.052;;25329.75;25329.75;2;ASK;
20251107;071543.548;;25329.50;25329.50;1;ASK;
20251107;071543.576;25328.25;;25328.25;3;BID;
20251107;071543.576;;25329.75;25329.75;2;ASK;
20251107;071543.576;25328.25;;25328.25;2;BID;
20251107;071543.576;;25329.50;25329.50;1;ASK;
20251107;071543.616;25328.50;;25328.50;1;BID;
20251107;071543.624;25328.25;;25328.25;2;BID;
20251107;071543.676;25328.50;;25328.50;1;BID;
20251107;071543.676;;25329.75;25329.75;2;ASK;
20251107;071543.704;;25329.50;25329.50;1;ASK;
20251107;071543.704;25328.25;;25328.25;2;BID;
20251107;071543.732;25328.50;;25328.50;1;BID;
20251107;071543.732;;25329.75;25329.75;2;ASK;
20251107;071543.752;;25329.50;25329.50;1;ASK;
20251107;071543.752;25328.25;;25328.25;2;BID;
20251107;071543.784;25328.50;;25328.50;1;BID;
20251107;071543.784;;25329.75;25329.75;2;ASK;
20251107;071543.836;25328.25;;25328.25;2;BID;
20251107;071543.836;;25329.50;25329.50;1;ASK;
20251107;071543.892;25328.50;;25328.50;1;BID;
20251107;071543.892;;25329.75;25329.75;2;ASK;
20251107;071543.904;;25329.50;25329.50;1;ASK;
20251107;071543.904;25328.25;;25328.25;2;BID;
20251107;071543.944;25328.50;;25328.50;1;BID;
20251107;071543.944;;25329.75;25329.75;2;ASK;
20251107;071543.996;25328.25;;25328.25;2;BID;
20251107;071543.996;;25329.50;25329.50;1;ASK;
20251107;071544.048;25328.50;;25328.50;1;BID;
20251107;071544.048;;25329.75;25329.75;2;ASK;
20251107;071544.104;;25329.50;25329.50;1;ASK;
20251107;071544.104;25328.25;;25328.25;2;BID;
20251107;071544.152;25328.50;;25328.50;1;BID;
20251107;071544.152;;25329.75;25329.75;2;ASK;
20251107;071544.152;25328.75;;25328.75;1;BID;
20251107;071544.156;25328.50;;25328.50;1;BID;
20251107;071544.156;;25329.50;25329.50;1;ASK;
20251107;071544.156;25328.25;;25328.25;2;BID;
20251107;071544.208;25328.50;;25328.50;1;BID;
20251107;071544.208;;25329.75;25329.75;2;ASK;
20251107;071544.252;;25329.50;25329.50;1;ASK;
20251107;071544.252;25328.25;;25328.25;2;BID;
20251107;071544.316;25328.50;;25328.50;1;BID;
20251107;071544.316;;25329.75;25329.75;2;ASK;
20251107;071544.344;;25329.50;25329.50;1;ASK;
20251107;071544.344;25328.25;;25328.25;2;BID;
20251107;071544.344;25328.25;;25328.25;1;BID;
20251107;071544.436;;25329.50;25329.50;2;ASK;
20251107;071544.436;;25329.25;25329.25;1;ASK;
20251107;071544.436;25328.00;;25328.00;3;BID;
20251107;071544.436;25328.00;;25328.00;2;BID;
20251107;071544.436;25328.00;;25328.00;1;BID;
20251107;071544.440;;25329.00;25329.00;1;ASK;
20251107;071544.440;25327.75;;25327.75;2;BID;
20251107;071544.440;25328.00;;25328.00;1;BID;
20251107;071544.440;;25329.25;25329.25;2;ASK;
20251107;071544.476;25328.25;;25328.25;1;BID;
20251107;071544.516;25328.00;;25328.00;1;BID;
20251107;071544.516;;25329.00;25329.00;1;ASK;
20251107;071544.516;25327.75;;25327.75;2;BID;
20251107;071544.516;25327.75;;25327.75;1;BID;
20251107;071544.516;;25328.75;25328.75;1;ASK;
20251107;071544.520;;25329.00;25329.00;1;ASK;
