date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;074801.116;25329.50;;25329.50;1;BID;;;;;
20251107;074801.176;;25330.00;25330.00;1;ASK;;;;;
20251107;074801.176;25329.25;;25329.25;1;BID;;;;;
20251107;074801.176;25329.00;;25329.00;3;BID;;;;;
20251107;074801.176;25329.00;;25329.00;2;BID;;;;;
20251107;074801.176;;25329.75;25329.75;1;ASK;;;;;
20251107;074801.176;25329.00;;25329.00;1;BID;;;;;
20251107;074801.960;;25330.25;25330.25;1;ASK;;;;;
20251107;074801.960;;25330.00;25330.00;1;ASK;;;;;
20251107;074802.400;;25330.00;25330.00;2;ASK;;;;;
20251107;074802.400;;25329.75;25329.75;1;ASK;;;;;
20251107;074802.400;;25329.50;25329.50;1;ASK;;;;;
20251107;074802.400;;25329.75;25329.75;1;ASK;;;;;
20251107;074802.404;;25330.00;25330.00;1;ASK;;;;;
20251107;074802.416;;25330.00;25330.00;2;ASK;;;;;
20251107;074802.416;;25329.75;25329.75;1;ASK;;;;;
20251107;074802.424;;25329.50;25329.50;1;ASK;;;;;
20251107;074802.668;;25329.75;25329.75;1;ASK;;;;;
20251107;074804.352;;25329.75;25329.75;1;ASK;;;;;
20251107;074804.352;;25330.00;25330.00;2;ASK;;;;;
20251107;074804.352;;25330.00;25330.00;1;ASK;;;;;
20251107;074804.352;25329.00;;25329.00;2;BID;;;;;
20251107;074804.352;25329.25;;25329.25;1;BID;;;;;
20251107;074804.352;;25330.25;25330.25;1;ASK;;;;;
20251107;074804.356;;25330.00;25330.00;1;ASK;;;;;
20251107;074804.380;25329.00;;25329.00;3;BID;;;;;
20251107;074804.420;25329.25;;25329.25;1;BID;;;;;
20251107;074804.420;;25330.25;25330.25;1;ASK;;;;;
20251107;074804.484;;25330.25;25330.25;2;ASK;;;;;
20251107;074804.484;;25330.00;25330.00;1;ASK;;;;;
20251107;074804.484;25329.00;;25329.00;3;BID;;;;;
20251107;074804.604;25329.25;;25329.25;1;BID;;;;;
20251107;074804.604;;25330.25;25330.25;1;ASK;;;;;
20251107;074804.640;;25330.25;25330.25;2;ASK;;;;;
20251107;074804.640;;25330.00;25330.00;1;ASK;;;;;
20251107;074804.640;25329.00;;25329.00;3;BID;;;;;
20251107;074804.644;25329.00;;25329.00;2;BID;;;;;
20251107;074804.788;25329.25;;25329.25;1;BID;;;;;
20251107;074804.788;;25330.25;25330.25;1;ASK;;;;;
20251107;074805.072;;25330.25;25330.25;2;ASK;;;;;
20251107;074805.072;;25330.00;25330.00;1;ASK;;;;;
20251107;074805.072;25329.00;;25329.00;2;BID;;;;;
20251107;074805.220;;25330.00;25330.00;2;ASK;;;;;
20251107;074805.284;25329.25;;25329.25;1;BID;;;;;
20251107;074805.284;;25330.00;25330.00;1;ASK;;;;;
20251107;074805.284;;25330.25;25330.25;2;ASK;;;;;
20251107;074805.284;;25330.25;25330.25;1;ASK;;;;;
20251107;074805.284;;25330.50;25330.50;2;ASK;;;;;
20251107;074805.284;25329.50;;25329.50;1;BID;;;;;
20251107;074805.288;;25330.50;25330.50;1;ASK;;;;;
20251107;074805.288;;25330.25;25330.25;1;ASK;;;;;
20251107;074805.288;25329.25;;25329.25;1;BID;;;;;
20251107;074805.288;;25330.50;25330.50;1;ASK;;;;;
20251107;074805.288;25329.50;;25329.50;1;BID;;;;;
20251107;074805.288;25329.25;;25329.25;1;BID;;;;;
20251107;074805.288;;25330.25;25330.25;1;ASK;;;;;
20251107;074806.608;;25330.25;25330.25;2;ASK;;;;;
20251107;074806.608;;25330.00;25330.00;1;ASK;;;;;
20251107;074806.608;;25330.25;25330.25;1;ASK;;;;;
20251107;074807.084;;25330.25;25330.25;2;ASK;;;;;
20251107;074807.424;25329.50;;25329.50;1;BID;;;;;
20251107;074807.424;;25330.25;25330.25;1;ASK;;;;;
20251107;074807.424;;25330.50;25330.50;2;ASK;;;;;
20251107;074807.424;;25330.50;25330.50;1;ASK;;;;;
20251107;074807.424;25329.25;;25329.25;1;BID;;;;;
20251107;074807.424;;25330.25;25330.25;1;ASK;;;;;
20251107;074807.424;25329.50;;25329.50;1;BID;;;;;
20251107;074807.428;25329.25;;25329.25;1;BID;;;;;
20251107;074807.688;;25330.00;25330.00;1;ASK;;;;;
20251107;074807.688;25329.00;;25329.00;1;BID;;;;;
20251107;074807.688;;25330.25;25330.25;2;ASK;;;;;
20251107;074807.688;25329.25;;25329.25;1;BID;;;;;
20251107;074807.688;;25330.25;25330.25;1;ASK;;;;;
20251107;074807.828;;25330.25;25330.25;2;ASK;;;;;
20251107;074807.828;;25330.00;25330.00;1;ASK;;;;;
20251107;074807.828;25329.00;;25329.00;1;BID;;;;;
20251107;074807.828;;25330.25;25330.25;1;ASK;;;;;
20251107;074807.828;25329.25;;25329.25;1;BID;;;;;
20251107;074807.828;25329.50;;25329.50;1;BID;;;;;
20251107;074808.192;;25330.50;25330.50;1;ASK;;;;;
20251107;074808.192;25329.75;;25329.75;1;BID;;;;;
20251107;074808.192;;25330.75;25330.75;4;ASK;;;;;
20251107;074808.192;;25330.75;25330.75;3;ASK;;;;;
20251107;074808.192;;25330.75;25330.75;2;ASK;;;;;
20251107;074808.192;;25330.75;25330.75;1;ASK;;;;;
20251107;074808.192;25330.00;;25330.00;1;BID;;;;;
20251107;074808.200;25330.25;;25330.25;1;BID;;;;;
20251107;074808.200;25329.75;;25329.75;1;BID;;;;;
20251107;074808.200;25330.00;;25330.00;1;BID;;;;;
20251107;074808.216;25329.75;;25329.75;1;BID;;;;;
20251107;074808.228;25330.00;;25330.00;1;BID;;;;;
20251107;074808.460;25329.75;;25329.75;1;BID;;;;;
20251107;074808.504;25330.00;;25330.00;1;BID;;;;;
20251107;074808.992;25329.75;;25329.75;1;BID;;;;;
20251107;074808.996;;25330.75;25330.75;1;ASK;;;;;
20251107;074808.996;;25331.00;25331.00;1;ASK;;;;;
20251107;074808.996;;25331.50;25331.50;1;ASK;;;;;
20251107;074808.996;25330.00;;25330.00;1;BID;;;;;
20251107;074808.996;;25331.50;25331.50;2;ASK;;;;;
20251107;074808.996;25330.25;;25330.25;1;BID;;;;;
20251107;074808.996;;25331.25;25331.25;1;ASK;;;;;
20251107;074808.996;25330.00;;25330.00;1;BID;;;;;
20251107;074808.996;;25331.00;25331.00;1;ASK;;;;;
20251107;074809.000;;25331.25;25331.25;1;ASK;;;;;
20251107;074809.000;25330.25;;25330.25;1;BID;;;;;
20251107;074809.356;;25331.50;25331.50;2;ASK;;;;;
20251107;074809.356;25330.25;;25330.25;2;BID;;;;;
20251107;074809.356;;25331.50;25331.50;1;ASK;;;;;
20251107;074809.356;;25331.75;25331.75;1;ASK;;;;;
20251107;074809.356;25330.50;;25330.50;1;BID;;;;;
20251107;074809.356;;25332.00;25332.00;1;ASK;;;;;
20251107;074809.356;;25332.00;25332.00;2;ASK;;;;;
20251107;074809.356;25330.75;;25330.75;1;BID;;;;;
20251107;074809.356;;25331.75;25331.75;1;ASK;;;;;
20251107;074809.356;25330.50;;25330.50;1;BID;;;;;
20251107;074809.356;;25331.50;25331.50;1;ASK;;;;;
20251107;074809.360;;25331.50;25331.50;2;ASK;;;;;
20251107;074809.792;;25331.50;25331.50;1;ASK;;;;;
20251107;074809.792;;25331.50;25331.50;1;ASK;;;;;
20251107;074809.792;25330.75;;25330.75;1;BID;;;;;
20251107;074809.792;;25331.75;25331.75;1;ASK;;;;;
20251107;074809.792;25331.00;;25331.00;1;BID;;;;;
20251107;074809.792;;25332.00;25332.00;3;ASK;;;;;
20251107;074809.792;;25332.00;25332.00;2;ASK;;;;;
20251107;074809.792;;25332.00;25332.00;1;ASK;;;;;
20251107;074809.792;;25333.00;25333.00;3;ASK;;;;;
20251107;074809.792;25330.75;;25330.75;1;BID;;;;;
20251107;074809.792;;25331.75;25331.75;1;ASK;;;;;
20251107;074809.792;25331.00;;25331.00;1;BID;;;;;
20251107;074809.792;;25332.75;25332.75;2;ASK;;;;;
20251107;074809.792;;25332.75;25332.75;3;ASK;;;;;
20251107;074809.792;;25332.75;25332.75;4;ASK;;;;;
20251107;074809.792;;25332.75;25332.75;5;ASK;;;;;
20251107;074809.796;;25332.50;25332.50;1;ASK;;;;;
20251107;074809.796;;25332.50;25332.50;2;ASK;;;;;
20251107;074809.796;25330.75;;25330.75;1;BID;;;;;
20251107;074809.796;25330.50;;25330.50;1;BID;;;;;
20251107;074809.796;;25332.50;25332.50;3;ASK;;;;;
20251107;074809.796;;25332.50;25332.50;4;ASK;;;;;
20251107;074809.796;;25332.25;25332.25;1;ASK;;;;;
20251107;074809.796;;25332.25;25332.25;2;ASK;;;;;
20251107;074809.796;;25332.25;25332.25;3;ASK;;;;;
20251107;074809.796;;25332.25;25332.25;4;ASK;;;;;
20251107;074809.796;;25332.00;25332.00;1;ASK;;;;;
20251107;074809.796;;25332.00;25332.00;2;ASK;;;;;
20251107;074809.796;;25331.75;25331.75;1;ASK;;;;;
20251107;074809.796;;25331.50;25331.50;1;ASK;;;;;
20251107;074809.796;25330.75;;25330.75;1;BID;;;;;
20251107;074809.796;25330.50;;25330.50;1;BID;;;;;
20251107;074809.796;;25331.25;25331.25;1;ASK;;;;;
20251107;074809.796;25330.25;;25330.25;1;BID;;;;;
20251107;074809.796;;25331.50;25331.50;1;ASK;;;;;
