date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;075830.096;;25319.75;25319.75;2;ASK;;;;;
20251107;075830.096;;25319.50;25319.50;1;ASK;;;;;
20251107;075831.556;;25319.25;25319.25;1;ASK;;;;;
20251107;075831.556;25318.50;;25318.50;1;BID;;;;;
20251107;075831.556;25318.50;;25318.50;1;BID;;;;;
20251107;075831.556;;25319.00;25319.00;1;ASK;;;;;
20251107;075831.560;25318.50;;25318.50;1;BID;;;;;
20251107;075831.560;25317.75;;25317.75;1;BID;;;;;
20251107;075831.560;;25319.50;25319.50;1;ASK;;;;;
20251107;075831.560;;25319.75;25319.75;2;ASK;;;;;
20251107;075831.560;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.560;25317.50;;25317.50;2;BID;;;;;
20251107;075831.560;25318.00;;25318.00;1;BID;;;;;
20251107;075831.560;;25319.50;25319.50;1;ASK;;;;;
20251107;075831.560;25318.00;;25318.00;2;BID;;;;;
20251107;075831.560;;25320.00;25320.00;3;ASK;;;;;
20251107;075831.560;25318.00;;25318.00;3;BID;;;;;
20251107;075831.560;25318.25;;25318.25;1;BID;;;;;
20251107;075831.560;25318.25;;25318.25;2;BID;;;;;
20251107;075831.560;;25320.00;25320.00;2;ASK;;;;;
20251107;075831.560;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.560;25318.25;;25318.25;3;BID;;;;;
20251107;075831.560;25318.50;;25318.50;1;BID;;;;;
20251107;075831.560;25318.50;;25318.50;2;BID;;;;;
20251107;075831.560;25318.50;;25318.50;3;BID;;;;;
20251107;075831.560;25318.75;;25318.75;1;BID;;;;;
20251107;075831.560;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.560;25318.50;;25318.50;3;BID;;;;;
20251107;075831.560;25318.50;;25318.50;4;BID;;;;;
20251107;075831.564;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.564;25318.75;;25318.75;1;BID;;;;;
20251107;075831.564;25318.50;;25318.50;3;BID;;;;;
20251107;075831.564;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.568;25318.75;;25318.75;1;BID;;;;;
20251107;075831.568;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.568;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.568;25318.50;;25318.50;3;BID;;;;;
20251107;075831.568;25318.50;;25318.50;2;BID;;;;;
20251107;075831.568;;25319.50;25319.50;1;ASK;;;;;
20251107;075831.584;;25319.50;25319.50;1;ASK;;;;;
20251107;075831.584;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.584;25318.75;;25318.75;1;BID;;;;;
20251107;075831.584;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.584;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.584;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.584;25318.50;;25318.50;2;BID;;;;;
20251107;075831.584;;25319.75;25319.75;1;ASK;;;;;
20251107;075831.596;25318.50;;25318.50;3;BID;;;;;
20251107;075831.596;25318.75;;25318.75;1;BID;;;;;
20251107;075831.596;;25320.00;25320.00;1;ASK;;;;;
20251107;075831.608;;25320.00;25320.00;2;ASK;;;;;
20251107;075831.608;25318.50;;25318.50;3;BID;;;;;
20251107;075831.608;25319.00;;25319.00;1;BID;;;;;
