date;time;bid;ask;price;volume;side;shape;order_type;entry_price;exit_price;exit_tag
20251107;082316.024;;25332.25;25332.25;3;ASK;;;;;
20251107;082316.376;;25332.25;25332.25;2;ASK;;;;;
20251107;082316.388;;25332.00;25332.00;1;ASK;;;;;
20251107;082316.388;25331.00;;25331.00;2;BID;;;;;
20251107;082316.664;25331.00;;25331.00;1;BID;;;;;
20251107;082316.664;;25331.75;25331.75;1;ASK;;;;;
20251107;082316.664;25330.75;;25330.75;4;BID;;;;;
20251107;082316.664;25330.75;;25330.75;3;BID;;;;;
20251107;082316.664;25330.75;;25330.75;2;BID;;;;;
20251107;082316.664;25331.00;;25331.00;1;BID;;;;;
20251107;082316.664;;25332.00;25332.00;1;ASK;;;;;
20251107;082317.000;25331.50;;25331.50;1;BID;;;;;
20251107;082317.000;;25332.25;25332.25;2;ASK;;;;;
20251107;082317.000;;25332.25;25332.25;1;ASK;;;;;
20251107;082317.000;;25332.00;25332.00;1;ASK;;;;;
20251107;082317.000;;25332.00;25332.00;1;ASK;;;;;
20251107;082317.000;;25332.25;25332.25;1;ASK;;;;;
20251107;082317.000;25331.75;;25331.75;1;BID;;;;;
20251107;082317.004;25331.50;;25331.50;1;BID;;;;;
20251107;082317.156;25331.75;;25331.75;1;BID;;;;;
20251107;082317.156;25331.50;;25331.50;1;BID;;;;;
20251107;082317.156;25331.75;;25331.75;1;BID;;;;;
20251107;082317.184;25331.50;;25331.50;1;BID;;;;;
20251107;082317.528;25331.50;;25331.50;2;BID;;;;;
20251107;082317.528;25331.50;;25331.50;3;BID;;;;;
20251107;082317.532;25331.75;;25331.75;1;BID;;;;;
20251107;082317.532;25331.50;;25331.50;2;BID;;;;;
20251107;082317.652;;25332.25;25332.25;2;ASK;;;;;
20251107;082317.652;25331.50;;25331.50;1;BID;;;;;
20251107;082317.652;;25332.25;25332.25;1;ASK;;;;;
20251107;082318.016;25331.50;;25331.50;1;BID;;;;;
20251107;082318.016;25331.25;;25331.25;2;BID;;;;;
20251107;082318.016;;25332.25;25332.25;2;ASK;;;;;
20251107;082318.016;25331.25;;25331.25;1;BID;;;;;
20251107;082318.016;;25332.25;25332.25;1;ASK;;;;;
20251107;082318.016;25331.50;;25331.50;1;BID;;;;;
20251107;082318.016;;25332.00;25332.00;1;ASK;;;;;
20251107;082318.016;25331.00;;25331.00;1;BID;;;;;
20251107;082318.016;;25332.25;25332.25;1;ASK;;;;;
20251107;082318.016;25331.25;;25331.25;1;BID;;;;;
20251107;082318.016;;25332.00;25332.00;1;ASK;;;;;
20251107;082318.096;25331.00;;25331.00;1;BID;;;;;
20251107;082318.424;25331.00;;25331.00;1;BID;;;;;
20251107;082318.424;25330.75;;25330.75;3;BID;;;;;
20251107;082318.424;;25331.75;25331.75;1;ASK;;;;;
20251107;082318.424;25330.75;;25330.75;2;BID;;;;;
20251107;082318.424;25331.00;;25331.00;1;BID;;;;;
20251107;082318.424;;25332.00;25332.00;1;ASK;;;;;
20251107;082318.424;25331.25;;25331.25;1;BID;;;;;
20251107;082318.428;;25332.00;25332.00;2;ASK;;;;;
20251107;082318.428;25331.00;;25331.00;1;BID;;;;;
20251107;082318.468;;25331.75;25331.75;1;ASK;;;;;
20251107;082318.544;25330.75;;25330.75;3;BID;;;;;
20251107;082318.544;25330.75;;25330.75;2;BID;;;;;
20251107;082318.552;25331.00;;25331.00;1;BID;;;;;
20251107;082318.552;;25332.00;25332.00;2;ASK;;;;;
20251107;082318.652;;25331.75;25331.75;1;ASK;;;;;
20251107;082319.200;;25332.00;25332.00;2;ASK;;;;;
20251107;082320.004;25331.00;;25331.00;2;BID;;;;;
20251107;082320.004;25331.25;;25331.25;1;BID;;;;;
20251107;082320.004;;25332.00;25332.00;1;ASK;;;;;
20251107;082320.076;25331.00;;25331.00;2;BID;;;;;
20251107;082320.076;;25331.75;25331.75;1;ASK;;;;;
20251107;082320.076;25331.00;;25331.00;1;BID;;;;;
20251107;082320.080;25331.25;;25331.25;1;BID;;;;;
20251107;082320.080;;25332.00;25332.00;2;ASK;;;;;
20251107;082320.080;;25332.00;25332.00;1;ASK;;;;;
20251107;082320.080;25331.25;;25331.25;2;BID;;;;;
20251107;082320.080;25331.25;;25331.25;1;BID;;;;;
20251107;082320.080;25331.50;;25331.50;1;BID;;;;;
20251107;082320.080;25331.50;;25331.50;2;BID;;;;;
20251107;082320.080;25331.50;;25331.50;1;BID;;;;;
20251107;082320.180;25331.50;;25331.50;1;BID;;;;;
20251107;082320.180;25331.25;;25331.25;1;BID;;;;;
20251107;082320.180;;25331.75;25331.75;1;ASK;;;;;
20251107;082320.180;25331.00;;25331.00;1;BID;;;;;
20251107;082320.180;;25332.00;25332.00;1;ASK;;;;;
20251107;082320.180;25331.25;;25331.25;1;BID;;;;;
20251107;082320.212;25331.00;;25331.00;1;BID;;;;;
20251107;082320.212;;25331.75;25331.75;1;ASK;;;;;
20251107;082320.212;25330.75;;25330.75;3;BID;;;;;
20251107;082320.212;25330.75;;25330.75;2;BID;;;;;
20251107;082320.212;25331.00;;25331.00;1;BID;;;;;
20251107;082320.212;;25332.00;25332.00;1;ASK;;;;;
20251107;082320.212;25331.25;;25331.25;1;BID;;;;;
20251107;082320.960;25331.00;;25331.00;3;BID;;;;;
20251107;082320.960;25331.00;;25331.00;2;BID;;;;;
20251107;082320.960;25331.25;;25331.25;1;BID;;;;;
20251107;082321.108;25331.00;;25331.00;2;BID;;;;;
20251107;082321.112;25331.00;;25331.00;1;BID;;;;;
20251107;082321.112;;25331.75;25331.75;1;ASK;;;;;
20251107;082321.112;25331.25;;25331.25;1;BID;;;;;
20251107;082321.112;;25332.00;25332.00;1;ASK;;;;;
20251107;082321.276;25331.25;;25331.25;1;BID;;;;;
20251107;082321.276;25331.00;;25331.00;1;BID;;;;;
20251107;082321.276;;25331.75;25331.75;1;ASK;;;;;
20251107;082321.276;;25332.00;25332.00;1;ASK;;;;;
20251107;082322.516;25331.00;;25331.00;1;BID;;;;;
20251107;082322.516;25330.75;;25330.75;1;BID;;;;;
20251107;082322.516;25330.75;;25330.75;3;BID;;;;;
20251107;082322.516;;25331.75;25331.75;1;ASK;;;;;
20251107;082322.516;;25331.75;25331.75;2;ASK;;;;;
20251107;082322.516;25330.75;;25330.75;2;BID;;;;;
20251107;082322.516;25330.75;;25330.75;1;BID;;;;;
20251107;082322.516;;25331.50;25331.50;1;ASK;;;;;
20251107;082322.516;;25331.75;25331.75;2;ASK;;;;;
20251107;082322.516;25331.00;;25331.00;1;BID;;;;;
20251107;082322.516;;25331.75;25331.75;1;ASK;;;;;
20251107;082322.516;;25332.00;25332.00;1;ASK;;;;;
20251107;082322.520;25330.75;;25330.75;3;BID;;;;;
20251107;082322.520;;25331.75;25331.75;1;ASK;;;;;
20251107;082322.520;25330.75;;25330.75;2;BID;;;;;
20251107;082322.520;;25331.75;25331.75;2;ASK;;;;;
20251107;082322.520;;25331.75;25331.75;1;ASK;;;;;
20251107;082322.524;25331.00;;25331.00;1;BID;;;;;
20251107;082322.524;;25331.75;25331.75;2;ASK;;;;;
20251107;082322.552;;25331.50;25331.50;1;ASK;;;;;
20251107;082322.552;25330.75;;25330.75;2;BID;;;;;
20251107;082322.552;25330.75;;25330.75;3;BID;;;;;
20251107;082322.564;;25331.75;25331.75;2;ASK;;;;;
20251107;082322.564;25330.75;;25330.75;2;BID;;;;;
20251107;082322.564;25331.00;;25331.00;1;BID;;;;;
20251107;082322.768;25330.75;;25330.75;2;BID;;;;;
20251107;082322.768;;25331.75;25331.75;1;ASK;;;;;
20251107;082322.772;25331.00;;25331.00;1;BID;;;;;
20251107;082323.108;25331.25;;25331.25;1;BID;;;;;
20251107;082323.108;;25331.75;25331.75;1;ASK;;;;;
20251107;082323.108;;25332.00;25332.00;1;ASK;;;;;
20251107;082323.112;25331.25;;25331.25;2;BID;;;;;
20251107;082323.112;25331.50;;25331.50;1;BID;;;;;
20251107;082323.112;25331.50;;25331.50;2;BID;;;;;
