timestamp;shape;close_price;previous_close;price_change;price_change_pct;total_bid;total_ask;bid_ask_ratio;num_price_levels;lower_bid_volume;upper_ask_volume;max_lower_bid;max_upper_ask;bid_concentration;ask_concentration
2025-10-09 18:00:33.484;p_shape;25271,75;25271,5;0,25;0,0009892566725362563;46,0;62,0;0,7419354838709677;13;27,0;55,0;9,0;22,0;0,5869565217391305;0,8870967741935484
2025-10-09 18:00:33.676;p_shape;25271,5;25271,25;0,25;0,0009892664589207104;48,0;64,0;0,75;13;27,0;57,0;9,0;22,0;0,5625;0,890625
2025-10-09 18:00:33.880;p_shape;25271,5;25271,25;0,25;0,0009892664589207104;50,0;64,0;0,78125;13;27,0;58,0;9,0;22,0;0,54;0,90625
2025-10-09 18:00:34.092;p_shape;25271,75;25271,25;0,5;0,0019785329178414208;50,0;67,0;0,746268656716418;13;27,0;63,0;9,0;23,0;0,54;0,9402985074626866
2025-10-09 18:00:34.644;p_shape;25271,25;25271,0;0,25;0,000989276245498793;50,0;67,0;0,746268656716418;12;27,0;65,0;9,0;24,0;0,54;0,9701492537313433
2025-10-09 18:00:35.236;p_shape;25271,25;25270,75;0,5;0,001978572064541021;57,0;69,0;0,8260869565217391;12;33,0;67,0;15,0;25,0;0,5789473684210527;0,9710144927536232
2025-10-09 18:02:33.556;d_shape;25260,0;25260,25;-0,25;-0,0009896972516107324;55,0;94,0;0,5851063829787234;15;40,0;47,0;36,0;10,0;0,7272727272727273;0,5
2025-10-09 18:02:33.632;d_shape;25260,0;25260,5;-0,5;-0,0019793749134023476;57,0;95,0;0,6;15;42,0;47,0;38,0;10,0;0,7368421052631579;0,49473684210526314
2025-10-09 18:02:33.944;d_shape;25260,25;25260,75;-0,5;-0,0019793553239709828;57,0;101,0;0,5643564356435643;15;42,0;47,0;38,0;10,0;0,7368421052631579;0,46534653465346537
2025-10-09 18:02:55.264;p_shape;25261,75;25261,5;0,25;0,0009896482790016428;39,0;50,0;0,78;12;27,0;43,0;13,0;20,0;0,6923076923076923;0,86
2025-10-09 18:02:56.588;p_shape;25263,0;25261,25;1,75;0,006927606511950121;45,0;50,0;0,9;13;16,0;41,0;5,0;22,0;0,35555555555555557;0,82
2025-10-09 18:03:47.556;p_shape;25268,5;25268,0;0,5;0,0019787873990818427;60,0;77,0;0,7792207792207793;14;48,0;65,0;16,0;24,0;0,8;0,8441558441558441
2025-10-09 18:03:48.252;p_shape;25268,5;25268,0;0,5;0,0019787873990818427;31,0;76,0;0,40789473684210525;13;21,0;66,0;6,0;24,0;0,6774193548387096;0,868421052631579
2025-10-09 18:03:48.816;p_shape;25268,5;25268,0;0,5;0,0019787873990818427;32,0;74,0;0,43243243243243246;13;21,0;67,0;6,0;24,0;0,65625;0,9054054054054054
2025-10-09 18:03:49.576;p_shape;25268,5;25268,25;0,25;0,000989383910638845;44,0;68,0;0,6470588235294118;13;21,0;68,0;6,0;24,0;0,4772727272727273;1,0
2025-10-09 18:03:49.768;p_shape;25268,25;25268,0;0,25;0,0009893936995409214;46,0;68,0;0,6764705882352942;13;21,0;68,0;6,0;24,0;0,45652173913043476;1,0
2025-10-09 18:03:50.072;p_shape;25268,5;25268,25;0,25;0,000989383910638845;46,0;69,0;0,6666666666666666;13;21,0;69,0;6,0;24,0;0,45652173913043476;1,0
2025-10-09 18:03:50.236;p_shape;25268,5;25268,25;0,25;0,000989383910638845;48,0;76,0;0,631578947368421;13;21,0;76,0;6,0;24,0;0,4375;1,0
2025-10-09 18:13:56.648;d_shape;25266,25;25266,5;-0,25;-0,0009894524370213525;66,0;87,0;0,7586206896551724;17;66,0;41,0;23,0;19,0;1,0;0,47126436781609193
2025-10-09 18:13:57.204;d_shape;25266,5;25267,25;-0,75;-0,0029682692022281808;67,0;93,0;0,7204301075268817;17;67,0;41,0;24,0;19,0;1,0;0,44086021505376344
2025-10-09 18:13:57.608;d_shape;25266,5;25266,75;-0,25;-0,0009894426469569692;67,0;93,0;0,7204301075268817;16;67,0;39,0;24,0;19,0;1,0;0,41935483870967744
2025-10-09 18:13:57.716;d_shape;25266,25;25266,5;-0,25;-0,0009894524370213525;68,0;95,0;0,7157894736842105;16;68,0;39,0;24,0;19,0;1,0;0,4105263157894737
2025-10-09 18:13:57.852;d_shape;25266,25;25267,0;-0,75;-0,002968298571258954;76,0;94,0;0,8085106382978723;15;76,0;41,0;24,0;19,0;1,0;0,43617021276595747
2025-10-09 18:19:03.080;d_shape;25271,25;25271,75;-0,5;-0,0019784937726908505;45,0;66,0;0,6818181818181818;10;39,0;38,0;25,0;15,0;0,8666666666666667;0,5757575757575758
2025-10-09 18:19:03.696;d_shape;25271,0;25271,25;-0,25;-0,0009892664589207104;37,0;65,0;0,5692307692307692;10;31,0;38,0;25,0;15,0;0,8378378378378378;0,5846153846153846
2025-10-09 18:19:04.304;d_shape;25270,25;25271,0;-0,75;-0,002967828736496379;34,0;65,0;0,5230769230769231;11;28,0;45,0;25,0;15,0;0,8235294117647058;0,6923076923076923
2025-10-09 18:20:20.748;d_shape;25256,0;25256,75;-0,75;-0,0029695032021142863;48,0;63,0;0,7619047619047619;10;39,0;41,0;22,0;13,0;0,8125;0,6507936507936508
2025-10-09 18:21:11.896;d_shape;25247,75;25248,75;-1,0;-0,003960592108520224;64,0;71,0;0,9014084507042254;12;60,0;46,0;20,0;22,0;0,9375;0,647887323943662
2025-10-09 18:22:17.972;d_shape;25240,0;25240,5;-0,5;-0,001980943325211466;47,0;144,0;0,3263888888888889;26;45,0;59,0;21,0;10,0;0,9574468085106383;0,4097222222222222
2025-10-09 18:22:18.052;d_shape;25240,0;25240,5;-0,5;-0,001980943325211466;52,0;143,0;0,36363636363636365;25;50,0;67,0;22,0;10,0;0,9615384615384616;0,46853146853146854
2025-10-09 18:22:19.032;d_shape;25240,5;25240,75;-0,25;-0,0009904618523617563;60,0;141,0;0,425531914893617;22;43,0;54,0;22,0;10,0;0,7166666666666667;0,3829787234042553
2025-10-09 18:22:19.188;d_shape;25240,25;25241,0;-0,75;-0,002971356126936334;65,0;141,0;0,46099290780141844;22;48,0;54,0;22,0;10,0;0,7384615384615385;0,3829787234042553
2025-10-09 18:22:19.660;d_shape;25241,0;25241,25;-0,25;-0,000990442232456792;78,0;149,0;0,5234899328859061;21;61,0;66,0;22,0;15,0;0,782051282051282;0,4429530201342282
2025-10-09 18:22:39.940;p_shape;25239,25;25238,75;0,5;0,001981080679510673;60,0;109,0;0,5504587155963303;15;38,0;77,0;7,0;21,0;0,6333333333333333;0,7064220183486238
2025-10-09 18:22:43.212;p_shape;25239,25;25239,0;0,25;0,0009905305281508775;32,0;41,0;0,7804878048780488;11;13,0;41,0;4,0;22,0;0,40625;1,0
2025-10-09 18:23:11.328;p_shape;25242,75;25242,0;0,75;0,0029712384121701923;67,0;48,0;1,3958333333333333;24;34,0;43,0;8,0;24,0;0,5074626865671642;0,8958333333333334
2025-10-09 18:23:12.080;p_shape;25242,25;25242,0;0,25;0,000990412804056731;62,0;51,0;1,2156862745098038;19;33,0;46,0;8,0;24,0;0,532258064516129;0,9019607843137255
2025-10-09 18:23:12.084;p_shape;25242,5;25242,25;0,25;0,0009904029949786568;63,0;51,0;1,2352941176470589;19;33,0;46,0;8,0;24,0;0,5238095238095238;0,9019607843137255
2025-10-09 18:23:12.236;p_shape;25242,75;25242,5;0,25;0,0009903931860948797;64,0;51,0;1,2549019607843137;19;33,0;46,0;8,0;24,0;0,515625;0,9019607843137255
2025-10-09 18:23:12.796;p_shape;25243,0;25242,5;0,5;0,0019807863721897595;46,0;51,0;0,9019607843137255;17;25,0;46,0;12,0;24,0;0,5434782608695652;0,9019607843137255
2025-10-09 18:23:12.892;p_shape;25243,5;25243,0;0,5;0,001980747137820386;47,0;53,0;0,8867924528301887;18;27,0;53,0;12,0;24,0;0,574468085106383;1,0
2025-10-09 18:23:12.904;p_shape;25243,0;25242,75;0,25;0,0009903833774053935;53,0;53,0;1,0;18;27,0;53,0;12,0;24,0;0,5094339622641509;1,0
2025-10-09 18:23:13.016;p_shape;25243,25;25243,0;0,25;0,000990373568910193;54,0;53,0;1,0188679245283019;18;27,0;53,0;12,0;24,0;0,5;1,0
2025-10-09 18:24:22.036;p_shape;25253,5;25253,25;0,25;0,0009899715878154297;61,0;74,0;0,8243243243243243;17;39,0;57,0;14,0;21,0;0,639344262295082;0,7702702702702703
2025-10-09 18:24:22.396;p_shape;25253,75;25253,5;0,25;0,0009899617874750035;61,0;75,0;0,8133333333333334;17;39,0;58,0;14,0;21,0;0,639344262295082;0,7733333333333333
2025-10-09 18:24:23.976;p_shape;25253,25;25252,75;0,5;0,0019799823781568343;51,0;73,0;0,6986301369863014;13;19,0;66,0;9,0;22,0;0,37254901960784315;0,9041095890410958
2025-10-09 18:24:23.992;p_shape;25253,5;25253,25;0,25;0,0009899715878154297;51,0;76,0;0,6710526315789473;13;19,0;69,0;9,0;24,0;0,37254901960784315;0,9078947368421053
2025-10-09 18:24:24.172;p_shape;25253,25;25253,0;0,25;0,000989981388349899;51,0;80,0;0,6375;13;19,0;73,0;9,0;24,0;0,37254901960784315;0,9125
2025-10-09 18:24:25.356;p_shape;25253,75;25253,25;0,5;0,0019799431756308593;46,0;88,0;0,5227272727272727;11;14,0;85,0;6,0;24,0;0,30434782608695654;0,9659090909090909
2025-10-09 18:24:26.012;p_shape;25254,0;25253,5;0,5;0,001979923574950007;50,0;94,0;0,5319148936170213;10;33,0;81,0;22,0;24,0;0,66;0,8617021276595744
2025-10-09 18:25:06.232;p_shape;25257,25;25257,0;0,25;0,0009898246030803342;24,0;74,0;0,32432432432432434;13;21,0;52,0;6,0;20,0;0,875;0,7027027027027027
2025-10-09 18:25:06.932;p_shape;25257,5;25257,25;0,25;0,000989814805649863;19,0;64,0;0,296875;11;15,0;49,0;6,0;20,0;0,7894736842105263;0,765625
2025-10-09 18:25:07.484;p_shape;25257,5;25257,25;0,25;0,000989814805649863;18,0;70,0;0,2571428571428571;11;14,0;58,0;6,0;21,0;0,7777777777777778;0,8285714285714286
2025-10-09 18:25:08.836;p_shape;25257,5;25257,25;0,25;0,000989814805649863;21,0;71,0;0,29577464788732394;11;14,0;70,0;6,0;27,0;0,6666666666666666;0,9859154929577465
2025-10-09 18:25:14.456;p_shape;25260,5;25260,25;0,25;0,0009896972516107324;104,0;78,0;1,3333333333333333;21;34,0;60,0;8,0;38,0;0,3269230769230769;0,7692307692307693
2025-10-09 18:25:14.836;p_shape;25261,0;25260,5;0,5;0,0019793749134023476;104,0;72,0;1,4444444444444444;20;47,0;61,0;13,0;38,0;0,4519230769230769;0,8472222222222222
2025-10-09 18:25:18.056;p_shape;25261,75;25261,25;0,5;0,0019793161462714633;40,0;88,0;0,45454545454545453;12;34,0;85,0;14,0;28,0;0,85;0,9659090909090909
2025-10-09 18:25:59.156;d_shape;25247,0;25247,25;-0,25;-0,000990206854211845;239,0;205,0;1,1658536585365853;48;224,0;178,0;22,0;25,0;0,9372384937238494;0,8682926829268293
2025-10-09 18:25:59.168;d_shape;25246,5;25247,0;-0,5;-0,0019804333188101556;245,0;205,0;1,1951219512195121;48;230,0;178,0;24,0;25,0;0,9387755102040817;0,8682926829268293
2025-10-09 18:25:59.200;d_shape;25246,75;25247,0;-0,25;-0,0009902166594050778;250,0;205,0;1,2195121951219512;48;235,0;178,0;25,0;25,0;0,94;0,8682926829268293
2025-10-09 18:25:59.216;d_shape;25246,5;25247,0;-0,5;-0,0019804333188101556;254,0;205,0;1,2390243902439024;48;239,0;178,0;27,0;25,0;0,9409448818897638;0,8682926829268293
2025-10-09 18:25:59.244;d_shape;25246,5;25247,0;-0,5;-0,0019804333188101556;262,0;205,0;1,278048780487805;48;247,0;178,0;29,0;25,0;0,9427480916030534;0,8682926829268293
2025-10-09 18:25:59.328;d_shape;25248,0;25248,5;-0,5;-0,0019803156623165734;288,0;204,0;1,411764705882353;47;273,0;184,0;31,0;25,0;0,9479166666666666;0,9019607843137255
2025-10-09 18:25:59.332;d_shape;25247,75;25248,0;-0,25;-0,0009901774397972115;289,0;204,0;1,4166666666666667;47;274,0;184,0;31,0;25,0;0,9480968858131488;0,9019607843137255
2025-10-09 18:25:59.336;d_shape;25247,5;25247,75;-0,25;-0,0009901872444079175;292,0;204,0;1,4313725490196079;47;277,0;184,0;31,0;25,0;0,9486301369863014;0,9019607843137255
2025-10-09 18:25:59.348;d_shape;25247,25;25247,5;-0,25;-0,0009901970492127933;296,0;204,0;1,4509803921568627;47;281,0;184,0;31,0;25,0;0,9493243243243243;0,9019607843137255
2025-10-09 18:25:59.572;d_shape;25248,0;25248,5;-0,5;-0,0019803156623165734;306,0;204,0;1,5;47;291,0;184,0;31,0;25,0;0,9509803921568627;0,9019607843137255
2025-10-09 18:25:59.616;d_shape;25247,75;25248,0;-0,25;-0,0009901774397972115;307,0;204,0;1,5049019607843137;47;292,0;184,0;31,0;25,0;0,9511400651465798;0,9019607843137255
2025-10-09 18:26:01.524;p_shape;25256,25;25256,0;0,25;0,0009898637947418436;484,0;310,0;1,5612903225806452;50;367,0;217,0;31,0;25,0;0,7582644628099173;0,7
2025-10-09 18:26:01.620;p_shape;25256,0;25255,5;0,5;0,001979766783472907;487,0;333,0;1,4624624624624625;50;367,0;240,0;31,0;26,0;0,7535934291581109;0,7207207207207207
2025-10-09 18:26:01.784;p_shape;25256,25;25256,0;0,25;0,0009898637947418436;487,0;337,0;1,4451038575667656;50;367,0;244,0;31,0;26,0;0,7535934291581109;0,7240356083086054
2025-10-09 18:26:01.868;p_shape;25256,0;25255,75;0,25;0,0009898735931421557;487,0;344,0;1,4156976744186047;50;367,0;251,0;31,0;30,0;0,7535934291581109;0,7296511627906976
2025-10-09 18:26:02.120;p_shape;25255,25;25255,0;0,25;0,0009899029895070284;490,0;359,0;1,3649025069637883;50;367,0;266,0;31,0;34,0;0,7489795918367347;0,7409470752089137
2025-10-09 18:26:02.260;p_shape;25255,25;25254,75;0,5;0,0019798255773666343;489,0;372,0;1,314516129032258;50;367,0;279,0;31,0;34,0;0,7505112474437627;0,75
2025-10-09 18:26:02.376;p_shape;25255,75;25255,25;0,5;0,001979786381049485;486,0;375,0;1,296;50;367,0;282,0;31,0;36,0;0,7551440329218106;0,752
2025-10-09 18:26:02.436;p_shape;25255,75;25255,5;0,25;0,0009898833917364536;486,0;380,0;1,2789473684210526;50;367,0;287,0;31,0;38,0;0,7551440329218106;0,7552631578947369
2025-10-09 18:26:02.444;p_shape;25256,0;25255,75;0,25;0,0009898735931421557;486,0;382,0;1,2722513089005236;50;367,0;289,0;31,0;38,0;0,7551440329218106;0,756544502617801
2025-10-09 18:26:02.504;p_shape;25255,75;25255,5;0,25;0,0009898833917364536;486,0;388,0;1,2525773195876289;50;367,0;295,0;31,0;41,0;0,7551440329218106;0,7603092783505154
2025-10-09 18:26:02.772;p_shape;25255,25;25255,0;0,25;0,0009899029895070284;486,0;398,0;1,221105527638191;50;367,0;305,0;31,0;42,0;0,7551440329218106;0,7663316582914573
2025-10-09 18:26:02.956;p_shape;25255,25;25255,0;0,25;0,0009899029895070284;486,0;400,0;1,215;50;367,0;307,0;31,0;42,0;0,7551440329218106;0,7675
2025-10-09 18:26:03.396;p_shape;25255,0;25254,75;0,25;0,0009899127886833171;487,0;402,0;1,2114427860696517;50;367,0;309,0;31,0;42,0;0,7535934291581109;0,7686567164179104
2025-10-09 18:26:03.492;p_shape;25255,0;25254,5;0,5;0,0019798451761072282;488,0;403,0;1,2109181141439207;50;367,0;310,0;31,0;42,0;0,7520491803278688;0,7692307692307693
2025-10-09 18:26:04.124;p_shape;25255,0;25254,0;1,0;0,003959768749505029;293,0;236,0;1,2415254237288136;49;168,0;182,0;13,0;42,0;0,5733788395904437;0,7711864406779662
2025-10-09 18:26:04.432;p_shape;25255,5;25255,0;0,5;0,0019798059790140567;210,0;237,0;0,8860759493670886;41;106,0;183,0;8,0;42,0;0,5047619047619047;0,7721518987341772
2025-10-09 18:28:03.612;p_shape;25262,75;25262,25;0,5;0,0019792377955249432;38,0;95,0;0,4;16;23,0;79,0;8,0;20,0;0,6052631578947368;0,8315789473684211
2025-10-09 18:28:06.092;p_shape;25263,5;25263,0;0,5;0,001979179036535645;29,0;91,0;0,31868131868131866;13;20,0;72,0;6,0;20,0;0,6896551724137931;0,7912087912087912
2025-10-09 18:28:06.304;p_shape;25263,25;25263,0;0,25;0,0009895895182678225;30,0;93,0;0,3225806451612903;13;20,0;74,0;6,0;20,0;0,6666666666666666;0,7956989247311828
2025-10-09 18:28:06.340;p_shape;25263,5;25263,25;0,25;0,0009895797254905843;30,0;95,0;0,3157894736842105;13;20,0;76,0;6,0;20,0;0,6666666666666666;0,8
2025-10-09 18:28:08.156;p_shape;25264,5;25262,75;1,75;0,006927195178672156;20,0;115,0;0,17391304347826086;11;20,0;84,0;9,0;30,0;1,0;0,7304347826086957
2025-10-09 18:28:28.916;p_shape;25257,0;25256,75;0,25;0,000989834400704762;13,0;87,0;0,14942528735632185;11;13,0;63,0;5,0;25,0;1,0;0,7241379310344828
