timestamp;shape;close_price;previous_close;price_change;price_change_pct;total_bid;total_ask;bid_ask_ratio;num_price_levels;lower_bid_volume;upper_ask_volume;max_lower_bid;max_upper_ask;bid_concentration;ask_concentration
2025-10-09 15:30:11.268;d_shape;25309,75;25311,5;-1,75;-0,006913853386800466;269,0;571,0;0,4711033274956217;73;234,0;260,0;26,0;25,0;0,8698884758364313;0,4553415061295972
2025-10-09 15:30:11.768;d_shape;25308,5;25309,75;-1,25;-0,004938808166813185;259,0;544,0;0,47610294117647056;71;236,0;205,0;26,0;25,0;0,9111969111969112;0,37683823529411764
2025-10-09 15:30:37.268;d_shape;25312,5;25313,0;-0,5;-0,0019752696243037176;92,0;261,0;0,3524904214559387;42;85,0;135,0;21,0;18,0;0,9239130434782609;0,5172413793103449
2025-10-09 15:30:37.768;d_shape;25311,75;25312,5;-0,75;-0,002962962962962963;114,0;222,0;0,5135135135135135;39;105,0;114,0;21,0;18,0;0,9210526315789473;0,5135135135135135
2025-10-09 15:30:39.768;p_shape;25316,75;25315,0;1,75;0,006912897491605768;172,0;158,0;1,0886075949367089;25;123,0;157,0;28,0;27,0;0,7151162790697675;0,9936708860759493
2025-10-09 15:30:51.768;d_shape;25309,75;25311,0;-1,25;-0,004938564260598159;122,0;118,0;1,0338983050847457;28;91,0;46,0;22,0;8,0;0,7459016393442623;0,3898305084745763
2025-10-09 15:31:02.768;p_shape;25322,75;25321,5;1,25;0,004936516399107478;199,0;152,0;1,3092105263157894;45;79,0;145,0;9,0;24,0;0,3969849246231156;0,9539473684210527
2025-10-09 15:31:03.268;p_shape;25324,5;25322,75;1,75;0,006910781806873266;208,0;147,0;1,4149659863945578;42;59,0;145,0;8,0;24,0;0,28365384615384615;0,9863945578231292
2025-10-09 15:31:07.768;p_shape;25333,75;25330,5;3,25;0,012830382345393894;233,0;153,0;1,522875816993464;43;126,0;139,0;14,0;28,0;0,5407725321888412;0,9084967320261438
2025-10-09 15:31:09.768;p_shape;25333,5;25332,25;1,25;0,004934421537763128;124,0;213,0;0,5821596244131455;26;102,0;161,0;21,0;28,0;0,8225806451612904;0,755868544600939
2025-10-09 15:31:14.268;d_shape;25328,0;25329,75;-1,75;-0,006908871978602237;135,0;149,0;0,9060402684563759;31;124,0;79,0;20,0;11,0;0,9185185185185185;0,5302013422818792
2025-10-09 15:31:24.268;p_shape;25326,5;25324,75;1,75;0,006910236033919387;131,0;223,0;0,5874439461883408;22;96,0;170,0;24,0;80,0;0,732824427480916;0,7623318385650224
2025-10-09 15:31:28.768;p_shape;25331,0;25330,75;0,25;0,0009869427474512203;127,0;132,0;0,9621212121212122;30;47,0;124,0;7,0;20,0;0,3700787401574803;0,9393939393939394
2025-10-09 15:31:29.768;p_shape;25331,5;25329,75;1,75;0,006908871978602237;102,0;137,0;0,7445255474452555;19;44,0;116,0;8,0;22,0;0,43137254901960786;0,8467153284671532
2025-10-09 15:31:35.268;d_shape;25323,25;25324,5;-1,25;-0,004935931607731643;107,0;270,0;0,3962962962962963;40;107,0;194,0;23,0;96,0;1,0;0,7185185185185186
2025-10-09 15:31:36.268;d_shape;25323,0;25323,25;-0,25;-0,0009872350507932432;124,0;93,0;1,3333333333333333;27;124,0;54,0;27,0;10,0;1,0;0,5806451612903226
2025-10-09 15:31:37.268;d_shape;25323,25;25323,75;-0,5;-0,0019744311170344043;137,0;57,0;2,4035087719298245;17;129,0;35,0;32,0;6,0;0,9416058394160584;0,6140350877192983
2025-10-09 15:32:17.268;p_shape;25321,0;25319,75;1,25;0,004936857591405918;56,0;225,0;0,24888888888888888;16;44,0;168,0;10,0;126,0;0,7857142857142857;0,7466666666666667
2025-10-09 15:32:38.268;d_shape;25316,25;25318,5;-2,25;-0,00888678239232182;89,0;133,0;0,6691729323308271;17;81,0;79,0;53,0;14,0;0,9101123595505618;0,5939849624060151
2025-10-09 15:32:39.768;d_shape;25316,5;25317,75;-1,25;-0,004937247583217308;81,0;55,0;1,4727272727272727;16;73,0;39,0;53,0;9,0;0,9012345679012346;0,7090909090909091
2025-10-09 15:32:56.268;d_shape;25312,0;25312,75;-0,75;-0,0029629336994202527;108,0;229,0;0,47161572052401746;35;91,0;81,0;23,0;14,0;0,8425925925925926;0,3537117903930131
2025-10-09 15:32:57.268;d_shape;25311,0;25312,5;-1,5;-0,005925925925925926;96,0;258,0;0,37209302325581395;35;95,0;79,0;23,0;14,0;0,9895833333333334;0,3062015503875969
2025-10-09 15:32:59.768;d_shape;25310,5;25311,25;-0,75;-0,002963109289347622;136,0;126,0;1,0793650793650793;14;114,0;81,0;28,0;16,0;0,8382352941176471;0,6428571428571429
2025-10-09 15:33:00.268;d_shape;25309,75;25310,5;-0,75;-0,0029631970921159202;95,0;115,0;0,8260869565217391;15;73,0;84,0;20,0;16,0;0,7684210526315789;0,7304347826086957
2025-10-09 15:33:10.768;d_shape;25308,75;25310,25;-1,5;-0,005926452721723412;36,0;119,0;0,3025210084033613;31;33,0;67,0;22,0;8,0;0,9166666666666666;0,5630252100840336
2025-10-09 15:33:11.768;d_shape;25305,25;25307,0;-1,75;-0,006915082783419608;124,0;211,0;0,5876777251184834;50;111,0;73,0;23,0;8,0;0,8951612903225806;0,3459715639810427
2025-10-09 15:33:13.268;d_shape;25306,0;25307,5;-1,5;-0,005927096710461326;171,0;207,0;0,8260869565217391;42;160,0;70,0;28,0;8,0;0,935672514619883;0,33816425120772947
2025-10-09 15:33:13.768;d_shape;25305,5;25306,0;-0,5;-0,0019758160120129614;171,0;204,0;0,8382352941176471;39;160,0;76,0;28,0;11,0;0,935672514619883;0,37254901960784315
2025-10-09 15:33:14.268;d_shape;25304,5;25305,5;-1,0;-0,003951710102546877;167,0;198,0;0,8434343434343434;37;142,0;89,0;28,0;25,0;0,8502994011976048;0,4494949494949495
2025-10-09 15:33:42.768;d_shape;25300,75;25301,0;-0,25;-0,0009881032370262046;97,0;117,0;0,8290598290598291;20;93,0;47,0;21,0;18,0;0,9587628865979382;0,4017094017094017
2025-10-09 15:33:43.268;d_shape;25300,5;25300,75;-0,25;-0,0009881130006027489;112,0;110,0;1,018181818181818;15;97,0;64,0;24,0;18,0;0,8660714285714286;0,5818181818181818
2025-10-09 15:33:53.268;d_shape;25298,5;25299,0;-0,5;-0,0019763627020830863;111,0;205,0;0,5414634146341464;25;111,0;128,0;25,0;54,0;1,0;0,624390243902439
2025-10-09 15:34:06.268;d_shape;25300,25;25302,0;-1,75;-0,006916449292546044;59,0;136,0;0,4338235294117647;18;51,0;65,0;21,0;17,0;0,864406779661017;0,47794117647058826
2025-10-09 15:34:06.768;d_shape;25299,75;25300,25;-0,5;-0,0019762650566694006;65,0;106,0;0,6132075471698113;21;56,0;50,0;21,0;14,0;0,8615384615384616;0,4716981132075472
2025-10-09 15:34:44.268;p_shape;25311,0;25309,0;2,0;0,007902327235370817;80,0;112,0;0,7142857142857143;18;50,0;94,0;11,0;23,0;0,625;0,8392857142857143
2025-10-09 15:35:23.768;d_shape;25296,25;25297,75;-1,5;-0,00592938107143916;100,0;175,0;0,5714285714285714;18;88,0;93,0;23,0;30,0;0,88;0,5314285714285715
2025-10-09 15:35:24.768;d_shape;25295,0;25296,5;-1,5;-0,005929674065582195;124,0;175,0;0,7085714285714285;21;112,0;101,0;23,0;21,0;0,9032258064516129;0,5771428571428572
2025-10-09 15:35:25.268;d_shape;25294,75;25295,0;-0,25;-0,0009883376161296698;121,0;201,0;0,6019900497512438;22;112,0;95,0;23,0;18,0;0,9256198347107438;0,472636815920398
2025-10-09 15:35:53.768;p_shape;25309,25;25309,0;0,25;0,0009877909044213522;157,0;129,0;1,2170542635658914;40;112,0;93,0;13,0;25,0;0,7133757961783439;0,7209302325581395
2025-10-09 15:36:03.768;p_shape;25310,0;25308,5;1,5;0,005926862516545824;42,0;161,0;0,2608695652173913;15;42,0;126,0;13,0;28,0;1,0;0,782608695652174
2025-10-09 15:37:36.268;d_shape;25295,75;25296,0;-0,25;-0,0009882985452245414;125,0;144,0;0,8680555555555556;25;122,0;76,0;26,0;11,0;0,976;0,5277777777777778
2025-10-09 15:38:44.768;d_shape;25291,25;25294,0;-2,75;-0,01087214359136554;78,0;190,0;0,4105263157894737;36;76,0;46,0;21,0;9,0;0,9743589743589743;0,24210526315789474
2025-10-09 15:38:45.768;d_shape;25291,75;25292,0;-0,25;-0,0009884548473825716;94,0;218,0;0,43119266055045874;32;94,0;47,0;30,0;11,0;1,0;0,21559633027522937
2025-10-09 15:38:46.268;d_shape;25291,5;25291,75;-0,25;-0,000988464617909002;116,0;225,0;0,5155555555555555;28;116,0;49,0;37,0;11,0;1,0;0,21777777777777776
2025-10-09 15:39:50.768;d_shape;25302,75;25303,0;-0,25;-0,0009880251353594435;247,0;159,0;1,5534591194968554;17;247,0;121,0;79,0;28,0;1,0;0,7610062893081762
2025-10-09 15:40:03.268;d_shape;25296,0;25296,75;-0,75;-0,0029648077322185656;85,0;136,0;0,625;23;71,0;88,0;22,0;13,0;0,8352941176470589;0,6470588235294118
2025-10-09 15:40:03.768;d_shape;25295,5;25296,0;-0,5;-0,0019765970904490828;103,0;129,0;0,7984496124031008;23;94,0;81,0;24,0;13,0;0,912621359223301;0,627906976744186
2025-10-09 15:40:35.268;p_shape;25297,25;25296,75;0,5;0,0019765384881457104;39,0;82,0;0,47560975609756095;13;32,0;70,0;13,0;20,0;0,8205128205128205;0,8536585365853658
2025-10-09 15:40:54.268;p_shape;25289,0;25288,5;0,5;0,0019771833046641754;298,0;190,0;1,568421052631579;26;148,0;133,0;24,0;25,0;0,4966442953020134;0,7
2025-10-09 15:40:56.268;p_shape;25289,25;25289,0;0,25;0,0009885721064494444;245,0;114,0;2,1491228070175437;27;126,0;86,0;21,0;22,0;0,5142857142857142;0,7543859649122807
2025-10-09 15:40:56.768;p_shape;25289,5;25289,25;0,25;0,0009885623337979577;148,0;118,0;1,2542372881355932;19;67,0;86,0;14,0;22,0;0,4527027027027027;0,7288135593220338
2025-10-09 15:41:01.768;p_shape;25292,0;25291,0;1,0;0,0039539757225890634;63,0;80,0;0,7875;14;51,0;66,0;14,0;21,0;0,8095238095238095;0,825
2025-10-09 15:41:02.768;p_shape;25291,75;25291,25;0,5;0,001976968319082687;78,0;73,0;1,0684931506849316;14;41,0;71,0;14,0;24,0;0,5256410256410257;0,9726027397260274
2025-10-09 15:41:15.268;p_shape;25287,25;25285,75;1,5;0,0059321950110239954;291,0;86,0;3,383720930232558;15;246,0;75,0;133,0;34,0;0,845360824742268;0,872093023255814
2025-10-09 15:41:17.768;d_shape;25284,0;25286,25;-2,25;-0,008898116565327005;281,0;119,0;2,361344537815126;25;234,0;60,0;118,0;15,0;0,8327402135231317;0,5042016806722689
2025-10-09 15:41:28.768;d_shape;25281,25;25281,5;-0,25;-0,0009888653758677295;177,0;137,0;1,2919708029197081;21;176,0;57,0;41,0;11,0;0,9943502824858758;0,41605839416058393
2025-10-09 15:41:50.768;d_shape;25277,25;25277,5;-0,25;-0,000989021857383048;54,0;112,0;0,48214285714285715;16;47,0;52,0;37,0;12,0;0,8703703703703703;0,4642857142857143
2025-10-09 15:41:51.268;d_shape;25276,25;25277,25;-1,0;-0,003956126556488542;51,0;128,0;0,3984375;19;40,0;54,0;37,0;12,0;0,7843137254901961;0,421875
2025-10-09 15:41:52.268;d_shape;25273,75;25276,75;-3,0;-0,011868614438169464;57,0;293,0;0,1945392491467577;27;47,0;110,0;37,0;21,0;0,8245614035087719;0,37542662116040953
2025-10-09 15:42:04.268;d_shape;25268,25;25269,25;-1,0;-0,003957379027869842;206,0;239,0;0,8619246861924686;27;192,0;136,0;30,0;22,0;0,9320388349514563;0,5690376569037657
2025-10-09 15:42:07.768;p_shape;25269,75;25268,75;1,0;0,003957457333663122;157,0;152,0;1,0328947368421053;15;128,0;139,0;22,0;30,0;0,8152866242038217;0,9144736842105263
2025-10-09 15:42:12.268;d_shape;25265,25;25265,75;-0,5;-0,001978963616753906;187,0;202,0;0,9257425742574258;24;172,0;78,0;78,0;13,0;0,9197860962566845;0,38613861386138615
2025-10-09 15:42:12.768;d_shape;25262,25;25265,25;-3,0;-0,011874016682993439;185,0;285,0;0,6491228070175439;30;175,0;103,0;78,0;19,0;0,9459459459459459;0,36140350877192984
2025-10-09 15:42:21.768;p_shape;25267,75;25267,5;0,25;0,0009894132779261896;116,0;146,0;0,7945205479452054;22;86,0;120,0;17,0;25,0;0,7413793103448276;0,821917808219178
2025-10-09 15:42:35.268;p_shape;25265,5;25265,0;0,5;0,0019790223629527013;65,0;107,0;0,6074766355140186;18;34,0;86,0;12,0;24,0;0,5230769230769231;0,8037383177570093
2025-10-09 15:42:35.768;p_shape;25267,25;25265,5;1,75;0,006926441194514258;58,0;120,0;0,48333333333333334;21;56,0;100,0;11,0;22,0;0,9655172413793104;0,8333333333333334
2025-10-09 15:42:38.768;d_shape;25259,5;25260,5;-1,0;-0,003958749826804695;96,0;195,0;0,49230769230769234;35;73,0;149,0;22,0;22,0;0,7604166666666666;0,764102564102564
2025-10-09 15:42:40.768;d_shape;25259,5;25261,0;-1,5;-0,005938007204782075;91,0;168,0;0,5416666666666666;32;91,0;75,0;24,0;11,0;1,0;0,44642857142857145
2025-10-09 15:42:42.768;p_shape;25261,75;25261,5;0,25;0,0009896482790016428;187,0;84,0;2,2261904761904763;16;97,0;66,0;24,0;24,0;0,5187165775401069;0,7857142857142857
2025-10-09 15:42:43.268;p_shape;25262,75;25261,75;1,0;0,003958553940245628;185,0;78,0;2,371794871794872;19;130,0;59,0;24,0;24,0;0,7027027027027027;0,7564102564102564
2025-10-09 15:42:44.768;p_shape;25262,75;25261,75;1,0;0,003958553940245628;135,0;103,0;1,3106796116504855;19;51,0;84,0;14,0;20,0;0,37777777777777777;0,8155339805825242
2025-10-09 15:42:45.768;p_shape;25263,25;25262,75;0,5;0,0019791986224777587;147,0;64,0;2,296875;19;58,0;55,0;14,0;20,0;0,3945578231292517;0,859375
2025-10-09 15:42:46.768;p_shape;25263,5;25263,0;0,5;0,001979179036535645;152,0;82,0;1,853658536585366;15;85,0;74,0;23,0;20,0;0,5592105263157895;0,9024390243902439
2025-10-09 15:42:50.268;p_shape;25266,5;25266,0;0,5;0,0019789440354626773;144,0;130,0;1,1076923076923078;25;115,0;97,0;18,0;64,0;0,7986111111111112;0,7461538461538462
2025-10-09 15:42:51.768;p_shape;25266,75;25265,75;1,0;0,003957927233507812;112,0;118,0;0,9491525423728814;23;68,0;108,0;16,0;64,0;0,6071428571428571;0,9152542372881356
2025-10-09 15:42:52.268;p_shape;25267,5;25266,75;0,75;0,0029683279408709074;109,0;129,0;0,8449612403100775;22;56,0;120,0;16,0;64,0;0,5137614678899083;0,9302325581395349
2025-10-09 15:42:52.768;p_shape;25268,0;25267,5;0,5;0,0019788265558523793;105,0;135,0;0,7777777777777778;20;73,0;124,0;16,0;64,0;0,6952380952380952;0,9185185185185185
2025-10-09 15:43:00.268;p_shape;25267,0;25266,5;0,5;0,001978904874042705;47,0;76,0;0,618421052631579;10;40,0;68,0;11,0;22,0;0,851063829787234;0,8947368421052632
2025-10-09 15:43:01.768;p_shape;25267,5;25266,0;1,5;0,005936832106388032;82,0;64,0;1,28125;13;60,0;57,0;32,0;20,0;0,7317073170731707;0,890625
2025-10-09 15:43:05.768;p_shape;25272,5;25272,0;0,5;0,001978474200696423;181,0;115,0;1,5739130434782609;32;83,0;94,0;21,0;48,0;0,4585635359116022;0,8173913043478261
2025-10-09 15:43:07.768;d_shape;25267,75;25269,0;-1,25;-0,004946772725473901;162,0;169,0;0,9585798816568047;22;114,0;113,0;24,0;48,0;0,7037037037037037;0,6686390532544378
2025-10-09 15:43:29.768;d_shape;25270,5;25271,0;-0,5;-0,001978552490997586;48,0;44,0;1,0909090909090908;10;48,0;32,0;26,0;9,0;1,0;0,7272727272727273
2025-10-09 15:43:33.768;d_shape;25264,75;25266,0;-1,25;-0,004947360088656693;104,0;100,0;1,04;28;92,0;58,0;37,0;21,0;0,8846153846153846;0,58
2025-10-09 15:43:35.268;p_shape;25267,75;25267,25;0,5;0,001978846134818787;132,0;75,0;1,76;18;59,0;61,0;38,0;25,0;0,44696969696969696;0,8133333333333334
2025-10-09 15:43:45.268;p_shape;25276,0;25275,25;0,75;0,0029673297000029674;67,0;77,0;0,8701298701298701;19;43,0;75,0;10,0;22,0;0,6417910447761194;0,974025974025974
2025-10-09 15:43:48.768;p_shape;25276,5;25275,0;1,5;0,005934718100890208;47,0;81,0;0,5802469135802469;13;33,0;72,0;8,0;33,0;0,7021276595744681;0,8888888888888888
2025-10-09 15:44:08.268;d_shape;25276,5;25277,25;-0,75;-0,0029670949173664068;92,0;161,0;0,5714285714285714;16;74,0;102,0;21,0;22,0;0,8043478260869565;0,6335403726708074
2025-10-09 15:44:08.768;d_shape;25276,25;25276,5;-0,25;-0,000989060985500366;85,0;165,0;0,5151515151515151;15;79,0;102,0;21,0;22,0;0,9294117647058824;0,6181818181818182
2025-10-09 15:44:32.768;d_shape;25270,25;25271,0;-0,75;-0,002967828736496379;128,0;62,0;2,064516129032258;13;106,0;18,0;60,0;6,0;0,828125;0,2903225806451613
2025-10-09 15:44:33.268;d_shape;25269,5;25270,25;-0,75;-0,0029679168191846144;128,0;67,0;1,9104477611940298;14;113,0;38,0;60,0;23,0;0,8828125;0,5671641791044776
2025-10-09 15:44:34.768;d_shape;25269,75;25270,25;-0,5;-0,0019786112127897428;120,0;57,0;2,1052631578947367;10;115,0;37,0;65,0;18,0;0,9583333333333334;0,6491228070175439
2025-10-09 15:44:36.768;p_shape;25270,5;25270,0;0,5;0,0019786307874950534;71,0;87,0;0,8160919540229885;12;37,0;67,0;11,0;22,0;0,5211267605633803;0,7701149425287356
2025-10-09 15:45:36.768;d_shape;25256,0;25259,0;-3,0;-0,011876954748802408;276,0;535,0;0,5158878504672897;47;240,0;183,0;40,0;18,0;0,8695652173913043;0,34205607476635513
2025-10-09 15:45:37.268;d_shape;25255,25;25256,0;-0,75;-0,0029695913842255305;247,0;457,0;0,5404814004376368;32;197,0;214,0;40,0;36,0;0,7975708502024291;0,4682713347921225
2025-10-09 15:45:37.768;d_shape;25255,0;25255,25;-0,25;-0,0009898931905247424;255,0;454,0;0,5616740088105727;29;199,0;244,0;40,0;36,0;0,7803921568627451;0,5374449339207048
2025-10-09 15:45:39.768;d_shape;25254,75;25255,25;-0,5;-0,001979786381049485;227,0;221,0;1,0271493212669682;25;178,0;73,0;34,0;10,0;0,7841409691629956;0,33031674208144796
2025-10-09 15:45:40.768;d_shape;25254,5;25255,25;-0,75;-0,002969679571574227;193,0;247,0;0,7813765182186235;24;182,0;59,0;34,0;10,0;0,9430051813471503;0,2388663967611336
2025-10-09 15:45:41.768;d_shape;25254,25;25255,5;-1,25;-0,004949416958682267;142,0;177,0;0,8022598870056498;11;127,0;156,0;28,0;45,0;0,8943661971830986;0,8813559322033898
2025-10-09 15:45:45.268;p_shape;25256,25;25255,75;0,5;0,0019797471862843113;68,0;153,0;0,4444444444444444;13;55,0;112,0;15,0;28,0;0,8088235294117647;0,7320261437908496
2025-10-09 15:46:03.268;p_shape;25266,0;25265,25;0,75;0,0029685041707483597;74,0;92,0;0,8043478260869565;20;31,0;79,0;10,0;21,0;0,4189189189189189;0,8586956521739131
2025-10-09 15:46:03.768;p_shape;25267,0;25266,0;1,0;0,003957888070925355;78,0;96,0;0,8125;21;37,0;92,0;10,0;24,0;0,47435897435897434;0,9583333333333334
2025-10-09 15:46:05.268;p_shape;25267,25;25264,75;2,5;0,009895209728970206;83,0;108,0;0,7685185185185185;16;59,0;80,0;15,0;27,0;0,7108433734939759;0,7407407407407407
2025-10-09 15:46:37.268;p_shape;25264,25;25263,5;0,75;0,0029687097987214756;33,0;62,0;0,532258064516129;11;25,0;62,0;9,0;21,0;0,7575757575757576;1,0
2025-10-09 15:47:35.268;d_shape;25266,25;25269,0;-2,75;-0,010882899996042581;42,0;80,0;0,525;17;41,0;71,0;21,0;18,0;0,9761904761904762;0,8875
2025-10-09 15:47:40.768;p_shape;25270,0;25269,5;0,5;0,001978669938067631;44,0;81,0;0,5432098765432098;23;14,0;65,0;3,0;23,0;0,3181818181818182;0,8024691358024691
2025-10-09 15:47:41.268;p_shape;25270,5;25270,0;0,5;0,0019786307874950534;41,0;86,0;0,47674418604651164;19;22,0;70,0;10,0;23,0;0,5365853658536586;0,813953488372093
2025-10-09 15:47:42.268;p_shape;25270,75;25270,5;0,25;0,0009892958192358678;44,0;78,0;0,5641025641025641;16;20,0;67,0;10,0;24,0;0,45454545454545453;0,8589743589743589
2025-10-09 15:47:42.768;p_shape;25271,0;25270,75;0,25;0,0009892860322705105;51,0;77,0;0,6623376623376623;13;28,0;64,0;10,0;24,0;0,5490196078431373;0,8311688311688312
2025-10-09 15:47:43.268;p_shape;25271,25;25271,0;0,25;0,000989276245498793;50,0;79,0;0,6329113924050633;11;33,0;58,0;10,0;24,0;0,66;0,7341772151898734
2025-10-09 15:47:46.268;p_shape;25274,5;25272,0;2,5;0,009892371003482114;98,0;96,0;1,0208333333333333;24;81,0;75,0;22,0;22,0;0,826530612244898;0,78125
2025-10-09 15:47:48.268;p_shape;25275,0;25274,25;0,75;0,002967447105255349;95,0;118,0;0,8050847457627118;23;65,0;87,0;22,0;22,0;0,6842105263157895;0,7372881355932204
2025-10-09 15:48:24.768;p_shape;25277,25;25275,25;2,0;0,007912879200007912;34,0;77,0;0,44155844155844154;10;23,0;60,0;11,0;20,0;0,6764705882352942;0,7792207792207793
2025-10-09 15:48:53.768;p_shape;25284,5;25282,75;1,75;0,006921715398839129;199,0;140,0;1,4214285714285715;36;95,0;102,0;16,0;20,0;0,47738693467336685;0,7285714285714285
2025-10-09 15:48:54.268;p_shape;25286,0;25284,5;1,5;0,00593248828333564;257,0;154,0;1,6688311688311688;36;94,0;118,0;16,0;22,0;0,3657587548638132;0,7662337662337663
2025-10-09 15:48:54.768;p_shape;25287,5;25286,0;1,5;0,005932136360041129;272,0;169,0;1,6094674556213018;43;138,0;137,0;17,0;22,0;0,5073529411764706;0,8106508875739645
2025-10-09 15:48:58.768;p_shape;25293,75;25292,0;1,75;0,006919183931678001;463,0;195,0;2,3743589743589744;39;173,0;142,0;22,0;35,0;0,37365010799136067;0,7282051282051282
2025-10-09 15:49:03.268;p_shape;25296,0;25294,5;1,5;0,005930142916444286;178,0;291,0;0,6116838487972509;24;128,0;222,0;28,0;32,0;0,7191011235955056;0,7628865979381443
2025-10-09 15:49:09.268;p_shape;25294,0;25293,0;1,0;0,003953663068833274;187,0;157,0;1,1910828025477707;18;88,0;143,0;34,0;57,0;0,47058823529411764;0,910828025477707
2025-10-09 15:49:09.768;p_shape;25294,5;25294,0;0,5;0,0019767533802482803;212,0;110,0;1,9272727272727272;17;88,0;101,0;34,0;57,0;0,41509433962264153;0,9181818181818182
2025-10-09 15:49:14.268;p_shape;25298,0;25297,5;0,5;0,001976479889317126;113,0;190,0;0,5947368421052631;25;80,0;137,0;13,0;23,0;0,7079646017699115;0,7210526315789474
2025-10-09 15:49:16.768;p_shape;25298,75;25298,0;0,75;0,002964661238042533;100,0;134,0;0,746268656716418;17;58,0;120,0;14,0;23,0;0,58;0,8955223880597015
2025-10-09 15:49:22.268;d_shape;25296,5;25297,75;-1,25;-0,004941150892865966;85,0;177,0;0,480225988700565;20;73,0;104,0;26,0;22,0;0,8588235294117647;0,5875706214689266
2025-10-09 15:50:01.768;p_shape;25302,75;25301,75;1,0;0,00395229578981691;61,0;72,0;0,8472222222222222;11;39,0;61,0;18,0;22,0;0,639344262295082;0,8472222222222222
2025-10-09 15:50:05.268;p_shape;25307,25;25305,75;1,5;0,0059275065943510865;167,0;168,0;0,9940476190476191;34;52,0;146,0;9,0;34,0;0,31137724550898205;0,8690476190476191
2025-10-09 15:50:05.768;p_shape;25308,5;25307,25;1,25;0,004939296051526736;189,0;160,0;1,18125;31;50,0;146,0;9,0;34,0;0,26455026455026454;0,9125
2025-10-09 15:50:13.768;d_shape;25298,5;25299,5;-1,0;-0,003952647285519476;168,0;140,0;1,2;24;135,0;73,0;31,0;22,0;0,8035714285714286;0,5214285714285715
2025-10-09 15:50:16.268;p_shape;25301,25;25300,75;0,5;0,0019762260012054977;153,0;156,0;0,9807692307692307;16;115,0;149,0;32,0;50,0;0,7516339869281046;0,9551282051282052
2025-10-09 15:50:17.268;p_shape;25301,0;25300,25;0,75;0,0029643975850041004;143,0;141,0;1,0141843971631206;16;118,0;133,0;34,0;53,0;0,8251748251748252;0,9432624113475178
2025-10-09 15:50:40.268;d_shape;25301,5;25302,5;-1,0;-0,003952178638474459;95,0;95,0;1,0;23;95,0;40,0;26,0;7,0;1,0;0,42105263157894735
2025-10-09 15:50:40.768;d_shape;25301,0;25301,5;-0,5;-0,001976167420903899;92,0;116,0;0,7931034482758621;23;92,0;40,0;26,0;7,0;1,0;0,3448275862068966
