entry_time;entry_price;exit_time;exit_price;side;tp_price;sl_price;entry_bid_density;entry_ask_density;entry_net_density;filter_mode;resultado;profit_points;profit_dollars;contracts;cumulative_profit
2025-10-09 08:07:38.000;25365,0;2025-10-09 08:09:29.500;25363,0;SHORT;25363,0;25367,0;0;8;8;MODO_1;TP;2,0;40,0;1;320,0
2025-10-09 08:11:10.000;25362,0;2025-10-09 08:11:20.000;25360,0;SHORT;25360,0;25364,0;9;1;-8;MODO_1;TP;2,0;40,0;1;360,0
2025-10-09 08:11:25.500;25359,25;2025-10-09 08:12:40.500;25361,25;LONG;25361,25;25357,25;9;1;-8;MODO_1;TP;2,0;40,0;1;400,0
2025-10-09 08:14:06.000;25365,0;2025-10-09 08:16:04.000;25363,0;SHORT;25363,0;25367,0;0;10;10;MODO_1;TP;2,0;40,0;1;440,0
2025-10-09 08:16:17.500;25363,75;2025-10-09 08:16:42.000;25365,75;LONG;25365,75;25361,75;2;7;5;MODO_1;TP;2,0;40,0;1;480,0
2025-10-09 08:16:54.000;25364,75;2025-10-09 08:16:56.500;25366,75;LONG;25366,75;25362,75;4;3;-1;MODO_1;TP;2,0;40,0;1;520,0
2025-10-09 08:17:48.500;25364,75;2025-10-09 08:19:03.000;25362,75;LONG;25366,75;25362,75;5;4;-1;MODO_1;SL;-2,0;-40,0;1;480,0
2025-10-09 08:19:21.500;25362,0;2025-10-09 08:19:39.000;25360,0;SHORT;25360,0;25364,0;2;5;3;MODO_1;TP;2,0;40,0;1;520,0
2025-10-09 08:23:16.000;25351,75;2025-10-09 08:23:40.000;25353,75;LONG;25353,75;25349,75;3;2;-1;MODO_1;TP;2,0;40,0;1;560,0
2025-10-09 08:23:56.000;25351,75;2025-10-09 08:24:25.500;25353,75;LONG;25353,75;25349,75;3;4;1;MODO_1;TP;2,0;40,0;1;600,0
2025-10-09 08:24:31.000;25358,0;2025-10-09 08:24:46.500;25356,0;SHORT;25356,0;25360,0;4;7;3;MODO_1;TP;2,0;40,0;1;640,0
2025-10-09 08:25:15.500;25357,75;2025-10-09 08:26:07.000;25355,75;SHORT;25355,75;25359,75;3;9;6;MODO_1;TP;2,0;40,0;1;680,0
2025-10-09 08:26:28.500;25353,5;2025-10-09 08:27:00.500;25351,5;SHORT;25351,5;25355,5;2;7;5;MODO_1;TP;2,0;40,0;1;720,0
2025-10-09 08:27:27.000;25348,0;2025-10-09 08:28:12.500;25350,0;LONG;25350,0;25346,0;2;4;2;MODO_1;TP;2,0;40,0;1;760,0
2025-10-09 08:28:42.500;25350,0;2025-10-09 08:29:58.500;25348,0;SHORT;25348,0;25352,0;5;4;-1;MODO_1;TP;2,0;40,0;1;800,0
2025-10-09 08:30:00.000;25348,0;2025-10-09 08:30:21.000;25350,0;LONG;25350,0;25346,0;8;6;-2;MODO_1;TP;2,0;40,0;1;840,0
2025-10-09 08:30:22.000;25350,0;2025-10-09 08:30:36.000;25352,0;SHORT;25348,0;25352,0;8;5;-3;MODO_1;SL;-2,0;-40,0;1;800,0
2025-10-09 08:30:59.500;25353,5;2025-10-09 08:31:27.000;25355,5;SHORT;25351,5;25355,5;8;3;-5;MODO_1;SL;-2,0;-40,0;1;760,0
2025-10-09 08:33:32.500;25350,0;2025-10-09 08:35:16.500;25348,0;SHORT;25348,0;25352,0;0;3;3;MODO_1;TP;2,0;40,0;1;800,0
2025-10-09 08:35:30.000;25348,0;2025-10-09 08:35:34.500;25350,0;LONG;25350,0;25346,0;2;4;2;MODO_1;TP;2,0;40,0;1;840,0
2025-10-09 08:36:51.000;25350,0;2025-10-09 08:38:13.500;25352,0;SHORT;25348,0;25352,0;2;3;1;MODO_1;SL;-2,0;-40,0;1;800,0
2025-10-09 08:38:18.500;25353,0;2025-10-09 08:38:37.500;25355,0;LONG;25355,0;25351,0;1;4;3;MODO_1;TP;2,0;40,0;1;840,0
2025-10-09 08:39:04.500;25354,5;2025-10-09 08:39:22.500;25356,5;SHORT;25352,5;25356,5;1;5;4;MODO_1;SL;-2,0;-40,0;1;800,0
2025-10-09 08:39:54.500;25354,5;2025-10-09 08:40:01.500;25352,5;SHORT;25352,5;25356,5;1;5;4;MODO_1;TP;2,0;40,0;1;840,0
2025-10-09 08:40:47.000;25356,0;2025-10-09 08:42:15.500;25358,0;LONG;25358,0;25354,0;4;4;0;MODO_1;TP;2,0;40,0;1;880,0
2025-10-09 08:43:13.000;25356,0;2025-10-09 08:43:54.500;25354,0;LONG;25358,0;25354,0;2;1;-1;MODO_1;SL;-2,0;-40,0;1;840,0
2025-10-09 08:44:28.500;25353,0;2025-10-09 08:45:09.000;25355,0;LONG;25355,0;25351,0;3;0;-3;MODO_1;TP;2,0;40,0;1;880,0
2025-10-09 08:46:19.000;25356,25;2025-10-09 08:46:23.000;25354,25;SHORT;25354,25;25358,25;1;1;0;MODO_1;TP;2,0;40,0;1;920,0
2025-10-09 08:50:01.500;25339,5;2025-10-09 08:50:08.000;25341,5;LONG;25341,5;25337,5;3;2;-1;MODO_1;TP;2,0;40,0;1;960,0
2025-10-09 08:50:22.500;25339,0;2025-10-09 08:50:33.000;25337,0;LONG;25341,0;25337,0;3;8;5;MODO_1;SL;-2,0;-40,0;1;920,0
2025-10-09 08:50:38.000;25335,0;2025-10-09 08:50:41.000;25337,0;LONG;25337,0;25333,0;4;9;5;MODO_1;TP;2,0;40,0;1;960,0
2025-10-09 08:51:07.500;25337,5;2025-10-09 08:51:42.500;25335,5;SHORT;25335,5;25339,5;6;12;6;MODO_1;TP;2,0;40,0;1;1000,0
2025-10-09 08:52:00.500;25337,0;2025-10-09 08:52:06.500;25339,0;LONG;25339,0;25335,0;7;14;7;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 08:52:10.000;25339,0;2025-10-09 08:52:26.000;25337,0;LONG;25341,0;25337,0;6;14;8;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 08:52:30.500;25336,75;2025-10-09 08:53:03.500;25334,75;SHORT;25334,75;25338,75;8;17;9;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 08:53:20.500;25335,25;2025-10-09 08:53:48.000;25337,25;SHORT;25333,25;25337,25;8;9;1;MODO_1;SL;-2,0;-40,0;1;1000,0
2025-10-09 08:53:48.000;25337,0;2025-10-09 08:53:58.500;25335,0;LONG;25339,0;25335,0;10;8;-2;MODO_1;SL;-2,0;-40,0;1;960,0
2025-10-09 08:54:57.000;25332,0;2025-10-09 08:55:06.500;25334,0;LONG;25334,0;25330,0;9;6;-3;MODO_1;TP;2,0;40,0;1;1000,0
2025-10-09 08:55:12.500;25332,0;2025-10-09 08:55:54.500;25334,0;LONG;25334,0;25330,0;8;5;-3;MODO_1;TP;2,0;40,0;1;1040,0
2025-10-09 08:55:59.500;25332,0;2025-10-09 08:56:01.500;25330,0;SHORT;25330,0;25334,0;9;7;-2;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 08:56:08.000;25328,0;2025-10-09 08:56:47.500;25330,0;SHORT;25326,0;25330,0;9;7;-2;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 08:56:51.500;25332,0;2025-10-09 08:56:54.500;25334,0;LONG;25334,0;25330,0;8;9;1;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 08:57:04.500;25335,5;2025-10-09 08:57:10.000;25337,5;SHORT;25333,5;25337,5;8;9;1;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 08:57:10.500;25336,75;2025-10-09 08:57:11.500;25334,75;SHORT;25334,75;25338,75;9;9;0;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 08:57:43.000;25333,75;2025-10-09 08:57:53.000;25335,75;LONG;25335,75;25331,75;9;12;3;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 08:58:01.500;25333,0;2025-10-09 08:58:55.500;25335,0;LONG;25335,0;25331,0;9;13;4;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 08:59:04.000;25335,0;2025-10-09 08:59:09.500;25337,0;LONG;25337,0;25333,0;13;13;0;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 08:59:10.500;25335,75;2025-10-09 08:59:56.500;25337,75;SHORT;25333,75;25337,75;13;14;1;MODO_1;SL;-2,0;-40,0;1;1160,0
2025-10-09 08:59:58.000;25336,5;2025-10-09 09:00:01.500;25338,5;LONG;25338,5;25334,5;9;13;4;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 09:00:05.000;25335,75;2025-10-09 09:00:07.000;25333,75;SHORT;25333,75;25337,75;9;13;4;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 09:00:07.500;25335,0;2025-10-09 09:00:20.500;25333,0;LONG;25337,0;25333,0;9;13;4;MODO_1;SL;-2,0;-40,0;1;1200,0
2025-10-09 09:00:40.500;25335,75;2025-10-09 09:00:45.000;25337,75;SHORT;25333,75;25337,75;7;11;4;MODO_1;SL;-2,0;-40,0;1;1160,0
2025-10-09 09:04:59.500;25345,0;2025-10-09 09:05:41.500;25343,0;LONG;25347,0;25343,0;8;4;-4;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 09:05:47.500;25342,0;2025-10-09 09:06:06.000;25340,0;SHORT;25340,0;25344,0;12;6;-6;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 09:06:30.000;25342,0;2025-10-09 09:06:38.500;25344,0;SHORT;25340,0;25344,0;15;11;-4;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 09:06:48.000;25345,0;2025-10-09 09:07:27.000;25343,0;LONG;25347,0;25343,0;13;11;-2;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 09:07:33.500;25341,5;2025-10-09 09:08:27.000;25343,5;LONG;25343,5;25339,5;12;9;-3;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 09:08:29.000;25345,0;2025-10-09 09:08:58.500;25343,0;LONG;25347,0;25343,0;13;16;3;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 09:09:03.500;25344,0;2025-10-09 09:10:08.000;25342,0;SHORT;25342,0;25346,0;14;17;3;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 09:10:08.000;25342,5;2025-10-09 09:10:12.500;25340,5;SHORT;25340,5;25344,5;7;12;5;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 09:10:14.500;25341,5;2025-10-09 09:10:27.500;25343,5;LONG;25343,5;25339,5;6;12;6;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 09:10:31.000;25344,0;2025-10-09 09:10:59.000;25346,0;SHORT;25342,0;25346,0;6;12;6;MODO_1;SL;-2,0;-40,0;1;1160,0
2025-10-09 09:12:28.500;25345,0;2025-10-09 09:13:09.000;25343,0;LONG;25347,0;25343,0;10;6;-4;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 09:13:10.500;25342,5;2025-10-09 09:13:21.500;25344,5;SHORT;25340,5;25344,5;10;7;-3;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 09:13:21.500;25345,0;2025-10-09 09:13:42.500;25347,0;LONG;25347,0;25343,0;10;7;-3;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 09:14:34.500;25347,75;2025-10-09 09:14:50.500;25345,75;SHORT;25345,75;25349,75;10;6;-4;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 09:15:07.500;25341,5;2025-10-09 09:15:11.000;25343,5;LONG;25343,5;25339,5;8;3;-5;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 09:15:12.000;25342,5;2025-10-09 09:15:17.000;25340,5;SHORT;25340,5;25344,5;7;3;-4;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 09:15:21.000;25341,5;2025-10-09 09:15:40.000;25343,5;LONG;25343,5;25339,5;7;3;-4;MODO_1;TP;2,0;40,0;1;1280,0
2025-10-09 09:16:21.000;25345,0;2025-10-09 09:16:57.000;25343,0;LONG;25347,0;25343,0;7;2;-5;MODO_1;SL;-2,0;-40,0;1;1240,0
2025-10-09 09:17:59.500;25341,75;2025-10-09 09:18:09.000;25343,75;LONG;25343,75;25339,75;5;1;-4;MODO_1;TP;2,0;40,0;1;1280,0
2025-10-09 09:18:17.000;25345,0;2025-10-09 09:18:32.000;25343,0;LONG;25347,0;25343,0;5;2;-3;MODO_1;SL;-2,0;-40,0;1;1240,0
2025-10-09 09:18:41.000;25342,5;2025-10-09 09:19:08.500;25344,5;SHORT;25340,5;25344,5;5;2;-3;MODO_1;SL;-2,0;-40,0;1;1200,0
2025-10-09 09:19:10.000;25344,75;2025-10-09 09:19:42.000;25342,75;LONG;25346,75;25342,75;6;2;-4;MODO_1;SL;-2,0;-40,0;1;1160,0
2025-10-09 09:19:43.000;25342,5;2025-10-09 09:20:00.500;25344,5;SHORT;25340,5;25344,5;6;2;-4;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 09:20:37.000;25345,0;2025-10-09 09:21:05.500;25343,0;LONG;25347,0;25343,0;6;1;-5;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 09:21:43.000;25344,75;2025-10-09 09:21:51.500;25346,75;LONG;25346,75;25342,75;6;0;-6;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 09:21:54.500;25345,0;2025-10-09 09:22:28.000;25343,0;LONG;25347,0;25343,0;7;0;-7;MODO_1;SL;-2,0;-40,0;1;1080,0
2025-10-09 09:22:45.000;25345,0;2025-10-09 09:23:31.000;25343,0;LONG;25347,0;25343,0;5;0;-5;MODO_1;SL;-2,0;-40,0;1;1040,0
2025-10-09 09:24:16.500;25344,0;2025-10-09 09:24:40.500;25342,0;SHORT;25342,0;25346,0;4;4;0;MODO_1;TP;2,0;40,0;1;1080,0
2025-10-09 09:24:58.000;25343,5;2025-10-09 09:25:57.000;25345,5;LONG;25345,5;25341,5;4;5;1;MODO_1;TP;2,0;40,0;1;1120,0
2025-10-09 09:26:20.500;25344,0;2025-10-09 09:26:49.000;25342,0;SHORT;25342,0;25346,0;5;3;-2;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 09:28:44.000;25337,25;2025-10-09 09:29:26.500;25335,25;LONG;25339,25;25335,25;2;0;-2;MODO_1;SL;-2,0;-40,0;1;1120,0
2025-10-09 09:30:20.000;25336,0;2025-10-09 09:30:29.000;25334,0;SHORT;25334,0;25338,0;1;1;0;MODO_1;TP;2,0;40,0;1;1160,0
2025-10-09 09:32:11.000;25335,0;2025-10-09 09:32:21.000;25333,0;SHORT;25333,0;25337,0;6;6;0;MODO_1;TP;2,0;40,0;1;1200,0
2025-10-09 09:32:43.500;25330,0;2025-10-09 09:33:02.000;25328,0;SHORT;25328,0;25332,0;6;8;2;MODO_1;TP;2,0;40,0;1;1240,0
2025-10-09 09:33:22.500;25324,0;2025-10-09 09:33:46.000;25326,0;LONG;25326,0;25322,0;6;10;4;MODO_1;TP;2,0;40,0;1;1280,0
2025-10-09 09:34:02.500;25329,75;2025-10-09 09:34:30.500;25327,75;SHORT;25327,75;25331,75;7;7;0;MODO_1;TP;2,0;40,0;1;1320,0
2025-10-09 09:34:59.500;25326,5;2025-10-09 09:34:59.500;25328,5;LONG;25328,5;25324,5;2;9;7;MODO_1;TP;2,0;40,0;1;1360,0
2025-10-09 09:35:34.500;25330,0;2025-10-09 09:35:42.000;25328,0;SHORT;25328,0;25332,0;1;11;10;MODO_1;TP;2,0;40,0;1;1400,0
2025-10-09 09:36:01.500;25330,0;2025-10-09 09:37:01.500;25328,0;SHORT;25328,0;25332,0;1;8;7;MODO_1;TP;2,0;40,0;1;1440,0
2025-10-09 09:37:34.500;25329,75;2025-10-09 09:38:38.000;25331,75;SHORT;25327,75;25331,75;1;12;11;MODO_1;SL;-2,0;-40,0;1;1400,0
2025-10-09 09:38:46.000;25331,0;2025-10-09 09:38:50.000;25329,0;SHORT;25329,0;25333,0;10;13;3;MODO_1;TP;2,0;40,0;1;1440,0
2025-10-09 09:38:53.500;25329,75;2025-10-09 09:40:13.500;25331,75;SHORT;25327,75;25331,75;10;14;4;MODO_1;SL;-2,0;-40,0;1;1400,0
2025-10-09 09:40:15.500;25331,0;2025-10-09 09:41:06.500;25333,0;SHORT;25329,0;25333,0;10;13;3;MODO_1;SL;-2,0;-40,0;1;1360,0
2025-10-09 09:43:07.500;25331,0;2025-10-09 09:43:32.000;25333,0;SHORT;25329,0;25333,0;3;3;0;MODO_1;SL;-2,0;-40,0;1;1320,0
2025-10-09 09:48:52.500;25340,25;2025-10-09 09:49:02.500;25338,25;LONG;25342,25;25338,25;8;14;6;MODO_1;SL;-2,0;-40,0;1;1280,0
2025-10-09 09:49:08.500;25337,5;2025-10-09 09:49:13.000;25335,5;SHORT;25335,5;25339,5;9;15;6;MODO_1;TP;2,0;40,0;1;1320,0
2025-10-09 09:49:17.500;25336,5;2025-10-09 09:50:02.000;25338,5;LONG;25338,5;25334,5;10;18;8;MODO_1;TP;2,0;40,0;1;1360,0
2025-10-09 09:50:30.000;25338,0;2025-10-09 09:51:48.000;25340,0;LONG;25340,0;25336,0;12;20;8;MODO_1;TP;2,0;40,0;1;1400,0
2025-10-09 09:51:50.500;25340,0;2025-10-09 09:52:06.000;25338,0;SHORT;25338,0;25342,0;9;12;3;MODO_1;TP;2,0;40,0;1;1440,0
2025-10-09 09:52:07.000;25337,5;2025-10-09 09:52:58.500;25339,5;SHORT;25335,5;25339,5;10;13;3;MODO_1;SL;-2,0;-40,0;1;1400,0
2025-10-09 09:53:08.000;25340,25;2025-10-09 09:53:49.500;25342,25;LONG;25342,25;25338,25;7;11;4;MODO_1;TP;2,0;40,0;1;1440,0
