candle_index;timestamp;price;type;direction;confirmed;preview_tick_index;fractal_tick_index;preview_minutes
360;2025-10-09 12:00:00;25317,25;VALLE;down;True;21739;21839;1
361;2025-10-09 12:01:00;25325,25;PICO;up;True;21840;21956;1
362;2025-10-09 12:02:00;25310,75;VALLE;down;True;21957;22122;1
364;2025-10-09 12:07:00;25328,25;PICO;up;True;22598;22640;1
368;2025-10-09 12:08:00;25320,5;VALLE;down;True;22641;22704;1
369;2025-10-09 12:10:00;25327,75;PICO;up;True;22764;22881;1
371;2025-10-09 12:12:00;25321,75;VALLE;down;True;22933;22992;1
375;2025-10-09 12:17:00;25332,75;PICO;up;True;23264;23324;1
378;2025-10-09 12:21:00;25325,5;VALLE;down;True;23439;23488;1
381;2025-10-09 12:23:00;25331,0;PICO;up;True;23511;23525;1
385;2025-10-09 12:25:00;25317,0;VALLE;down;True;23594;23640;1
385;2025-10-09 12:26:00;25322,25;PICO;up;True;23641;23733;1
389;2025-10-09 12:29:00;25308,5;VALLE;down;True;23806;23898;1
389;2025-10-09 12:30:00;25315,75;PICO;up;True;23899;23998;1
390;2025-10-09 12:31:00;25306,0;VALLE;down;True;23999;24076;1
392;2025-10-09 12:33:00;25316,5;PICO;up;True;24191;24272;1
393;2025-10-09 12:36:00;25303,5;VALLE;down;True;24458;24491;1
397;2025-10-09 12:37:00;25313,75;PICO;up;True;24492;24574;1
398;2025-10-09 12:39:00;25307,75;VALLE;down;True;24660;24712;1
402;2025-10-09 12:43:00;25315,25;PICO;up;True;24808;24846;1
408;2025-10-09 12:48:00;25305,5;VALLE;down;True;24978;24996;1
420;2025-10-09 13:00:00;25323,25;PICO;up;True;25657;25715;1
420;2025-10-09 13:01:00;25316,5;VALLE;down;True;25715;25907;1
421;2025-10-09 13:05:00;25327,75;PICO;up;True;26120;26179;1
425;2025-10-09 13:06:00;25321,5;VALLE;down;True;26180;26298;1
426;2025-10-09 13:07:00;25329,75;PICO;up;True;26299;26480;1
427;2025-10-09 13:08:00;25319,5;VALLE;down;True;26481;26579;1
429;2025-10-09 13:10:00;25329,75;PICO;up;True;26619;26673;1
436;2025-10-09 13:17:00;25318,5;VALLE;down;True;26989;27025;1
437;2025-10-09 13:19:00;25325,25;PICO;up;True;27080;27107;1
439;2025-10-09 13:20:00;25319,75;VALLE;down;True;27108;27133;1
450;2025-10-09 13:30:00;25341,25;PICO;up;True;27838;27902;1
451;2025-10-09 13:31:00;25333,25;VALLE;down;True;27903;28080;1
452;2025-10-09 13:32:00;25341,0;PICO;up;True;28081;28213;1
454;2025-10-09 13:34:00;25331,0;VALLE;down;True;28371;28434;1
454;2025-10-09 13:35:00;25338,0;PICO;up;True;28435;28518;1
455;2025-10-09 13:37:00;25325,75;VALLE;down;True;28643;28671;1
458;2025-10-09 13:42:00;25333,75;PICO;up;True;28931;28952;1
466;2025-10-09 13:47:00;25317,5;VALLE;down;True;29215;29281;1
469;2025-10-09 13:51:00;25328,75;PICO;up;True;29501;29563;1
471;2025-10-09 13:53:00;25322,0;VALLE;down;True;29677;29705;1
473;2025-10-09 13:54:00;25327,5;PICO;up;True;29706;29752;1
478;2025-10-09 13:58:00;25316,0;VALLE;down;True;29884;29952;1
478;2025-10-09 13:59:00;25321,25;PICO;up;True;29953;30069;1
479;2025-10-09 14:00:00;25311,75;VALLE;down;True;30070;30155;1
480;2025-10-09 14:01:00;25325,75;PICO;up;True;30156;30438;1
481;2025-10-09 14:02:00;25318,0;VALLE;down;True;30439;30557;1
482;2025-10-09 14:03:00;25327,0;PICO;up;True;30558;30652;1
484;2025-10-09 14:04:00;25315,5;VALLE;down;True;30653;30694;1
484;2025-10-09 14:05:00;25326,0;PICO;up;True;30695;30842;1
486;2025-10-09 14:06:00;25317,0;VALLE;down;True;30843;30937;1
487;2025-10-09 14:08:00;25324,0;PICO;up;True;30998;31067;1
494;2025-10-09 14:15:00;25310,5;VALLE;down;True;31549;31651;1
499;2025-10-09 14:20:00;25321,75;PICO;up;True;31899;32007;1
500;2025-10-09 14:22:00;25314,75;VALLE;down;True;32127;32192;1
507;2025-10-09 14:28:00;25324,75;PICO;up;True;32563;32629;1
508;2025-10-09 14:29:00;25318,25;VALLE;down;True;32630;32760;1
510;2025-10-09 14:30:00;25332,75;PICO;up;True;32761;32834;1
510;2025-10-09 14:31:00;25318,0;VALLE;down;True;32835;33200;1
511;2025-10-09 14:32:00;25328,75;PICO;up;True;33201;33373;1
512;2025-10-09 14:33:00;25316,5;VALLE;down;True;33374;33551;1
513;2025-10-09 14:35:00;25327,5;PICO;up;True;33626;33670;1
515;2025-10-09 14:36:00;25318,25;VALLE;down;True;33671;33781;1
517;2025-10-09 14:38:00;25329,75;PICO;up;True;33850;33967;1
518;2025-10-09 14:40:00;25324,0;VALLE;down;True;34083;34164;1
520;2025-10-09 14:41:00;25329,25;PICO;up;True;34165;34267;1
522;2025-10-09 14:43:00;25318,75;VALLE;down;True;34354;34470;1
524;2025-10-09 14:45:00;25329,5;PICO;up;True;34538;34608;1
529;2025-10-09 14:50:00;25317,25;VALLE;down;True;34879;34968;1
531;2025-10-09 14:51:00;25329,0;PICO;up;True;34969;35126;1
531;2025-10-09 14:52:00;25323,75;VALLE;down;True;35127;35294;1
540;2025-10-09 15:01:00;25334,5;PICO;up;True;36126;36298;1
542;2025-10-09 15:05:00;25325,0;VALLE;down;True;36583;36642;1
545;2025-10-09 15:06:00;25331,0;PICO;up;True;36643;36770;1
547;2025-10-09 15:07:00;25318,75;VALLE;down;True;36771;37122;1
547;2025-10-09 15:09:00;25326,75;PICO;up;True;37402;37453;1
551;2025-10-09 15:11:00;25315,0;VALLE;down;True;37637;37710;1
551;2025-10-09 15:13:00;25321,25;PICO;up;True;38022;38138;1
554;2025-10-09 15:15:00;25314,25;VALLE;down;True;38260;38395;1
557;2025-10-09 15:17:00;25325,75;PICO;up;True;38577;38696;1
557;2025-10-09 15:18:00;25319,0;VALLE;down;True;38697;38870;1
558;2025-10-09 15:19:00;25329,75;PICO;up;True;38871;39106;1
560;2025-10-09 15:22:00;25322,75;VALLE;down;True;39339;39464;1
564;2025-10-09 15:24:00;25334,0;PICO;up;True;39580;39769;1
565;2025-10-09 15:25:00;25325,0;VALLE;down;True;39770;39995;1
565;2025-10-09 15:26:00;25334,0;PICO;up;True;39996;40748;1
567;2025-10-09 15:27:00;25317,0;VALLE;down;True;40749;40961;1
568;2025-10-09 15:28:00;25331,0;PICO;up;True;40962;41801;1
568;2025-10-09 15:29:00;25321,25;VALLE;down;True;41802;42511;1
569;2025-10-09 15:30:00;25337,75;PICO;up;True;42512;43411;1
570;2025-10-09 15:31:00;25307,5;VALLE;down;True;43412;48050;1
571;2025-10-09 15:32:00;25334,75;PICO;up;True;48051;50636;1
573;2025-10-09 15:33:00;25297,0;VALLE;down;True;50637;52736;1
573;2025-10-09 15:34:00;25316,0;PICO;up;True;52737;54987;1
575;2025-10-09 15:35:00;25292,5;VALLE;down;True;54988;56456;1
576;2025-10-09 15:36:00;25315,0;PICO;up;True;56457;58531;1
577;2025-10-09 15:37:00;25295,5;VALLE;down;True;58532;59863;1
577;2025-10-09 15:38:00;25315,25;PICO;up;True;59864;61378;1
578;2025-10-09 15:39:00;25290,5;VALLE;down;True;61379;62637;1
579;2025-10-09 15:40:00;25306,0;PICO;up;True;62638;63993;1
581;2025-10-09 15:41:00;25271,5;VALLE;down;True;63994;65922;1
581;2025-10-09 15:42:00;25292,25;PICO;up;True;65923;68331;1
582;2025-10-09 15:43:00;25258,75;VALLE;down;True;68332;71075;1
584;2025-10-09 15:44:00;25281,75;PICO;up;True;71075;72901;1
585;2025-10-09 15:45:00;25253,75;VALLE;down;True;72902;74476;1
585;2025-10-09 15:46:00;25277,0;PICO;up;True;74477;76926;1
586;2025-10-09 15:47:00;25254,75;VALLE;down;True;76927;78375;1
588;2025-10-09 15:48:00;25295,25;PICO;up;True;78376;79738;1
588;2025-10-09 15:49:00;25272,75;VALLE;down;True;79739;81596;1
590;2025-10-09 15:50:00;25309,5;PICO;up;True;81597;83869;1
591;2025-10-09 15:51:00;25278,25;VALLE;down;True;83870;85888;1
591;2025-10-09 15:52:00;25316,75;PICO;up;True;85889;88814;1
593;2025-10-09 15:53:00;25265,0;VALLE;down;True;88815;91328;1
593;2025-10-09 15:54:00;25288,25;PICO;up;True;91329;93359;1
595;2025-10-09 15:55:00;25251,5;VALLE;down;True;93360;94812;1
596;2025-10-09 15:56:00;25275,5;PICO;up;True;94813;96646;1
596;2025-10-09 15:57:00;25254,75;VALLE;down;True;96647;98064;1
598;2025-10-09 15:58:00;25294,25;PICO;up;True;98065;100233;1
599;2025-10-09 15:59:00;25276,0;VALLE;down;True;100234;101408;1
599;2025-10-09 16:00:00;25291,5;PICO;up;True;101409;102808;1
600;2025-10-09 16:01:00;25264,0;VALLE;down;True;102809;104464;1
601;2025-10-09 16:02:00;25277,5;PICO;up;True;104465;105582;1
602;2025-10-09 16:03:00;25261,25;VALLE;down;True;105583;106774;1
604;2025-10-09 16:04:00;25286,0;PICO;up;True;106775;107777;1
605;2025-10-09 16:05:00;25272,75;VALLE;down;True;107778;109080;1
606;2025-10-09 16:06:00;25286,25;PICO;up;True;109081;110266;1
606;2025-10-09 16:07:00;25276,25;VALLE;down;True;110267;111104;1
607;2025-10-09 16:08:00;25288,75;PICO;up;True;111105;112323;1
609;2025-10-09 16:09:00;25262,0;VALLE;down;True;112324;113512;1
610;2025-10-09 16:10:00;25279,25;PICO;up;True;113513;114739;1
611;2025-10-09 16:11:00;25267,25;VALLE;down;True;114740;115563;1
612;2025-10-09 16:12:00;25278,0;PICO;up;True;115564;116201;1
612;2025-10-09 16:13:00;25265,5;VALLE;down;True;116202;117354;1
614;2025-10-09 16:14:00;25277,5;PICO;up;True;117355;117917;1
615;2025-10-09 16:15:00;25258,0;VALLE;down;True;117918;118635;1
616;2025-10-09 16:16:00;25274,75;PICO;up;True;118636;120055;1
617;2025-10-09 16:17:00;25257,0;VALLE;down;True;120056;121103;1
618;2025-10-09 16:18:00;25273,25;PICO;up;True;121104;122199;1
618;2025-10-09 16:19:00;25259,75;VALLE;down;True;122200;123255;1
619;2025-10-09 16:20:00;25275,75;PICO;up;True;123256;124152;1
621;2025-10-09 16:21:00;25244,25;VALLE;down;True;124153;124953;1
621;2025-10-09 16:22:00;25264,5;PICO;up;True;124954;127723;1
622;2025-10-09 16:23:00;25253,5;VALLE;down;True;127724;129140;1
624;2025-10-09 16:24:00;25276,75;PICO;up;True;129141;130609;1
625;2025-10-09 16:25:00;25260,75;VALLE;down;True;130610;131447;1
625;2025-10-09 16:26:00;25274,0;PICO;up;True;131448;132639;1
627;2025-10-09 16:27:00;25251,5;VALLE;down;True;132640;133601;1
628;2025-10-09 16:28:00;25261,75;PICO;up;True;133602;134496;1
629;2025-10-09 16:29:00;25247,0;VALLE;down;True;134497;135628;1
629;2025-10-09 16:30:00;25261,0;PICO;up;True;135629;136463;1
631;2025-10-09 16:31:00;25226,0;VALLE;down;True;136464;138793;1
631;2025-10-09 16:32:00;25248,0;PICO;up;True;138794;141224;1
632;2025-10-09 16:33:00;25226,25;VALLE;down;True;141219;142842;1
633;2025-10-09 16:34:00;25246,75;PICO;up;True;142843;144289;1
635;2025-10-09 16:35:00;25215,0;VALLE;down;True;144290;145335;1
635;2025-10-09 16:36:00;25229,25;PICO;up;True;145336;147563;1
636;2025-10-09 16:37:00;25216,5;VALLE;down;True;147564;148793;1
637;2025-10-09 16:38:00;25233,0;PICO;up;True;148794;150307;1
639;2025-10-09 16:39:00;25209,0;VALLE;down;True;150308;151248;1
640;2025-10-09 16:40:00;25229,25;PICO;up;True;151249;152990;1
641;2025-10-09 16:41:00;25210,0;VALLE;down;True;152991;154719;1
641;2025-10-09 16:42:00;25233,0;PICO;up;True;154720;156316;1
643;2025-10-09 16:43:00;25204,0;VALLE;down;True;156316;157607;1
644;2025-10-09 16:44:00;25215,25;PICO;up;True;157608;158790;1
645;2025-10-09 16:45:00;25193,5;VALLE;down;True;158791;160216;1
646;2025-10-09 16:46:00;25220,5;PICO;up;True;160217;162935;1
646;2025-10-09 16:47:00;25197,75;VALLE;down;True;162936;165093;1
647;2025-10-09 16:48:00;25220,0;PICO;up;True;165094;166307;1
648;2025-10-09 16:49:00;25207,0;VALLE;down;True;166308;167162;1
650;2025-10-09 16:50:00;25238,75;PICO;up;True;167163;169402;1
650;2025-10-09 16:51:00;25228,75;VALLE;down;True;169403;171160;1
652;2025-10-09 16:52:00;25243,25;PICO;up;True;171161;172496;1
653;2025-10-09 16:53:00;25233,0;VALLE;down;True;172497;173501;1
653;2025-10-09 16:54:00;25243,5;PICO;up;True;173502;174335;1
654;2025-10-09 16:55:00;25235,25;VALLE;down;True;174336;175235;1
656;2025-10-09 16:56:00;25246,5;PICO;up;True;175236;176309;1
656;2025-10-09 16:57:00;25239,5;VALLE;down;True;176310;177045;1
658;2025-10-09 16:58:00;25260,0;PICO;up;True;177046;178517;1
659;2025-10-09 16:59:00;25246,25;VALLE;down;True;178518;179679;1
660;2025-10-09 17:00:00;25267,0;PICO;up;True;179680;180690;1
660;2025-10-09 17:01:00;25251,5;VALLE;down;True;180691;182487;1
661;2025-10-09 17:02:00;25266,75;PICO;up;True;182488;183401;1
662;2025-10-09 17:03:00;25241,75;VALLE;down;True;183402;184718;1
664;2025-10-09 17:04:00;25260,0;PICO;up;True;184719;185629;1
664;2025-10-09 17:05:00;25253,75;VALLE;down;True;185630;186402;1
665;2025-10-09 17:06:00;25265,0;PICO;up;True;186403;187280;1
667;2025-10-09 17:07:00;25244,5;VALLE;down;True;187281;188049;1
667;2025-10-09 17:08:00;25260,25;PICO;up;True;188050;189035;1
668;2025-10-09 17:09:00;25245,0;VALLE;down;True;189036;189912;1
670;2025-10-09 17:10:00;25266,5;PICO;up;True;189913;190830;1
671;2025-10-09 17:11:00;25249,5;VALLE;down;True;190830;191710;1
672;2025-10-09 17:12:00;25260,25;PICO;up;True;191711;192654;1
672;2025-10-09 17:13:00;25253,5;VALLE;down;True;192655;193167;1
673;2025-10-09 17:14:00;25260,25;PICO;up;True;193168;193658;1
674;2025-10-09 17:15:00;25254,75;VALLE;down;True;193659;194143;1
676;2025-10-09 17:16:00;25273,75;PICO;up;True;194144;195387;1
677;2025-10-09 17:17:00;25260,0;VALLE;down;True;195384;196859;1
677;2025-10-09 17:18:00;25268,75;PICO;up;True;196860;197679;1
678;2025-10-09 17:19:00;25253,25;VALLE;down;True;197680;198686;1
679;2025-10-09 17:20:00;25264,5;PICO;up;True;198687;199330;1
681;2025-10-09 17:21:00;25242,75;VALLE;down;True;199331;200245;1
681;2025-10-09 17:22:00;25258,5;PICO;up;True;200246;201363;1
683;2025-10-09 17:23:00;25234,25;VALLE;down;True;201364;202167;1
683;2025-10-09 17:24:00;25253,75;PICO;up;True;202166;203474;1
684;2025-10-09 17:25:00;25230,0;VALLE;down;True;203475;205095;1
685;2025-10-09 17:26:00;25240,75;PICO;up;True;205096;205947;1
687;2025-10-09 17:27:00;25226,0;VALLE;down;True;205948;206371;1
688;2025-10-09 17:28:00;25235,5;PICO;up;True;206372;207557;1
689;2025-10-09 17:29:00;25222,75;VALLE;down;True;207558;208638;1
689;2025-10-09 17:30:00;25232,5;PICO;up;True;208639;209568;1
691;2025-10-09 17:31:00;25219,0;VALLE;down;True;209569;210618;1
691;2025-10-09 17:32:00;25229,5;PICO;up;True;210619;211690;1
693;2025-10-09 17:33:00;25217,25;VALLE;down;True;211691;212383;1
693;2025-10-09 17:34:00;25228,25;PICO;up;True;212384;213203;1
695;2025-10-09 17:35:00;25197,75;VALLE;down;True;213204;215085;1
696;2025-10-09 17:36:00;25219,25;PICO;up;True;215086;216897;1
696;2025-10-09 17:37:00;25205,75;VALLE;down;True;216898;218075;1
698;2025-10-09 17:38:00;25235,75;PICO;up;True;218076;219376;1
698;2025-10-09 17:39:00;25221,25;VALLE;down;True;219377;220591;1
699;2025-10-09 17:40:00;25232,0;PICO;up;True;220592;221297;1
701;2025-10-09 17:41:00;25210,5;VALLE;down;True;221298;222648;1
702;2025-10-09 17:42:00;25219,75;PICO;up;True;222649;223529;1
702;2025-10-09 17:43:00;25209,5;VALLE;down;True;223530;224314;1
704;2025-10-09 17:44:00;25220,5;PICO;up;True;224315;224783;1
704;2025-10-09 17:45:00;25213,75;VALLE;down;True;224784;225277;1
706;2025-10-09 17:46:00;25230,75;PICO;up;True;225278;225931;1
706;2025-10-09 17:47:00;25215,5;VALLE;down;True;225932;226922;1
708;2025-10-09 17:48:00;25235,0;PICO;up;True;226923;227925;1
708;2025-10-09 17:49:00;25225,75;VALLE;down;True;227926;228763;1
710;2025-10-09 17:50:00;25255,75;PICO;up;True;228764;231144;1
710;2025-10-09 17:51:00;25246,75;VALLE;down;True;231145;232289;1
712;2025-10-09 17:52:00;25264,5;PICO;up;True;232290;233368;1
712;2025-10-09 17:53:00;25255,25;VALLE;down;True;233369;234731;1
714;2025-10-09 17:54:00;25265,5;PICO;up;True;234732;235567;1
714;2025-10-09 17:55:00;25257,25;VALLE;down;True;235568;236264;1
715;2025-10-09 17:56:00;25269,75;PICO;up;True;236265;237260;1
717;2025-10-09 17:57:00;25261,0;VALLE;down;True;237261;237880;1
718;2025-10-09 17:58:00;25274,5;PICO;up;True;237881;238699;1
719;2025-10-09 17:59:00;25262,75;VALLE;down;True;238700;239578;1
720;2025-10-09 18:00:00;25272,0;PICO;up;True;239579;240404;1
720;2025-10-09 18:01:00;25263,25;VALLE;down;True;240405;241141;1
721;2025-10-09 18:02:00;25271,75;PICO;up;True;241142;241729;1
722;2025-10-09 18:03:00;25259,0;VALLE;down;True;241730;242732;1
724;2025-10-09 18:04:00;25270,75;PICO;up;True;242732;243406;1
724;2025-10-09 18:05:00;25265,0;VALLE;down;True;243407;243813;1
