timestamp;shape;close_price;previous_close;price_change;price_change_pct;total_bid;total_ask;bid_ask_ratio;num_price_levels;lower_bid_volume;upper_ask_volume;max_lower_bid;max_upper_ask;bid_concentration;ask_concentration
2025-10-09 08:05:21.520;d_shape;25359,25;25359,5;-0,25;-0,000985823852993947;99,0;4,0;24,75;11;95,0;4,0;52,0;1,0;0,9595959595959596;1,0
2025-10-09 10:43:37.708;d_shape;25298,75;25300,5;-1,75;-0,006916859350605719;84,0;16,0;5,25;12;62,0;16,0;43,0;9,0;0,7380952380952381;1,0
2025-10-09 14:00:41.716;p_shape;25323,25;25323,0;0,25;0,0009872447972199185;31,0;65,0;0,47692307692307695;13;10,0;56,0;3,0;20,0;0,3225806451612903;0,8615384615384616
2025-10-09 15:06:58.700;p_shape;25328,0;25327,75;0,25;0,0009870596480145296;40,0;100,0;0,4;19;40,0;94,0;8,0;24,0;1,0;0,94
2025-10-09 15:06:59.680;d_shape;25322,25;25323,0;-0,75;-0,002961734391659756;68,0;166,0;0,40963855421686746;26;49,0;108,0;24,0;24,0;0,7205882352941176;0,6506024096385542
2025-10-09 15:06:59.708;d_shape;25323,0;25323,25;-0,25;-0,0009872350507932432;99,0;168,0;0,5892857142857143;26;80,0;108,0;29,0;24,0;0,8080808080808081;0,6428571428571429
2025-10-09 15:06:59.720;d_shape;25322,75;25323,0;-0,25;-0,0009872447972199185;100,0;168,0;0,5952380952380952;26;81,0;108,0;29,0;24,0;0,81;0,6428571428571429
2025-10-09 15:06:59.752;d_shape;25322,75;25323,0;-0,25;-0,0009872447972199185;105,0;168,0;0,625;26;86,0;108,0;31,0;24,0;0,819047619047619;0,6428571428571429
2025-10-09 15:06:59.780;d_shape;25323,0;25323,25;-0,25;-0,0009872350507932432;109,0;170,0;0,6411764705882353;26;90,0;108,0;35,0;24,0;0,8256880733944955;0,6352941176470588
2025-10-09 15:06:59.852;d_shape;25322,75;25323,0;-0,25;-0,0009872447972199185;118,0;170,0;0,6941176470588235;26;99,0;108,0;42,0;24,0;0,8389830508474576;0,6352941176470588
2025-10-09 15:06:59.876;d_shape;25322,75;25323,0;-0,25;-0,0009872447972199185;120,0;170,0;0,7058823529411765;26;101,0;108,0;43,0;24,0;0,8416666666666667;0,6352941176470588
2025-10-09 15:07:00.056;d_shape;25323,0;25323,25;-0,25;-0,0009872350507932432;120,0;172,0;0,6976744186046512;26;101,0;108,0;43,0;24,0;0,8416666666666667;0,627906976744186
2025-10-09 15:07:00.212;d_shape;25322,75;25323,0;-0,25;-0,0009872447972199185;120,0;173,0;0,6936416184971098;26;101,0;108,0;43,0;24,0;0,8416666666666667;0,6242774566473989
