tick_index;timestamp;price;type;direction;confirmed;preview_tick_index;fractal_tick_index;preview_minutes
104843;2025-10-24 16:03:22;25521,5;PICO;up;True;103089;104843;1
105225;2025-10-24 16:03:39;25513,75;VALLE;down;True;103567;105225;1
105944;2025-10-24 16:04:12;25527,0;PICO;up;True;104664;105944;1
106228;2025-10-24 16:04:30;25521,0;VALLE;down;True;104995;106228;1
106297;2025-10-24 16:04:36;25526,25;PICO;up;True;105148;106297;1
106668;2025-10-24 16:04:41;25505,5;VALLE;down;True;105290;106668;1
106684;2025-10-24 16:04:41;25510,75;PICO;up;True;105290;106684;1
106895;2025-10-24 16:04:41;25501,5;VALLE;down;True;105290;106895;1
107064;2025-10-24 16:04:42;25508,25;PICO;up;True;105328;107064;1
107248;2025-10-24 16:04:46;25500,75;VALLE;down;True;105378;107248;1
108220;2025-10-24 16:05:10;25520,25;PICO;up;True;105875;108220;1
108545;2025-10-24 16:05:23;25515,0;VALLE;down;True;106131;108545;1
108771;2025-10-24 16:05:27;25522,0;PICO;up;True;106186;108771;1
108883;2025-10-24 16:05:32;25511,25;VALLE;down;True;106245;108883;1
108984;2025-10-24 16:05:36;25519,25;PICO;up;True;106290;108984;1
109084;2025-10-24 16:05:42;25511,75;VALLE;down;True;106974;109084;1
109672;2025-10-24 16:06:11;25529,0;PICO;up;True;108249;109672;1
109823;2025-10-24 16:06:16;25522,5;VALLE;down;True;108347;109823;1
110523;2025-10-24 16:06:26;25548,75;PICO;up;True;108585;110523;1
111709;2025-10-24 16:06:49;25526,0;VALLE;down;True;109210;111709;1
112702;2025-10-24 16:07:32;25541,25;PICO;up;True;111171;112702;1
113537;2025-10-24 16:08:20;25523,5;VALLE;down;True;112369;113537;1
113665;2025-10-24 16:08:27;25531,25;PICO;up;True;112521;113665;1
114658;2025-10-24 16:09:21;25516,5;VALLE;down;True;113574;114658;1
115397;2025-10-24 16:10:03;25537,0;PICO;up;True;114251;115397;1
115676;2025-10-24 16:10:18;25529,5;VALLE;down;True;114588;115676;1
116115;2025-10-24 16:10:56;25535,75;PICO;up;True;115175;116115;1
116782;2025-10-24 16:11:41;25520,75;VALLE;down;True;115917;116782;1
117939;2025-10-24 16:12:55;25541,0;PICO;up;True;116914;117939;1
118363;2025-10-24 16:13:17;25535,5;VALLE;down;True;117291;118363;1
118481;2025-10-24 16:13:25;25541,5;PICO;up;True;117394;118481;1
118702;2025-10-24 16:13:43;25533,75;VALLE;down;True;117619;118702;1
118809;2025-10-24 16:13:58;25539,5;PICO;up;True;118055;118809;1
119039;2025-10-24 16:14:24;25532,0;VALLE;down;True;118460;119039;1
119309;2025-10-24 16:14:42;25540,75;PICO;up;True;118672;119309;1
119977;2025-10-24 16:15:25;25528,0;VALLE;down;True;119051;119977;1
120121;2025-10-24 16:15:33;25534,0;PICO;up;True;119207;120121;1
120653;2025-10-24 16:16:07;25522,0;VALLE;down;True;119642;120653;1
120958;2025-10-24 16:16:25;25530,5;PICO;up;True;119973;120958;1
121280;2025-10-24 16:16:55;25520,5;VALLE;down;True;120456;121280;1
121373;2025-10-24 16:17:01;25528,0;PICO;up;True;120539;121373;1
121661;2025-10-24 16:17:24;25520,5;VALLE;down;True;120931;121661;1
122645;2025-10-24 16:18:34;25533,5;PICO;up;True;121759;122645;1
122725;2025-10-24 16:18:45;25528,0;VALLE;down;True;121961;122725;1
122775;2025-10-24 16:18:49;25533,25;PICO;up;True;122008;122775;1
123468;2025-10-24 16:19:34;25521,25;VALLE;down;True;122642;123468;1
123797;2025-10-24 16:19:59;25531,75;PICO;up;True;122877;123797;1
123976;2025-10-24 16:20:09;25524,25;VALLE;down;True;123007;123976;1
124072;2025-10-24 16:20:18;25529,75;PICO;up;True;123105;124072;1
124945;2025-10-24 16:20:42;25506,25;VALLE;down;True;123615;124945;1
125095;2025-10-24 16:20:48;25514,0;PICO;up;True;123664;125095;1
125332;2025-10-24 16:21:05;25507,0;VALLE;down;True;123889;125332;1
125905;2025-10-24 16:21:36;25523,25;PICO;up;True;124629;125905;1
126246;2025-10-24 16:22:04;25515,75;VALLE;down;True;125312;126246;1
126368;2025-10-24 16:22:12;25522,0;PICO;up;True;125462;126368;1
127102;2025-10-24 16:22:44;25502,25;VALLE;down;True;126015;127102;1
127247;2025-10-24 16:22:53;25508,75;PICO;up;True;126092;127247;1
127557;2025-10-24 16:23:11;25502,0;VALLE;down;True;126320;127557;1
128800;2025-10-24 16:24:14;25519,0;PICO;up;True;127670;128800;1
129027;2025-10-24 16:24:20;25510,0;VALLE;down;True;127790;129027;1
129385;2025-10-24 16:24:36;25520,25;PICO;up;True;128027;129385;1
130285;2025-10-24 16:25:31;25501,0;VALLE;down;True;129254;130285;1
130511;2025-10-24 16:25:42;25508,75;PICO;up;True;129433;130511;1
130712;2025-10-24 16:26:02;25501,0;VALLE;down;True;129688;130712;1
130968;2025-10-24 16:26:20;25512,75;PICO;up;True;130113;130968;1
131240;2025-10-24 16:26:37;25502,75;VALLE;down;True;130394;131240;1
131350;2025-10-24 16:26:41;25509,0;PICO;up;True;130456;131350;1
131541;2025-10-24 16:26:46;25498,25;VALLE;down;True;130553;131541;1
131625;2025-10-24 16:26:48;25504,0;PICO;up;True;130572;131625;1
132106;2025-10-24 16:27:01;25494,0;VALLE;down;True;130669;132106;1
132493;2025-10-24 16:27:26;25504,0;PICO;up;True;131056;132493;1
133061;2025-10-24 16:28:01;25495,0;VALLE;down;True;132062;133061;1
133636;2025-10-24 16:28:26;25506,75;PICO;up;True;132491;133636;1
133789;2025-10-24 16:28:33;25500,75;VALLE;down;True;132572;133789;1
134188;2025-10-24 16:28:56;25514,75;PICO;up;True;132932;134188;1
134578;2025-10-24 16:29:18;25503,0;VALLE;down;True;133326;134578;1
134671;2025-10-24 16:29:29;25509,25;PICO;up;True;133725;134671;1
135231;2025-10-24 16:30:01;25494,25;VALLE;down;True;134287;135231;1
135349;2025-10-24 16:30:05;25501,5;PICO;up;True;134345;135349;1
135486;2025-10-24 16:30:16;25495,25;VALLE;down;True;134547;135486;1
135554;2025-10-24 16:30:17;25502,75;PICO;up;True;134560;135554;1
136357;2025-10-24 16:30:35;25481,25;VALLE;down;True;134718;136357;1
136615;2025-10-24 16:30:43;25488,5;PICO;up;True;134886;136615;1
137423;2025-10-24 16:31:02;25469,0;VALLE;down;True;135241;137423;1
137611;2025-10-24 16:31:05;25477,25;PICO;up;True;135334;137611;1
137770;2025-10-24 16:31:06;25470,75;VALLE;down;True;135361;137770;1
138533;2025-10-24 16:31:23;25488,25;PICO;up;True;135630;138533;1
139230;2025-10-24 16:31:45;25475,25;VALLE;down;True;136641;139230;1
139921;2025-10-24 16:32:20;25491,5;PICO;up;True;138411;139921;1
140582;2025-10-24 16:32:36;25471,5;VALLE;down;True;138917;140582;1
141534;2025-10-24 16:33:17;25494,0;PICO;up;True;139847;141534;1
141751;2025-10-24 16:33:27;25488,25;VALLE;down;True;140154;141751;1
141913;2025-10-24 16:33:39;25496,75;PICO;up;True;140734;141913;1
142179;2025-10-24 16:34:00;25491,5;VALLE;down;True;141155;142179;1
142631;2025-10-24 16:34:27;25503,5;PICO;up;True;141733;142631;1
143411;2025-10-24 16:35:30;25491,5;VALLE;down;True;142678;143411;1
143527;2025-10-24 16:35:41;25497,25;PICO;up;True;142851;143527;1
143773;2025-10-24 16:35:49;25484,0;VALLE;down;True;142920;143773;1
144042;2025-10-24 16:36:07;25490,25;PICO;up;True;143120;144042;1
144339;2025-10-24 16:36:18;25477,5;VALLE;down;True;143274;144339;1
144559;2025-10-24 16:36:28;25488,25;PICO;up;True;143381;144559;1
144607;2025-10-24 16:36:31;25482,0;VALLE;down;True;143418;144607;1
145304;2025-10-24 16:37:21;25497,5;PICO;up;True;144449;145304;1
145367;2025-10-24 16:37:24;25491,5;VALLE;down;True;144495;145367;1
146743;2025-10-24 16:38:41;25508,25;PICO;up;True;145574;146743;1
146976;2025-10-24 16:38:51;25501,0;VALLE;down;True;145641;146976;1
147143;2025-10-24 16:39:04;25507,25;PICO;up;True;146121;147143;1
147478;2025-10-24 16:39:27;25500,0;VALLE;down;True;146583;147478;1
148103;2025-10-24 16:39:46;25516,5;PICO;up;True;146854;148103;1
148494;2025-10-24 16:39:59;25509,75;VALLE;down;True;147075;148494;1
148878;2025-10-24 16:40:10;25520,0;PICO;up;True;147200;148878;1
149140;2025-10-24 16:40:24;25513,25;VALLE;down;True;147403;149140;1
152661;2025-10-24 16:44:07;25536,0;PICO;up;True;151497;152661;1
154115;2025-10-24 16:45:36;25524,25;VALLE;down;True;153092;154115;1
154454;2025-10-24 16:45:53;25533,5;PICO;up;True;153341;154454;1
155488;2025-10-24 16:46:18;25513,25;VALLE;down;True;153777;155488;1
155657;2025-10-24 16:46:22;25519,75;PICO;up;True;153829;155657;1
155802;2025-10-24 16:46:26;25514,25;VALLE;down;True;153887;155802;1
156732;2025-10-24 16:47:31;25524,25;PICO;up;True;155861;156732;1
156819;2025-10-24 16:47:37;25518,75;VALLE;down;True;155956;156819;1
156949;2025-10-24 16:47:46;25525,25;PICO;up;True;156040;156949;1
157981;2025-10-24 16:49:11;25510,0;VALLE;down;True;157177;157981;1
158644;2025-10-24 16:50:10;25517,0;PICO;up;True;157929;158644;1
158829;2025-10-24 16:50:15;25507,0;VALLE;down;True;158065;158829;1
158872;2025-10-24 16:50:17;25513,0;PICO;up;True;158089;158872;1
159249;2025-10-24 16:50:30;25503,5;VALLE;down;True;158218;159249;1
159529;2025-10-24 16:50:46;25514,75;PICO;up;True;158353;159529;1
159934;2025-10-24 16:51:06;25501,5;VALLE;down;True;158583;159934;1
160040;2025-10-24 16:51:09;25506,75;PICO;up;True;158631;160040;1
160682;2025-10-24 16:51:32;25494,75;VALLE;down;True;159303;160682;1
160962;2025-10-24 16:51:43;25501,25;PICO;up;True;159454;160962;1
161635;2025-10-24 16:52:15;25489,75;VALLE;down;True;160111;161635;1
161713;2025-10-24 16:52:18;25495,5;PICO;up;True;160179;161713;1
162102;2025-10-24 16:52:32;25483,25;VALLE;down;True;160659;162102;1
162376;2025-10-24 16:52:39;25491,25;PICO;up;True;160851;162376;1
163110;2025-10-24 16:53:04;25477,5;VALLE;down;True;161344;163110;1
163492;2025-10-24 16:53:22;25485,5;PICO;up;True;161776;163492;1
163669;2025-10-24 16:53:30;25476,25;VALLE;down;True;161972;163669;1
163824;2025-10-24 16:53:36;25481,5;PICO;up;True;162257;163824;1
164748;2025-10-24 16:54:02;25466,75;VALLE;down;True;163016;164748;1
164963;2025-10-24 16:54:09;25476,5;PICO;up;True;163165;164963;1
165544;2025-10-24 16:54:28;25463,0;VALLE;down;True;163630;165544;1
166093;2025-10-24 16:54:50;25474,75;PICO;up;True;164245;166093;1
167020;2025-10-24 16:55:26;25462,0;VALLE;down;True;165417;167020;1
167244;2025-10-24 16:55:36;25472,75;PICO;up;True;165842;167244;1
167812;2025-10-24 16:55:50;25459,0;VALLE;down;True;166078;167812;1
168525;2025-10-24 16:56:15;25474,75;PICO;up;True;166708;168525;1
169190;2025-10-24 16:56:39;25457,75;VALLE;down;True;167340;169190;1
169337;2025-10-24 16:56:45;25464,0;PICO;up;True;167489;169337;1
170329;2025-10-24 16:56:53;25431,5;VALLE;down;True;167908;170329;1
171142;2025-10-24 16:57:01;25449,5;PICO;up;True;168123;171142;1
171529;2025-10-24 16:57:13;25442,0;VALLE;down;True;168413;171529;1
173286;2025-10-24 16:58:20;25471,25;PICO;up;True;171705;173286;1
173454;2025-10-24 16:58:26;25465,75;VALLE;down;True;171867;173454;1
173709;2025-10-24 16:58:37;25471,5;PICO;up;True;172163;173709;1
174204;2025-10-24 16:59:02;25462,0;VALLE;down;True;172755;174204;1
174410;2025-10-24 16:59:09;25469,0;PICO;up;True;172899;174410;1
174493;2025-10-24 16:59:14;25463,25;VALLE;down;True;173059;174493;1
174806;2025-10-24 16:59:27;25473,5;PICO;up;True;173496;174806;1
175000;2025-10-24 16:59:33;25467,25;VALLE;down;True;173589;175000;1
175145;2025-10-24 16:59:41;25473,0;PICO;up;True;173775;175145;1
175497;2025-10-24 16:59:57;25465,75;VALLE;down;True;174020;175497;1
175718;2025-10-24 17:00:08;25472,75;PICO;up;True;174349;175718;1
175801;2025-10-24 17:00:13;25465,75;VALLE;down;True;174465;175801;1
176068;2025-10-24 17:00:25;25474,5;PICO;up;True;174718;176068;1
176415;2025-10-24 17:00:39;25460,25;VALLE;down;True;175090;176415;1
176830;2025-10-24 17:01:00;25472,75;PICO;up;True;175533;176830;1
176935;2025-10-24 17:01:08;25465,0;VALLE;down;True;175715;176935;1
177008;2025-10-24 17:01:11;25471,5;PICO;up;True;175772;177008;1
177156;2025-10-24 17:01:25;25461,25;VALLE;down;True;176047;177156;1
177207;2025-10-24 17:01:27;25467,25;PICO;up;True;176110;177207;1
177390;2025-10-24 17:01:35;25458,25;VALLE;down;True;176299;177390;1
177455;2025-10-24 17:01:40;25464,25;PICO;up;True;176457;177455;1
177600;2025-10-24 17:01:49;25457,25;VALLE;down;True;176648;177600;1
177879;2025-10-24 17:02:05;25467,5;PICO;up;True;176902;177879;1
177998;2025-10-24 17:02:13;25460,25;VALLE;down;True;177019;177998;1
178322;2025-10-24 17:02:56;25469,5;PICO;up;True;177733;178322;1
178417;2025-10-24 17:03:05;25464,0;VALLE;down;True;177869;178417;1
178916;2025-10-24 17:03:27;25481,25;PICO;up;True;178128;178916;1
179295;2025-10-24 17:03:34;25474,0;VALLE;down;True;178223;179295;1
179507;2025-10-24 17:03:50;25481,0;PICO;up;True;178298;179507;1
180028;2025-10-24 17:04:21;25465,75;VALLE;down;True;178605;180028;1
180191;2025-10-24 17:04:30;25473,5;PICO;up;True;179090;180191;1
180679;2025-10-24 17:05:06;25456,75;VALLE;down;True;179728;180679;1
180835;2025-10-24 17:05:10;25463,25;PICO;up;True;179762;180835;1
181021;2025-10-24 17:05:18;25456,75;VALLE;down;True;179975;181021;1
181340;2025-10-24 17:05:35;25469,25;PICO;up;True;180264;181340;1
181368;2025-10-24 17:05:37;25463,75;VALLE;down;True;180334;181368;1
181739;2025-10-24 17:06:11;25475,0;PICO;up;True;180847;181739;1
182335;2025-10-24 17:07:02;25457,5;VALLE;down;True;181566;182335;1
182472;2025-10-24 17:07:14;25468,75;PICO;up;True;181828;182472;1
182574;2025-10-24 17:07:28;25460,5;VALLE;down;True;181995;182574;1
182990;2025-10-24 17:08:03;25478,25;PICO;up;True;182351;182990;1
183233;2025-10-24 17:08:29;25468,0;VALLE;down;True;182578;183233;1
184111;2025-10-24 17:09:45;25488,25;PICO;up;True;183350;184111;1
184645;2025-10-24 17:10:08;25482,0;VALLE;down;True;183496;184645;1
185178;2025-10-24 17:10:40;25490,75;PICO;up;True;183902;185178;1
185413;2025-10-24 17:11:01;25482,25;VALLE;down;True;184517;185413;1
185554;2025-10-24 17:11:16;25490,0;PICO;up;True;184851;185554;1
185842;2025-10-24 17:11:30;25474,0;VALLE;down;True;185017;185842;1
185937;2025-10-24 17:11:32;25480,0;PICO;up;True;185029;185937;1
185994;2025-10-24 17:11:37;25473,25;VALLE;down;True;185104;185994;1
186211;2025-10-24 17:11:54;25482,75;PICO;up;True;185345;186211;1
186357;2025-10-24 17:12:12;25476,5;VALLE;down;True;185509;186357;1
186880;2025-10-24 17:13:03;25494,25;PICO;up;True;186306;186880;1
187063;2025-10-24 17:13:20;25489,0;VALLE;down;True;186424;187063;1
187333;2025-10-24 17:13:35;25499,5;PICO;up;True;186568;187333;1
187505;2025-10-24 17:13:43;25493,0;VALLE;down;True;186598;187505;1
190565;2025-10-24 17:16:52;25521,75;PICO;up;True;189509;190565;1
191108;2025-10-24 17:17:08;25511,0;VALLE;down;True;189764;191108;1
191632;2025-10-24 17:17:45;25518,0;PICO;up;True;190268;191632;1
191842;2025-10-24 17:17:57;25508,75;VALLE;down;True;190825;191842;1
192576;2025-10-24 17:18:53;25518,5;PICO;up;True;191727;192576;1
193140;2025-10-24 17:19:48;25511,25;VALLE;down;True;192528;193140;1
194730;2025-10-24 17:21:24;25528,5;PICO;up;True;193697;194730;1
195209;2025-10-24 17:21:49;25520,5;VALLE;down;True;194045;195209;1
195644;2025-10-24 17:22:09;25535,25;PICO;up;True;194430;195644;1
195891;2025-10-24 17:22:13;25529,5;VALLE;down;True;194481;195891;1
196312;2025-10-24 17:22:37;25537,0;PICO;up;True;194964;196312;1
196611;2025-10-24 17:22:53;25527,5;VALLE;down;True;195256;196611;1
197959;2025-10-24 17:24:04;25543,75;PICO;up;True;196746;197959;1
199041;2025-10-24 17:25:08;25537,25;VALLE;down;True;198177;199041;1
199215;2025-10-24 17:25:17;25542,5;PICO;up;True;198375;199215;1
200012;2025-10-24 17:26:17;25534,5;VALLE;down;True;199213;200012;1
200480;2025-10-24 17:27:02;25541,0;PICO;up;True;199867;200480;1
200908;2025-10-24 17:27:34;25530,75;VALLE;down;True;200188;200908;1
201228;2025-10-24 17:28:01;25541,0;PICO;up;True;200445;201228;1
201709;2025-10-24 17:28:29;25527,75;VALLE;down;True;200759;201709;1
202846;2025-10-24 17:30:18;25540,25;PICO;up;True;202236;202846;1
203094;2025-10-24 17:30:41;25532,75;VALLE;down;True;202407;203094;1
204007;2025-10-24 17:31:32;25546,5;PICO;up;True;202996;204007;1
206914;2025-10-24 17:35:00;25517,5;VALLE;down;True;205614;206914;1
206924;2025-10-24 17:35:01;25527,75;PICO;up;True;205618;206924;1
207709;2025-10-24 17:35:15;25513,25;VALLE;down;True;205736;207709;1
207942;2025-10-24 17:35:24;25522,25;PICO;up;True;205961;207942;1
208220;2025-10-24 17:35:32;25514,5;VALLE;down;True;206182;208220;1
209477;2025-10-24 17:36:30;25539,0;PICO;up;True;208180;209477;1
210422;2025-10-24 17:37:47;25527,75;VALLE;down;True;209760;210422;1
211003;2025-10-24 17:38:49;25536,25;PICO;up;True;210432;211003;1
211207;2025-10-24 17:39:14;25531,0;VALLE;down;True;210695;211207;1
211466;2025-10-24 17:39:55;25537,0;PICO;up;True;211079;211466;1
212031;2025-10-24 17:40:35;25524,5;VALLE;down;True;211305;212031;1
212165;2025-10-24 17:40:51;25530,25;PICO;up;True;211428;212165;1
212468;2025-10-24 17:41:31;25524,75;VALLE;down;True;211959;212468;1
212681;2025-10-24 17:41:48;25531,25;PICO;up;True;212128;212681;1
213035;2025-10-24 17:42:24;25519,5;VALLE;down;True;212408;213035;1
213404;2025-10-24 17:42:55;25531,5;PICO;up;True;212740;213404;1
213819;2025-10-24 17:43:37;25523,25;VALLE;down;True;213246;213819;1
214084;2025-10-24 17:44:06;25529,25;PICO;up;True;213534;214084;1
214384;2025-10-24 17:44:29;25517,5;VALLE;down;True;213685;214384;1
214578;2025-10-24 17:44:36;25522,75;PICO;up;True;213802;214578;1
214977;2025-10-24 17:45:06;25514,5;VALLE;down;True;214074;214977;1
215042;2025-10-24 17:45:07;25520,25;PICO;up;True;214086;215042;1
215352;2025-10-24 17:45:09;25509,5;VALLE;down;True;214103;215352;1
215510;2025-10-24 17:45:09;25521,25;PICO;up;True;214103;215510;1
216020;2025-10-24 17:45:11;25500,75;VALLE;down;True;214123;216020;1
216028;2025-10-24 17:45:11;25511,0;PICO;up;True;214123;216028;1
216049;2025-10-24 17:45:11;25500,75;VALLE;down;True;214123;216049;1
216508;2025-10-24 17:45:21;25520,0;PICO;up;True;214186;216508;1
216758;2025-10-24 17:45:32;25509,0;VALLE;down;True;214514;216758;1
216913;2025-10-24 17:45:38;25520,5;PICO;up;True;214585;216913;1
217268;2025-10-24 17:46:06;25513,75;VALLE;down;True;214881;217268;1
217540;2025-10-24 17:46:22;25525,5;PICO;up;True;216531;217540;1
217685;2025-10-24 17:46:29;25516,75;VALLE;down;True;216676;217685;1
217726;2025-10-24 17:46:36;25523,25;PICO;up;True;216864;217726;1
218107;2025-10-24 17:47:17;25515,25;VALLE;down;True;217441;218107;1
218615;2025-10-24 17:48:04;25526,75;PICO;up;True;217980;218615;1
219273;2025-10-24 17:49:32;25519,5;VALLE;down;True;218789;219273;1
219320;2025-10-24 17:49:36;25525,0;PICO;up;True;218803;219320;1
219655;2025-10-24 17:50:06;25517,25;VALLE;down;True;219053;219655;1
220551;2025-10-24 17:50:37;25536,25;PICO;up;True;219335;220551;1
221316;2025-10-24 17:51:30;25515,75;VALLE;down;True;219920;221316;1
221664;2025-10-24 17:52:07;25530,0;PICO;up;True;221007;221664;1
221794;2025-10-24 17:52:20;25523,0;VALLE;down;True;221188;221794;1
222127;2025-10-24 17:53:07;25532,5;PICO;up;True;221660;222127;1
222626;2025-10-24 17:53:59;25519,75;VALLE;down;True;222068;222626;1
222788;2025-10-24 17:54:13;25525,75;PICO;up;True;222160;222788;1
224003;2025-10-24 17:55:46;25508,0;VALLE;down;True;222990;224003;1
224004;2025-10-24 17:55:46;25513,75;PICO;up;True;222990;224004;1
224006;2025-10-24 17:55:46;25508,0;VALLE;down;True;222990;224006;1
224022;2025-10-24 17:55:46;25515,5;PICO;up;True;222990;224022;1
224713;2025-10-24 17:55:59;25502,5;VALLE;down;True;223077;224713;1
225429;2025-10-24 17:57:14;25520,25;PICO;up;True;225023;225429;1
225563;2025-10-24 17:57:37;25515,0;VALLE;down;True;225136;225563;1
226311;2025-10-24 17:59:13;25529,0;PICO;up;True;225874;226311;1
226638;2025-10-24 17:59:54;25521,25;VALLE;down;True;226073;226638;1
227667;2025-10-24 18:01:11;25539,0;PICO;up;True;226790;227667;1
229038;2025-10-24 18:02:09;25521,25;VALLE;down;True;227490;229038;1
229534;2025-10-24 18:03:30;25536,5;PICO;up;True;229206;229534;1
229704;2025-10-24 18:04:00;25530,0;VALLE;down;True;229357;229704;1
229869;2025-10-24 18:04:40;25536,75;PICO;up;True;229588;229869;1
230185;2025-10-24 18:05:18;25526,0;VALLE;down;True;229772;230185;1
230262;2025-10-24 18:05:28;25531,5;PICO;up;True;229817;230262;1
230600;2025-10-24 18:05:57;25521,0;VALLE;down;True;229945;230600;1
232055;2025-10-24 18:09:33;25537,5;PICO;up;True;231495;232055;1
232178;2025-10-24 18:09:46;25531,75;VALLE;down;True;231642;232178;1
232347;2025-10-24 18:10:28;25538,25;PICO;up;True;232026;232347;1
232511;2025-10-24 18:10:53;25532,0;VALLE;down;True;232209;232511;1
232604;2025-10-24 18:11:18;25538,5;PICO;up;True;232282;232604;1
232729;2025-10-24 18:11:36;25532,0;VALLE;down;True;232420;232729;1
233401;2025-10-24 18:13:15;25542,5;PICO;up;True;232950;233401;1
234025;2025-10-24 18:15:05;25536,5;VALLE;down;True;233669;234025;1
234423;2025-10-24 18:16:47;25542,5;PICO;up;True;234192;234423;1
234725;2025-10-24 18:17:29;25535,0;VALLE;down;True;234315;234725;1
234816;2025-10-24 18:17:43;25541,5;PICO;up;True;234378;234816;1
234961;2025-10-24 18:18:15;25536,0;VALLE;down;True;234579;234961;1
236090;2025-10-24 18:20:25;25563,0;PICO;up;True;235198;236090;1
236119;2025-10-24 18:20:25;25546,25;VALLE;down;True;235198;236119;1
236174;2025-10-24 18:20:25;25561,75;PICO;up;True;235198;236174;1
236211;2025-10-24 18:20:25;25547,5;VALLE;down;True;235198;236211;1
236342;2025-10-24 18:20:25;25554,75;PICO;up;True;235198;236342;1
236891;2025-10-24 18:20:38;25544,5;VALLE;down;True;235258;236891;1
237872;2025-10-24 18:21:25;25554,5;PICO;up;True;235501;237872;1
238370;2025-10-24 18:22:14;25544,5;VALLE;down;True;237540;238370;1
238584;2025-10-24 18:22:45;25550,75;PICO;up;True;238168;238584;1
239444;2025-10-24 18:24:07;25537,5;VALLE;down;True;238708;239444;1
239658;2025-10-24 18:24:17;25543,0;PICO;up;True;238762;239658;1
239909;2025-10-24 18:24:30;25535,25;VALLE;down;True;238886;239909;1
240422;2025-10-24 18:25:23;25542,5;PICO;up;True;239725;240422;1
241572;2025-10-24 18:28:06;25532,25;VALLE;down;True;241028;241572;1
241870;2025-10-24 18:28:37;25542,75;PICO;up;True;241205;241870;1
242485;2025-10-24 18:30:09;25533,75;VALLE;down;True;242091;242485;1
242853;2025-10-24 18:30:34;25542,75;PICO;up;True;242269;242853;1
243290;2025-10-24 18:31:29;25536,0;VALLE;down;True;242685;243290;1
243571;2025-10-24 18:32:18;25544,0;PICO;up;True;243229;243571;1
243816;2025-10-24 18:32:56;25538,25;VALLE;down;True;243381;243816;1
244050;2025-10-24 18:33:16;25547,0;PICO;up;True;243498;244050;1
244975;2025-10-24 18:34:05;25531,25;VALLE;down;True;243892;244975;1
245436;2025-10-24 18:35:08;25536,75;PICO;up;True;245042;245436;1
246001;2025-10-24 18:36:04;25526,75;VALLE;down;True;245412;246001;1
246173;2025-10-24 18:36:19;25537,0;PICO;up;True;245555;246173;1
246525;2025-10-24 18:37:09;25530,0;VALLE;down;True;246077;246525;1
246968;2025-10-24 18:38:12;25543,75;PICO;up;True;246541;246968;1
247585;2025-10-24 18:39:53;25533,0;VALLE;down;True;247238;247585;1
247838;2025-10-24 18:40:28;25539,0;PICO;up;True;247355;247838;1
248521;2025-10-24 18:41:27;25523,0;VALLE;down;True;247830;248521;1
248770;2025-10-24 18:41:49;25533,75;PICO;up;True;247895;248770;1
249442;2025-10-24 18:42:54;25520,0;VALLE;down;True;248821;249442;1
249919;2025-10-24 18:43:32;25530,0;PICO;up;True;249116;249919;1
250414;2025-10-24 18:45:14;25521,75;VALLE;down;True;250134;250414;1
251203;2025-10-24 18:46:04;25540,0;PICO;up;True;250326;251203;1
251350;2025-10-24 18:46:10;25534,75;VALLE;down;True;250358;251350;1
252276;2025-10-24 18:48:06;25547,25;PICO;up;True;251698;252276;1
252555;2025-10-24 18:48:45;25539,5;VALLE;down;True;252053;252555;1
253509;2025-10-24 18:50:03;25553,75;PICO;up;True;252656;253509;1
253980;2025-10-24 18:50:34;25548,0;VALLE;down;True;252767;253980;1
254936;2025-10-24 18:51:16;25561,75;PICO;up;True;253716;254936;1
255658;2025-10-24 18:51:58;25553,5;VALLE;down;True;254172;255658;1
256115;2025-10-24 18:53:08;25558,75;PICO;up;True;255724;256115;1
256619;2025-10-24 18:54:02;25550,0;VALLE;down;True;256080;256619;1
257138;2025-10-24 18:55:32;25556,75;PICO;up;True;256812;257138;1
258455;2025-10-24 18:58:06;25542,0;VALLE;down;True;258011;258455;1
258814;2025-10-24 18:58:31;25552,5;PICO;up;True;258140;258814;1
259693;2025-10-24 19:01:02;25545,25;VALLE;down;True;259307;259693;1
260111;2025-10-24 19:01:49;25554,25;PICO;up;True;259605;260111;1
260375;2025-10-24 19:02:27;25546,5;VALLE;down;True;259916;260375;1
261018;2025-10-24 19:05:13;25553,25;PICO;up;True;260769;261018;1
261390;2025-10-24 19:06:54;25547,75;VALLE;down;True;261198;261390;1
261712;2025-10-24 19:08:07;25554,0;PICO;up;True;261435;261712;1
261799;2025-10-24 19:08:22;25548,5;VALLE;down;True;261479;261799;1
262533;2025-10-24 19:10:46;25558,0;PICO;up;True;262083;262533;1
263367;2025-10-24 19:12:13;25542,75;VALLE;down;True;262866;263367;1
263788;2025-10-24 19:13:26;25552,5;PICO;up;True;263497;263788;1
264787;2025-10-24 19:15:31;25538,75;VALLE;down;True;264141;264787;1
265187;2025-10-24 19:16:27;25547,75;PICO;up;True;264694;265187;1
265740;2025-10-24 19:18:17;25540,0;VALLE;down;True;265524;265740;1
266070;2025-10-24 19:19:04;25551,75;PICO;up;True;265673;266070;1
266964;2025-10-24 19:22:07;25539,5;VALLE;down;True;266700;266964;1
268326;2025-10-24 19:25:46;25557,75;PICO;up;True;267786;268326;1
269485;2025-10-24 19:28:22;25544,0;VALLE;down;True;268979;269485;1
269748;2025-10-24 19:29:27;25549,75;PICO;up;True;269568;269748;1
270209;2025-10-24 19:30:43;25541,25;VALLE;down;True;269823;270209;1
