Timestamp;Precio;Volumen;Lado;Bid;Ask
2025-10-06 06:00:01.568;25089,0;1;BID;25088,75;25089,5
2025-10-06 06:00:01.568;25089,0;1;BID;25088,75;25089,5
2025-10-06 06:00:01.568;25088,75;1;BID;25088,75;25089,5
2025-10-06 06:00:01.568;25088,75;1;BID;25088,75;25089,5
2025-10-06 06:00:01.568;25088,5;1;BID;25088,75;25089,5
2025-10-06 06:00:05.060;25088,75;1;ASK;25088,25;25089,0
2025-10-06 06:00:05.060;25088,5;1;BID;25088,25;25089,0
2025-10-06 06:00:05.060;25088,5;1;BID;25088,25;25089,0
2025-10-06 06:00:05.140;25088,5;1;BID;25088,25;25089,0
2025-10-06 06:00:05.140;25088,25;1;BID;25088,25;25089,0
2025-10-06 06:00:06.696;25088,5;1;BID;25088,5;25089,25
2025-10-06 06:00:07.512;25088,5;1;ASK;25088,0;25088,75
2025-10-06 06:00:09.440;25088,5;1;BID;25088,25;25089,0
2025-10-06 06:00:12.512;25088,25;1;ASK;25088,0;25088,5
2025-10-06 06:00:17.556;25088,0;1;ASK;25086,5;25087,25
2025-10-06 06:00:17.556;25088,0;1;ASK;25086,5;25087,25
2025-10-06 06:00:17.572;25087,0;1;ASK;25086,5;25087,25
2025-10-06 06:00:17.680;25086,75;1;BID;25086,5;25087,25
2025-10-06 06:00:17.680;25086,5;1;BID;25086,5;25087,25
2025-10-06 06:00:17.680;25086,25;1;BID;25086,5;25087,25
2025-10-06 06:00:17.680;25086,25;1;BID;25086,5;25087,25
2025-10-06 06:00:17.680;25086,25;1;BID;25086,5;25087,25
2025-10-06 06:00:17.680;25086,25;1;BID;25086,5;25087,25
2025-10-06 06:00:18.480;25087,5;1;BID;25088,0;25088,75
2025-10-06 06:00:18.488;25088,0;1;BID;25088,0;25088,75
2025-10-06 06:00:18.752;25088,25;1;BID;25088,0;25088,75
2025-10-06 06:00:18.760;25088,5;1;ASK;25088,0;25088,75
2025-10-06 06:00:20.184;25088,25;1;ASK;25088,0;25088,5
2025-10-06 06:00:23.248;25088,5;1;ASK;25088,25;25088,75
2025-10-06 06:00:25.676;25088,25;1;ASK;25088,0;25088,5
2025-10-06 06:00:28.380;25088,0;1;BID;25088,25;25089,0
2025-10-06 06:00:28.380;25088,5;1;BID;25088,25;25089,0
2025-10-06 06:00:30.548;25088,5;1;BID;25088,5;25089,25
2025-10-06 06:00:33.448;25089,5;1;ASK;25088,75;25089,25
2025-10-06 06:00:33.768;25088,75;1;BID;25088,75;25089,25
2025-10-06 06:00:35.744;25088,75;1;ASK;25088,5;25089,0
2025-10-06 06:00:35.744;25088,75;1;ASK;25088,5;25089,0
2025-10-06 06:00:36.308;25089,0;1;ASK;25088,0;25088,75
2025-10-06 06:00:36.308;25089,0;1;ASK;25088,0;25088,75
2025-10-06 06:00:36.632;25088,5;1;ASK;25088,0;25088,75
2025-10-06 06:00:37.544;25088,0;1;ASK;25087,25;25087,75
2025-10-06 06:00:37.544;25087,75;1;ASK;25087,25;25087,75
2025-10-06 06:00:37.544;25087,75;1;ASK;25087,25;25087,75
2025-10-06 06:00:37.544;25087,5;1;ASK;25087,25;25087,75
2025-10-06 06:00:40.196;25086,75;1;ASK;25086,0;25086,75
2025-10-06 06:00:44.784;25086,0;1;ASK;25085,25;25086,0
2025-10-06 06:00:44.784;25086,0;1;ASK;25085,25;25086,0
2025-10-06 06:00:44.784;25085,75;1;ASK;25085,25;25086,0
2025-10-06 06:00:44.784;25085,75;1;ASK;25085,25;25086,0
2025-10-06 06:00:45.188;25085,0;1;BID;25085,0;25085,75
2025-10-06 06:00:46.384;25085,0;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.384;25085,0;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.496;25084,25;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.496;25084,0;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.624;25084,0;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.624;25084,0;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.628;25083,75;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.720;25083,5;1;ASK;25083,0;25083,75
2025-10-06 06:00:46.720;25083,25;1;BID;25083,0;25083,75
2025-10-06 06:00:46.720;25083,25;1;BID;25083,0;25083,75
2025-10-06 06:00:46.720;25083,25;1;BID;25083,0;25083,75
2025-10-06 06:00:46.732;25083,0;1;BID;25083,0;25083,75
2025-10-06 06:00:46.732;25083,0;1;BID;25083,0;25083,75
2025-10-06 06:00:46.732;25082,5;1;BID;25083,0;25083,75
2025-10-06 06:00:46.732;25082,5;1;BID;25083,0;25083,75
